idx,item_id,title,family,eval_count_global,r720b_output_sid,r720b_top1_sid,r720b_hit1,r720b_hit10,r720b_hit50,r720b_top1_item_ids,r720b_top1_titles,orig_align_output_sid,orig_align_top1_sid,orig_align_hit1,orig_align_hit10,orig_align_hit50,orig_align_top1_item_ids,orig_align_top1_titles,orig_best_output_sid,orig_best_top1_sid,orig_best_hit1,orig_best_hit10,orig_best_hit50,orig_best_top1_item_ids,orig_best_top1_titles
2180,2409,"LAB SCOOP Stainless steel, 6"" long 3pk",other,1,<a_189><b_174><c_64>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_229><b_245><c_222>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_229><b_245><c_222>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
2181,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",gauge_meter,19,<a_50><b_235><c_31>,<a_131><b_6><c_0>,0,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_90><c_50>,<a_107><b_93><c_0>,0,0,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_107><b_90><c_50>,<a_107><b_93><c_0>,0,1,1,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
2182,63,WEN 73002 500-Pound Capacity Service Cart,other,3,<a_27><b_79><c_2>,<a_109><b_54><c_213>,0,0,0,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",<a_210><b_90><c_53>,<a_165><b_247><c_68>,0,0,0,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",<a_210><b_90><c_53>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
2183,2899,"Dynatex 49582 Industrial Copper Anti-Seize and Lubricating Compound Paste, 8 oz Brush Top Bottle, Dark Copper",other,4,<a_75><b_144><c_140>,<a_231><b_110><c_95>,0,0,0,286,"Neiko 50484A Internal Hex/Allen Socket-Head Set Screw Assortment, (200 Piece), 5/32"" x 3/16""/1/4"" x 3/8",<a_173><b_86><c_176>,<a_224><b_113><c_43>,0,0,0,610,"Accessbuy 347pc Home Nut, Bolt, Screw & Washer Assortment - All Phillips Head!",<a_173><b_86><c_176>,<a_173><b_11><c_28>,0,0,0,1670,"Super Lube 41160 Synthetic Grease (NLGI 2), 14.1 oz Canister, Translucent White"
2184,218,Phresh Duct Silencer 8 in x 24 in,ventilation_fan,2,<a_3><b_80><c_237>,<a_72><b_64><c_74>,0,0,0,296,"EISCO CH0688 Labs Clamp Retort, 3 PVC Coated Prongs (opens to 90mm in dia.) with Boss Head",<a_109><b_74><c_57>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_109><b_74><c_57>,<a_94><b_166><c_155>,0,0,0,560,"Litmus pH Test Strips, Universal Application (pH 1-14), 2 Packs of 100 Strips"
2185,548,"Intertape Polymer Group 5936USW Sheathing Tape, 2-1/2 in. x 55 yd, White",tape,1,<a_83><b_100><c_247>,<a_82><b_220><c_82>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,<a_202><b_71><c_66>,<a_73><b_8><c_168>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,<a_202><b_71><c_66>,<a_73><b_8><c_168>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs
2186,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",other,3,<a_30><b_178><c_90>,<a_82><b_220><c_82>,0,1,1,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,<a_73><b_231><c_56>,<a_202><b_71><c_66>,0,0,0,548,"Intertape Polymer Group 5936USW Sheathing Tape, 2-1/2 in. x 55 yd, White",<a_73><b_231><c_56>,<a_107><b_90><c_50>,0,0,0,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black"
2187,2649,Joe Knows Electronics 1/2W 86 Value 860 Piece Resistor Kit,other,2,<a_101><b_20><c_8>,<a_30><b_178><c_90>,0,0,0,734,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",<a_73><b_174><c_2>,<a_73><b_8><c_168>,0,0,1,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,<a_73><b_174><c_2>,<a_73><b_8><c_168>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs
2188,605,Loctite Clear Silicone Waterproof Sealant 2.7-Ounce Tube (908570),other,3,<a_198><b_83><c_37>,<a_91><b_47><c_8>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_165><b_190><c_62>,<a_73><b_185><c_122>,0,0,0,2402,Elegoo EL-CP-003 3pcs MB-102 Breadboard 830 Point Solderless Prototype PCB Board Kit for Arduino Proto Shield Distribution Connecting Blocks,<a_165><b_190><c_62>,<a_30><b_108><c_233>,0,0,0,2767,SainSmart L293D Motor Drive Shield For Arduino Duemilanove Mega UNO R3 AVR ATMEL
2189,1551,"BuildTak 3D Printing Build Surface, 4.5"" x 4.5"" Square, Black (Pack of 3)",other,2,<a_126><b_65><c_181>,<a_5><b_117><c_80>,0,0,0,3266,2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU,<a_223><b_184><c_15>,<a_223><b_59><c_216>,0,0,1,2475,"Gizmo Dorks 3D Print Removal Tool, 5-inch Blade",<a_223><b_184><c_15>,<a_30><b_191><c_20>,0,0,0,635,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack
2190,2157,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",3d_filament,6,<a_237><b_57><c_156>,<a_5><b_117><c_80>,0,0,0,3266,2x ATMEL ATTINY85-20PU 8-BIT 20MHz MCU,<a_223><b_126><c_16>,<a_223><b_86><c_176>,0,0,0,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_223><b_126><c_16>,<a_223><b_86><c_176>,0,0,0,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm"
2191,2803,Joe Knows Electronics 1W 86 Value 860 Piece Resistor Kit,other,1,<a_101><b_20><c_1>,<a_237><b_117><c_239>,0,0,0,1206,"eSUN 1.75mm Black PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Black",<a_73><b_174><c_0>,<a_223><b_86><c_176>,0,0,0,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",<a_73><b_174><c_0>,<a_223><b_126><c_0>,0,0,0,2703,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black"
2192,841,Stainlesstown K18FWC Stainless Steel Flat Washer Assortment Kit,other,1,<a_138><b_116><c_162>,<a_214><b_21><c_46>,0,0,0,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",<a_224><b_38><c_41>,<a_159><b_169><c_154>,0,0,0,2180,Jonard Tools Mid Span Slitter (1.2mm-3.3mm),<a_224><b_38><c_41>,<a_210><b_134><c_255>,0,0,0,1241,"WypAll 41083 X60 Cloths, 1/4 Fold, 12 1/2 x 10, White, 70 per Pack (Case of 8 Packs)"
2193,2232,Stainless Steel Phillips Pan Machine Screw Assortment Kit,fastener,1,<a_231><b_83><c_92>,<a_214><b_21><c_46>,0,0,0,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",<a_224><b_222><c_29>,<a_224><b_163><c_205>,0,0,0,359,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,<a_224><b_222><c_29>,<a_210><b_229><c_153>,0,0,0,750,"Rubbermaid Commercial FG9T6600BLA Service/Utility Cart, Two-Shelf, 300 lb capactiy, Black"
2194,3198,Inland 1.75mm Translucent Yellow PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),3d_filament,2,<a_195><b_44><c_8>,<a_207><b_179><c_83>,0,0,0,1279,"Rutland Products 601 Rutland Castable Refractory Cement, 25-Pound",<a_158><b_72><c_0>,<a_99><b_132><c_123>,0,0,0,1199,"System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce",<a_158><b_72><c_0>,<a_99><b_132><c_123>,0,0,0,1199,"System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce"
2195,800,"Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe",connector_fitting,2,<a_242><b_35><c_206>,<a_241><b_85><c_125>,0,0,0,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,<a_108><b_88><c_113>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_108><b_88><c_113>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.
2196,1569,"Gear Aid Aquaseal FD Flexible Repair Adhesive for Outdoor Gear and Vinyl, Clear Glue",adhesive_epoxy,2,<a_110><b_224><c_13>,<a_242><b_35><c_206>,0,0,0,800,"Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe",<a_122><b_70><c_106>,<a_108><b_244><c_216>,0,0,0,226,"Anderson Metals Brass Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Pipe",<a_122><b_70><c_106>,<a_108><b_88><c_113>,0,0,0,800,"Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe"
2197,2619,"Digital Clamp Meter AC/DC Auto-Ranging 600 Amp Measures Voltage, Resistance, Temp, More Klein Tools CL800",gauge_meter,3,<a_31><b_177><c_129>,<a_165><b_91><c_12>,0,0,0,93,"White SiliconeTubing, 1/2""ID, 3/4""OD, 1/8""Wall, 25' Length",<a_36><b_8><c_154>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_36><b_8><c_154>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.
2198,1152,"Irwin Tools 2629- 3 Piece High Carbon Steel- Tap 5/16"" - 24 NF",other,2,<a_24><b_230><c_113>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_224><b_140><c_169>,<a_108><b_244><c_216>,0,0,0,226,"Anderson Metals Brass Hose Fitting, Connector, 3/4"" Barb x 3/4"" Male Pipe",<a_224><b_140><c_169>,<a_165><b_59><c_69>,0,0,0,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.
2199,2084,"Eagle 1610MB Blue High Density Polyethylene Lab Pack Drum with Metal Lever-lock Lid, 14 gallon Capacity, 26.5"" Height, 15"" Diameter",gauge_meter,4,<a_20><b_12><c_55>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_206><b_120><c_108>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_206><b_120><c_108>,<a_67><b_156><c_55>,0,0,0,214,520 Piece Electrical Terminal Assortment with Storage Box
2200,335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",other,2,<a_132><b_82><c_171>,<a_73><b_69><c_245>,0,0,0,153,"Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack",<a_193><b_33><c_227>,<a_71><b_119><c_163>,0,0,0,3170,"Loos Stainless Steel 302/304 Wire Rope, 1x7 Strand, 3/64"" Bare OD, 250' Length, 375 lbs Breaking Strength",<a_193><b_33><c_227>,<a_87><b_245><c_245>,0,0,0,153,"Alltrade 640912 Black 3 Ton,All-in-One Bottle Jack"
2201,831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack",other,7,<a_132><b_82><c_220>,<a_132><b_82><c_171>,0,1,1,335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",<a_193><b_42><c_1>,<a_71><b_119><c_163>,0,0,1,3170,"Loos Stainless Steel 302/304 Wire Rope, 1x7 Strand, 3/64"" Bare OD, 250' Length, 375 lbs Breaking Strength",<a_193><b_42><c_1>,<a_193><b_67><c_19>,0,1,1,332,DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel
2202,332,DEWALT DW4523 4-1/2-Inch by 1/4-Inch by 5/8-Inch General Purpose Metal Grinding Wheel,other,2,<a_132><b_95><c_83>,<a_132><b_82><c_171>,0,1,1,335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",<a_193><b_67><c_19>,<a_71><b_119><c_7>,0,1,1,1802,"Loos Cableware Division Stainless Steel 302/304 Wire Rope, 1x7 Strand, 0.027"" Bare OD, 25' Length, 150 lbs Breaking Strength",<a_193><b_67><c_19>,<a_193><b_42><c_1>,0,1,1,831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack"
2203,2935,IRWIN Tools Magnetic Angle Locator (1794488),other,1,<a_108><b_149><c_207>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_15><b_73><c_23>,<a_107><b_186><c_209>,0,0,0,2502,Dr.Meter 0.01pH High Accuracy Pocket Size pH Meter with ATC Backlit 0-14 pH Measurement Range,<a_15><b_73><c_23>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
2204,3112,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",3d_filament,32,<a_58><b_78><c_198>,<a_58><b_172><c_168>,0,0,1,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",<a_223><b_80><c_3>,<a_223><b_80><c_84>,0,1,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_80><c_3>,<a_223><b_160><c_251>,0,1,1,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
2205,2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,12,<a_188><b_229><c_32>,<a_58><b_78><c_0>,0,0,0,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_246><c_2>,<a_223><b_80><c_84>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",<a_223><b_246><c_2>,<a_223><b_80><c_84>,0,0,1,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS"
2206,799,"Dap 18268 Roof Sealant, 10.1 oz, Black",other,2,<a_10><b_113><c_252>,<a_6><b_214><c_68>,0,0,0,914,"The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack",<a_244><b_179><c_220>,<a_224><b_63><c_35>,0,0,0,923,"#1 Best Quality Wood Screw Assortment Kit, 240 Pieces",<a_244><b_179><c_220>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
2207,2325,"SPACECARE 4 Pack of 2"" Swivel Caster Blue Polyurethane Wheels Base with Brake Top Plate Double Ball",other,5,<a_54><b_42><c_232>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_87><b_47><c_119>,<a_165><b_247><c_68>,0,0,0,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",<a_87><b_47><c_119>,<a_94><b_35><c_31>,0,0,0,148,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100"
2208,157,Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spade,connector_fitting,8,<a_247><b_129><c_46>,<a_50><b_235><c_31>,0,0,1,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_67><b_23><c_0>,<a_244><b_24><c_246>,0,0,0,367,J-B Weld 31314 Red High Temperature RTV Silicone Gasket Maker and Sealant - 3 oz.,<a_67><b_23><c_0>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
2209,1271,"Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)",tape,5,<a_59><b_79><c_216>,<a_50><b_235><c_31>,0,0,0,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_202><b_191><c_237>,<a_66><b_107><c_142>,0,0,0,2172,Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz,<a_202><b_191><c_237>,<a_66><b_107><c_142>,0,0,0,2172,Star brite Outdoor Furniture Cleaner (51932) All-Surface Cleaner Spray - 32 oz
2210,1174,"Nashua 2280 Polyethylene Coated Cloth Multi-Purpose Duct Tape, 55m Length x 48mm Width, Tan",tape,2,<a_89><b_151><c_239>,<a_59><b_183><c_212>,0,0,0,175,"Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)",<a_202><b_170><c_66>,<a_202><b_52><c_171>,0,0,0,130,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",<a_202><b_170><c_66>,<a_107><b_93><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator"
2211,499,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length",other,4,<a_67><b_241><c_147>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_79><b_114><c_225>,<a_165><b_59><c_69>,0,0,1,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_79><b_114><c_225>,<a_193><b_42><c_1>,0,0,0,831,"DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack"
2212,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",other,4,<a_156><b_244><c_157>,<a_156><b_244><c_157>,1,1,1,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",<a_17><b_62><c_235>,<a_17><b_62><c_235>,1,1,1,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",<a_17><b_62><c_235>,<a_17><b_62><c_235>,1,1,1,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length"
2213,723,"4"" x 6"" 4 Mil (Heavy Duty) Plymor Brand Zipper Reclosable Storage Bags, DispenserBag Pack of 100",other,6,<a_238><b_198><c_21>,<a_156><b_244><c_157>,0,0,0,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",<a_210><b_219><c_140>,<a_17><b_62><c_235>,0,0,0,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",<a_210><b_219><c_140>,<a_17><b_62><c_1>,0,0,0,108,"Polycarbonate (PC) Sheet, Transparent Clear, Standard Tolerance, ASTM D3935, 0.08"" Thickness, 12"" Width, 24"" Length"
2214,1122,"Halulu 8"" x 10"" Resealable Poly Bags Reclosable Plastic Bags Zip Bags, Clear, 2 Mil, Pack of 100",other,2,<a_238><b_178><c_249>,<a_156><b_244><c_157>,0,0,0,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",<a_210><b_54><c_219>,<a_210><b_9><c_46>,0,0,0,2038,"3"" X 4"" 4-mil Clear Resealable Zipper Poly Shipping Bags (Qty=100)",<a_210><b_54><c_219>,<a_17><b_62><c_235>,0,0,0,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length"
2215,160,"LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White",tape,5,<a_151><b_161><c_104>,<a_131><b_6><c_0>,0,0,0,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator | AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_79><b_87><c_179>,<a_244><b_170><c_238>,0,0,0,1209,"Sashco 13033 5oz Sashco Sealants White Lexel Adhesive Caulk, 5-Ounce",<a_79><b_87><c_179>,<a_244><b_170><c_238>,0,0,0,1209,"Sashco 13033 5oz Sashco Sealants White Lexel Adhesive Caulk, 5-Ounce"
2216,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,gauge_meter,18,<a_241><b_85><c_125>,<a_119><b_216><c_4>,0,1,1,123,"Red Devil 0325 Steel Wool, 2 Medium Course, 8 Pads",<a_104><b_186><c_66>,<a_165><b_59><c_69>,0,1,1,675,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_104><b_186><c_66>,<a_73><b_8><c_168>,0,0,0,285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs
2217,3311,Uxcell a10081700ux0008 20pcs 1mm Twisted Drilling Bit Tip for Electric Drill (Pack of 20),other,2,<a_184><b_20><c_57>,<a_254><b_22><c_30>,0,0,0,1839,"Bare Copper Wire, Bright, 14 AWG, 0.064"" Diameter, 80' Length (Pack of 1)",<a_193><b_117><c_135>,<a_228><b_85><c_0>,0,0,0,1863,"Bare Copper Wire, Bright, 10 AWG, 0.1"" Diameter, 32' Length (Pack of 1)",<a_193><b_117><c_135>,<a_228><b_85><c_0>,0,0,0,1863,"Bare Copper Wire, Bright, 10 AWG, 0.1"" Diameter, 32' Length (Pack of 1)"
2218,2703,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",3d_filament,14,<a_237><b_57><c_96>,<a_131><b_14><c_107>,0,0,0,2383,Inkbird All-Purpose Digital Temperature Controller Fahrenheit &Centigrade Thermostat w Sensor 2 Relays ITC-1000,<a_223><b_126><c_0>,<a_107><b_35><c_115>,0,0,0,1703,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)",<a_223><b_126><c_0>,<a_107><b_35><c_115>,0,0,0,1703,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)"
