item_id,title,brand,family,r720b_l1,r720b_l2,r720b_l3,orig_l1,orig_l2
2411,"Industrial & Scientific"" />",Loos & Co.,metadata_placeholder,<a_252>,<a_252><b_182>,<c_162>,<a_206>,<a_206><b_214>
2412,Irwin Tools 2712- 3 Piece Set - 3.0 mm - 0.50 mm,Irwin Tools,other,<a_24>,<a_24><b_12>,<c_138>,<a_224>,<a_224><b_140>
2413,"E-Z Lok Threaded Insert, Brass, Knife Thread, #8-32 Internal Threads, 0.375"" Length (Pack of 25)",E-Z LOK,other,<a_228>,<a_228><b_103>,<c_49>,<a_224>,<a_224><b_133>
2414,"Century Drill & Tool 97122 High Carbon Steel Fractional Plug Tap, 1-12 NF",Century Drill & Tool,other,<a_202>,<a_202><b_5>,<c_0>,<a_224>,<a_224><b_88>
2415,"Remington Industries 28SNSP.25 28 AWG Magnet Wire, Enameled Copper Wire, 4 oz, 0.0135"" Diameter, 507' Length, Red",Remington Industries,gauge_meter,<a_254>,<a_254><b_144>,<c_164>,<a_251>,<a_251><b_228>
2416,DE-5000 Handheld LCR Meter with accessories,DER EE ELECTRICAL INSTRUMENT,gauge_meter,<a_8>,<a_8><b_205>,<c_33>,<a_153>,<a_153><b_201>
2417,"Heavy Duty Insulation Piercing Test Clip, Fully Insulated Quick Piercing Test Clips Multimeter Test Probe Spring Load",Electric Tools KCH,gauge_meter,<a_29>,<a_29><b_232>,<c_138>,<a_211>,<a_211><b_90>
2418,Grip 90 Piece Heat Shrink Wire Wrap Assortment,Grip,other,<a_253>,<a_253><b_195>,<c_182>,<a_228>,<a_228><b_2>
2419,"HATCHBOX 3D ABS-1KG1.75-BLU ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_134>,<a_223>,<a_223><b_198>
2420,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_255>,<a_223>,<a_223><b_198>
2421,da Vinci 2.0 Duo 3D Printer ~ 6&rdquo; x 8&rdquo; x 8&rdquo; Built Volume (ABS/PLA/Dissolvable PVA) &ndash; Two Extruder Nozzle,XYZprinting,3d_filament,<a_200>,<a_200><b_75>,<c_137>,<a_91>,<a_91><b_82>
2422,"Lightobject ESSR-40DAC Solid State Relay, DC In AC Out, 40 amp",Lightobject,other,<a_183>,<a_183><b_110>,<c_158>,<a_30>,<a_30><b_162>
2423,BEM-14840DA 3-32V DC to 24-480V AC 40A Output Single Phase SSR Solid State Relay,uxcell,other,<a_190>,<a_190><b_36>,<c_84>,<a_30>,<a_30><b_82>
2424,"CRC 3-36 Technical Grade Multi-Purpose Precision Lubricant, 11 oz Aerosol Can, Amber",CRC,other,<a_34>,<a_34><b_73>,<c_207>,<a_173>,<a_173><b_219>
2425,"K-Flex USA 6RSX3X4048 Insul-Sheet, 1/2"" x 3' x 4', 12 sq. ft. Flat Sheet",K-Flex USA,other,<a_45>,<a_45><b_45>,<c_29>,<a_79>,<a_79><b_86>
2426,TEMCo Motor Run Capacitor RC0011-30 mfd 370 V VAC volt 30 uf Round HVAC TEMCo AC Electric,Temco,other,<a_22>,<a_22><b_16>,<c_208>,<a_236>,<a_236><b_231>
2427,Pac-Kit by First Aid Only 12-080 BZK First Aid Antiseptic Towelette (Box of 25),First Aid Only,other,<a_106>,<a_106><b_104>,<c_204>,<a_44>,<a_44><b_197>
2428,"Anderson Metals 56115 Brass Pipe Fitting, Hex Drive Countersunk Plug, 3/8"" NPT Male Pipe",Anderson Metals,connector_fitting,<a_242>,<a_242><b_153>,<c_29>,<a_108>,<a_108><b_17>
2429,Black Plastic Drag Chain Cable Carrier 10 x 15mm for CNC Router Mill,uxcell,other,<a_180>,<a_180><b_113>,<c_25>,<a_159>,<a_159><b_209>
2430,Yueton 100pcs Red 22/18- Gauge Nylon Male Fully-Insulated Quick Disconnects Wiring Spade Wire Crimp Terminal,yueton,connector_fitting,<a_247>,<a_247><b_129>,<c_81>,<a_67>,<a_67><b_23>
2431,Ginsco 110pcs Male Red 22-18 Gauge Nylon Fully-Insulated Quick Disconnects Wiring Spade Wire Connector Crimp Terminal,Ginsco,connector_fitting,<a_247>,<a_247><b_59>,<c_116>,<a_67>,<a_67><b_23>
2432,BCQLI 30Pcs 2P CH2 Quick Connector Cable Clamp Terminal Block Spring Connector Wire LED Strip Light Wire Connecting,BCQLI,connector_fitting,<a_187>,<a_187><b_77>,<c_98>,<a_67>,<a_67><b_118>
2433,"Medline 1700222-X5 Oxygen Tubing, 7' Crush Resistant (Pack of 5)",Medline,other,<a_151>,<a_151><b_28>,<c_48>,<a_170>,<a_170><b_22>
2434,"Performance Tool W41039 Non-slip Truck Tire Service Step (Fits up to 13"" Deep Tire)",Performance Tool,other,<a_54>,<a_54><b_250>,<c_206>,<a_87>,<a_87><b_161>
2435,Yobett Large Plastic 150ml Syringe + 120cm Handy Plastic Tubing,YOBETT,other,<a_38>,<a_38><b_41>,<c_0>,<a_150>,<a_150><b_130>
2436,Weldless Bulkhead Fitting,Midwest Homebrewing and Winemaking Supplies,connector_fitting,<a_118>,<a_118><b_107>,<c_175>,<a_108>,<a_108><b_248>
2437,"Beer Wort and Wine Refractometer, Dual Scale - Specific Gravity and Brix, replaces homebrew hydrometer",Agriculture Solutions,gauge_meter,<a_226>,<a_226><b_20>,<c_167>,<a_206>,<a_206><b_141>
2438,"Winters PEM Series Steel Dual Scale Economy Pressure Gauge, 30""Hg Vacuum/kpa, 2"" Dial Display, +/-3-2-3% Accuracy, 1/4"" NPT Bottom Mount",Winters Instruments,gauge_meter,<a_252>,<a_252><b_20>,<c_56>,<a_197>,<a_197><b_129>
2439,Pair of 100MHz Oscilloscope Clip Probe for Tektronix HP Scope Test Leads Kit,CISNO,other,<a_193>,<a_193><b_137>,<c_199>,<a_36>,<a_36><b_133>
2440,Packard C240B Packard Contactor 2 Pole 40 Amps 120 Coil Voltage,Packard,other,<a_217>,<a_217><b_132>,<c_216>,<a_236>,<a_236><b_82>
2441,IIT 82965 Rubber Grommet Assortment,IIT,other,<a_35>,<a_35><b_105>,<c_175>,<a_170>,<a_170><b_100>
2442,"XFasten Reflective Tape, Red & White, 2 Inches by 5 Yards",XFasten,tape,<a_60>,<a_60><b_66>,<c_22>,<a_206>,<a_206><b_0>
2443,LeHigh Crawford 4 Bin Pegboard Tool and Parts Tray #PT16,Crawford-Lehigh,other,<a_2>,<a_2><b_25>,<c_108>,<a_42>,<a_42><b_5>
2444,"KINGLAKE Plastic Transfer Pipettes 3ML,Essential Oils Pipettes,Graduated,Pack of 100, Makeup Tool",KINGLAKE,other,<a_226>,<a_226><b_12>,<c_88>,<a_17>,<a_17><b_216>
2445,"Eagle 1601MB Blue High Density Polyethylene Lab Pack Drum with Metal Lever-lock Lid, 30 gallon Capacity, 28.5"" Height, 21.25"" Diameter",Eagle,gauge_meter,<a_20>,<a_20><b_12>,<c_110>,<a_206>,<a_206><b_120>
2446,100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,Atoms Industries,other,<a_91>,<a_91><b_105>,<c_124>,<a_30>,<a_30><b_186>
2447,"Pac-Kit by First Aid Only 3-201 Gauze Pad, 3"" Length x 3"" Width (Box of 25)",First Aid Only,other,<a_106>,<a_106><b_46>,<c_114>,<a_122>,<a_122><b_53>
2448,"Innovative Components AN4C-5S221 1.38"" Star knob thru hole 1/4-20 steel zinc insert black pp (Pack of 10)",Innovative Components,other,<a_172>,<a_172><b_8>,<c_11>,<a_224>,<a_224><b_239>
2449,MEECO'S RED DEVIL 110 Gasket Cement and Stove Sealer,MEECO'S RED DEVIL,other,<a_249>,<a_249><b_231>,<c_186>,<a_79>,<a_79><b_9>
2450,"Round Spacer, Nylon, Off-White, 3/8"" Screw Size, 0.675"" OD, 11/64"" ID, 9/16"" Length, Made in US (Pack of 100)",Small Parts,fastener,<a_153>,<a_153><b_105>,<c_157>,<a_71>,<a_71><b_44>
2451,"Round Spacer, Nylon, Off-White, 0.194"" ID, 3/4"" Length, Made in US (Pack of 100)",Small Parts,other,<a_153>,<a_153><b_105>,<c_216>,<a_71>,<a_71><b_114>
2452,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 3/8"" Diameter, 36"" Length",Small Parts,gauge_meter,<a_185>,<a_185><b_21>,<c_51>,<a_251>,<a_251><b_198>
2453,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/4"" Diameter, 12"" Length",Small Parts,gauge_meter,<a_185>,<a_185><b_21>,<c_55>,<a_251>,<a_251><b_198>
2454,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 1/2"" Diameter, 72"" Length",Small Parts,gauge_meter,<a_185>,<a_185><b_21>,<c_218>,<a_251>,<a_251><b_198>
2455,Millrose 62850 Power-Deuce Brushing Tool Set,Mill-Rose,other,<a_17>,<a_17><b_169>,<c_166>,<a_24>,<a_24><b_21>
2456,"Hillman Group 830666 Stainless Steel 1/4-Inch Split Lock Washer, 100-Pack",Hillman,other,<a_153>,<a_153><b_84>,<c_117>,<a_224>,<a_224><b_209>
2457,"6"" x 9"", 4Mil Clear Reclosable Zip Lock Bags, case of 100",GPI,other,<a_238>,<a_238><b_11>,<c_65>,<a_210>,<a_210><b_9>
2458,"3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1/2 in x 6 Ft by 3M",Ocimocylo,fastener,<a_175>,<a_175><b_182>,<c_56>,<a_68>,<a_68><b_32>
2459,"PVC (Polyvinyl Chloride) Sheet, Opaque Gray, Standard Tolerance, UL 94/ASTM D1784, 0.25"" Thickness, 12"" Width, 12"" Length",Small Parts,other,<a_67>,<a_67><b_223>,<c_60>,<a_79>,<a_79><b_114>
2460,"Dremel 446 1/4"" 240 grit sanding bands, 6 Pack",Dremel,other,<a_132>,<a_132><b_140>,<c_226>,<a_193>,<a_193><b_172>
2461,Uxcell a12080700ux0467 Ratio 2:1 50mm Dia Clear Polyolefin Heat Shrinkable Tube 2M 6.6Ft,uxcell,other,<a_249>,<a_249><b_118>,<c_211>,<a_228>,<a_228><b_245>
2462,"Bob Smith Industries BSI-133H Insta-Cure+ Gap Filling Super Glue, 1 oz.",Bob Smith Industries,adhesive_epoxy,<a_158>,<a_158><b_172>,<c_106>,<a_99>,<a_99><b_72>
2463,Adventure Medical SOL Duct Tape - Two 50in Rolls,S.O.L. Survive Outdoors Longer,tape,<a_233>,<a_233><b_188>,<c_163>,<a_122>,<a_122><b_161>
2464,JIUWU 1.0mm Tungsten Steel Carbide PCB CNC End Mill Engraving Bits Milling Machine Pack of 10,JIUWU,other,<a_85>,<a_85><b_129>,<c_34>,<a_17>,<a_17><b_118>
2465,BQLZR 3.175mm Drill Bits Engraving Bits CNC PCB Machinery 0.6-1.5mm Cutting Pack Of 10,BQLZR,other,<a_85>,<a_85><b_93>,<c_157>,<a_17>,<a_17><b_246>
2466,1/4 inch x 55 yds Copper Foil Tape - (6mm x 50m) - EMI Shielding Conductive Adhesive,Tapes Master,tape,<a_249>,<a_249><b_172>,<c_16>,<a_79>,<a_79><b_96>
2467,1/8 inch x 55 yds Copper Foil Tape - (3mm x 50m) - EMI Shielding Conductive Adhesive,Tapes Master,tape,<a_249>,<a_249><b_172>,<c_190>,<a_79>,<a_79><b_96>
2468,"Anderson Metals Brass Pipe Fitting, 45 Degree Barstock Street Elbow, 1/8"" Female Pipe x 1/8"" Male Pipe",Anderson Metals,connector_fitting,<a_13>,<a_13><b_21>,<c_0>,<a_108>,<a_108><b_1>
2469,LulzBot TAZ 6 3D Printer,LulzBot,3d_filament,<a_200>,<a_200><b_101>,<c_199>,<a_223>,<a_223><b_176>
2470,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 3.00 mm, Black",HATCHBOX,3d_filament,<a_58>,<a_58><b_172>,<c_189>,<a_223>,<a_223><b_198>
2471,Adafruit MCP3008 8-Channel 10-Bit ADC With SPI Interface for Raspberry Pi,Adafruit,other,<a_5>,<a_5><b_121>,<c_93>,<a_30>,<a_30><b_254>
2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_66>,<a_223>,<a_223><b_198>
2473,Barge All Purpose Cement Quart (O22721),Barge All,other,<a_230>,<a_230><b_53>,<c_148>,<a_244>,<a_244><b_116>
2474,BIQU MK10 M7 0.4mm Extruder Brass Nozzle Print Head for Makerbot 2 RepRap 1.75mm Filament 3D Printer (Pack of 5pcs),CTYRZCH,3d_filament,<a_120>,<a_120><b_92>,<c_223>,<a_91>,<a_91><b_29>
2475,"Gizmo Dorks 3D Print Removal Tool, 5-inch Blade",Gizmo Dorks,other,<a_113>,<a_113><b_29>,<c_235>,<a_223>,<a_223><b_59>
2476,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent White",HATCHBOX,3d_filament,<a_58>,<a_58><b_115>,<c_202>,<a_223>,<a_223><b_198>
2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,BAMtack!,3d_filament,<a_71>,<a_71><b_55>,<c_53>,<a_223>,<a_223><b_160>
2478,"Neoprene Sheet Gasket, Black, 1/8"" Thick, 24"" &times; 24"" (Pack of 1)",Small Parts,other,<a_156>,<a_156><b_36>,<c_228>,<a_17>,<a_17><b_68>
2479,1 Gallon Blue Premium Indicating Silica Gel Beads(Industry Standard 2-4 mm) - 7.5 LBS Reusable,Dry & Dry,other,<a_238>,<a_238><b_66>,<c_163>,<a_150>,<a_150><b_9>
2480,"ABS Sheet - .118"" Thick, Black, 12"" x 24"" Nominal",Small Parts,3d_filament,<a_115>,<a_115><b_204>,<c_204>,<a_79>,<a_79><b_85>
2481,Weld-On 4 Acrylic Adhesive - 4 Oz and Weld-On Applicator Bottle with Needle,Weld-on,adhesive_epoxy,<a_124>,<a_124><b_157>,<c_37>,<a_165>,<a_165><b_205>
2482,Rosiness 180Pcs M3 Nylon Hex Spacers Screw Nut Stand-off Plastic Accessories Assortment Black,rosiness,fastener,<a_64>,<a_64><b_166>,<c_160>,<a_224>,<a_224><b_218>
2483,Vastar Titanium Step Drill Bit Set & Automatic Center Punch,Vastar,other,<a_44>,<a_44><b_96>,<c_32>,<a_224>,<a_224><b_186>
2484,LHI XT-60 XT60 Male Female Bullet Connectors Plugs for RC Lipo Battery,LHI,connector_fitting,<a_65>,<a_65><b_16>,<c_93>,<a_158>,<a_158><b_105>
2485,Inland 1.75mm Gold PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,3d_filament,<a_237>,<a_237><b_122>,<c_0>,<a_158>,<a_158><b_72>
2486,"United Scientific RSTPK1 Rubber Stopper, 1 to 6 Sizes Assortment, Assorted,Included Components- 1 pound of stoppers",United Scientific Supplies,other,<a_245>,<a_245><b_60>,<c_57>,<a_14>,<a_14><b_204>
2487,Femitu 15Pcs 15ml Steel Needle Drip Tip Plastic Empty Bottle Travel Size for E-Juices & Liquids,Femitu,other,<a_112>,<a_112><b_110>,<c_39>,<a_150>,<a_150><b_175>
2488,Presa ST-243 Titanium Step Drill Bit,Presa,other,<a_88>,<a_88><b_16>,<c_234>,<a_159>,<a_159><b_208>
2489,"TOOL,LEAD FORMING,1/4-1/2WATT RESISTORS",Elenco,other,<a_101>,<a_101><b_31>,<c_243>,<a_42>,<a_42><b_51>
2490,SOLOOP 10PCS Blue Quick Splice Wire Terminals&Male Spade Connectors Set,,connector_fitting,<a_118>,<a_118><b_215>,<c_91>,<a_67>,<a_67><b_84>
2491,"Kreg SML-F125-100 1-1/4-Inch 7-Fine Washer-Head Pocket Screws, 100-Count",Kreg,fastener,<a_130>,<a_130><b_172>,<c_138>,<a_224>,<a_224><b_238>
2492,"Sunlite Bicycle Loose Ball Bearings 1/4"" Bag Of 144",Sunlite,other,<a_138>,<a_138><b_227>,<c_134>,<a_251>,<a_251><b_100>
2493,DEWALT DCT418S1 12-Volt Li-Ion Hand Held Radar Scanner Kit,DEWALT,other,<a_40>,<a_40><b_226>,<c_98>,<a_197>,<a_197><b_118>
2494,Extech CA3018 Flex Clamp-On Adaptor 3000A AC,Extech,other,<a_127>,<a_127><b_177>,<c_93>,<a_36>,<a_36><b_8>
2495,Delta Power Equipment Corporation 50-767 1.5 hp Dust Collector,Delta,other,<a_3>,<a_3><b_227>,<c_17>,<a_109>,<a_109><b_31>
2496,"Apera Instruments EC20 Value Conductivity Pocket Tester, &plusmn;1% F.S Accuracy, BPB Sensor, Complete Kit","Apera Instruments, LLC",ventilation_fan,<a_25>,<a_25><b_203>,<c_250>,<a_36>,<a_36><b_141>
2497,Frey Scientific 574107 4 Piece Ring Stand Set,Frey Scientific,other,<a_1>,<a_1><b_54>,<c_46>,<a_229>,<a_229><b_170>
2498,"CRC Plastic Safe Multi-Purpose Precision Liquid Lubricant, 11 oz Aerosol Can, Amber",CRC,other,<a_34>,<a_34><b_191>,<c_187>,<a_173>,<a_173><b_106>
2499,Xuron 2193 Wire Shear,XURON,other,<a_26>,<a_26><b_24>,<c_18>,<a_42>,<a_42><b_250>
2500,"Micro Swiss MK10 All Metal Hotend Kit .4mm Nozzle WANHAO, FlashForge, Dremel Idea Builder",Micro-Swiss,other,<a_120>,<a_120><b_57>,<c_152>,<a_91>,<a_91><b_10>
2501,"TruePower 04-0446 Stainless Steel Digital Vernier Caliper with Inch Fractions/Decimal SAE/Metric Unit Display & Conversion, 6",TruePower,gauge_meter,<a_241>,<a_241><b_251>,<c_19>,<a_104>,<a_104><b_186>
2502,Dr.Meter 0.01pH High Accuracy Pocket Size pH Meter with ATC Backlit 0-14 pH Measurement Range,Dr.meter,gauge_meter,<a_25>,<a_25><b_254>,<c_152>,<a_107>,<a_107><b_186>
2503,STMicroelectronics L7809CV L7809 Positive Voltage Regulator ICs Output 9v TO-220 Package 1 Piece,STMicroelectronics,other,<a_91>,<a_91><b_94>,<c_108>,<a_30>,<a_30><b_174>
2504,Uxcell a11110900ux0090 3 Meters 25mm Polyolefin Heat Shrinkable Tube Shrinking Tubing,uxcell,gauge_meter,<a_249>,<a_249><b_196>,<c_164>,<a_228>,<a_228><b_245>
2505,"100 3/8"" Inch Chrome Steel Bearing Balls G25",BC Precision,other,<a_185>,<a_185><b_42>,<c_4>,<a_71>,<a_71><b_104>
2506,Zen Toolworks 3D Printer 1.75mm PLA Filament 1kg (2.2lbs) Spool (White),Zen Toolworks,3d_filament,<a_71>,<a_71><b_69>,<c_38>,<a_223>,<a_223><b_136>
2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",HATCHBOX,3d_filament,<a_58>,<a_58><b_172>,<c_41>,<a_223>,<a_223><b_198>
2508,"Kreg SPS-C1-100 Pocket Screws - 1-Inch, 7 Coarse, Pan-Head, 100-Count",Kreg,fastener,<a_130>,<a_130><b_184>,<c_137>,<a_224>,<a_224><b_95>
2509,"Neiko 01412A Electronic Digital Caliper with Extra Large LCD Screen, 6 x 7.9",Neiko,gauge_meter,<a_241>,<a_241><b_85>,<c_83>,<a_104>,<a_104><b_27>
2510,Super Siphon w/ 6' Siphon Hose,Super Siphon,connector_fitting,<a_119>,<a_119><b_72>,<c_67>,<a_52>,<a_52><b_16>
2511,Spot Nails 16132SS 2-Inch 16-Gauge Stainless Steel Finish Nail,Spot Nails,gauge_meter,<a_136>,<a_136><b_131>,<c_222>,<a_42>,<a_42><b_240>
2512,Extech TG20 Wire Tracer and Tone Generator,Extech,other,<a_36>,<a_36><b_186>,<c_159>,<a_211>,<a_211><b_181>
2513,2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,DD-life,3d_filament,<a_195>,<a_195><b_148>,<c_107>,<a_158>,<a_158><b_138>
2514,"eSUN 1.75mm Black PLA 3D Printer filament 1kg Spool (2.2lbs), Black",eSUN,3d_filament,<a_237>,<a_237><b_63>,<c_91>,<a_223>,<a_223><b_144>
2515,"Blue Sea Systems Terminal Block Jumper for 30A Terminal Blocks, Pack of 5",Blue Sea Systems,connector_fitting,<a_187>,<a_187><b_190>,<c_255>,<a_67>,<a_67><b_135>
2516,DBPOWER 2M/6.5Ft 10mm Mini Waterproof Pipe Cam Endoscope USB Borescope Inspection Snake Camera,DBPOWER,other,<a_236>,<a_236><b_230>,<c_111>,<a_180>,<a_180><b_130>
2517,Dry & Dry 3 Gram Pack of 50 Silica Gel Packets Desiccant Dehumidifier - Rechargeable Paper,Dry & Dry,other,<a_238>,<a_238><b_254>,<c_218>,<a_150>,<a_150><b_86>
2518,"Dyson Dc07 Aftermarket Vacuum Hose, Purple",Generic,connector_fitting,<a_141>,<a_141><b_55>,<c_202>,<a_197>,<a_197><b_89>
2519,PORTER-CABLE PN23Pp 23 Gauge Pin Nail Project Pack,PORTER-CABLE,gauge_meter,<a_136>,<a_136><b_19>,<c_2>,<a_42>,<a_42><b_8>
2520,PORTER-CABLE PBN18125 18 Gauge 1-1/4-Inch Brad Nail (5000-Pack),PORTER-CABLE,gauge_meter,<a_136>,<a_136><b_141>,<c_194>,<a_42>,<a_42><b_133>
2521,"Kreg SML-C250B-50 Blue-Kote WR Pocket Screws 2-1/2-Inch, 8 Coarse, Washer-Head, 50-Count",Kreg,fastener,<a_130>,<a_130><b_200>,<c_19>,<a_224>,<a_224><b_163>
2522,"3M(TM) Scotchlok(TM) Electrical IDC Connector 560B, Blue, 18&ndash;16AWG solid/stranded, 14AWG stranded, 100ct",3M,connector_fitting,<a_187>,<a_187><b_186>,<c_9>,<a_67>,<a_67><b_74>
2523,Homdox Portable pH Tester High Accuracy Handheld pH Meter Red with 2xpH Buffer Powders,Homdox,test_strip,<a_141>,<a_141><b_15>,<c_202>,<a_17>,<a_17><b_165>
2524,Geatex GXMT55 Non-Contact Infrared Thermometer with Laser Targeting,GEATEX,gauge_meter,<a_50>,<a_50><b_198>,<c_94>,<a_107>,<a_107><b_101>
2525,AKRON PRODUCTS C-84 Floor Jack,Akron,ventilation_fan,<a_73>,<a_73><b_134>,<c_6>,<a_87>,<a_87><b_13>
2526,"Hy-Ko Products 848 Private Property No Trespassing Aluminum Sign 9.25"" x 14""  Orange/Black, 1 Piece",Hy-Ko Products,ventilation_fan,<a_244>,<a_244><b_129>,<c_78>,<a_68>,<a_68><b_194>
2527,Hillman 847043 4-Inch Nail-On Traditional Solid Brass House Number 1,Hillman,other,<a_33>,<a_33><b_86>,<c_190>,<a_71>,<a_71><b_248>
2528,"AutoWT Digital Coaxial Toslink Adapter with Optical Cable, 3.5mm Audio Cable and USB Power Cable",AutoWT,other,<a_36>,<a_36><b_198>,<c_137>,<a_36>,<a_36><b_92>
2529,"Dixon TCF73 Nylon Tuff-Lite Fitting, Short Shank Coupling, 3/4"" GHT Female x 3/8"" Hose ID Barbed",Dixon Valve & Coupling,connector_fitting,<a_242>,<a_242><b_70>,<c_129>,<a_108>,<a_108><b_160>
2530,"Think Safe 1095TS 7"" Trauma Shear",First Voice,other,<a_103>,<a_103><b_247>,<c_34>,<a_44>,<a_44><b_182>
2531,"TapeCase Silver Aluminum Foil Tape with Conductive Acrylic Adhesive, Converted from 3M 1120, 36 yd Length, 0.313"" Width, Roll",TapeCase,tape,<a_229>,<a_229><b_119>,<c_178>,<a_202>,<a_202><b_10>
2532,"Brew Tapper Triple Scale Hydrometer for Beer, Wine, Mead & Kombucha - Specific Gravity ABV Tester",Brew Tapper,gauge_meter,<a_107>,<a_107><b_226>,<c_232>,<a_94>,<a_94><b_254>
2533,Longruner A4988 Stepstick Stepper Motor Driver Module + Heat Sink for 3d Printer Reprap (Pack of 5 Pcs),Longruner,3d_filament,<a_255>,<a_255><b_143>,<c_0>,<a_158>,<a_158><b_89>
2534,"RioRand(TM) RepRap Mega 2560(Arduino compatible),RAMPS 1.4,Stepstick Pololu A4988 Stepper Driver for 3D Printer,Prusa Mendel,MakerBot",Kuman,3d_filament,<a_9>,<a_9><b_164>,<c_0>,<a_91>,<a_91><b_79>
2535,"Pactiv NC723B VERSAtainers, 1-Comp, Black/Clear, 24oz, 7""dia (Case of 150)",Pactiv,other,<a_163>,<a_163><b_146>,<c_178>,<a_14>,<a_14><b_45>
2536,uxcell 5 Pcs 500K ohm B500K Top Adjustment Single Linear Potentiometers,uxcell,gauge_meter,<a_121>,<a_121><b_15>,<c_192>,<a_73>,<a_73><b_123>
2537,Surebonder FPC88S-100 1/4-inch Steel Long Rivets (100 per box),Surebonder,other,<a_162>,<a_162><b_200>,<c_46>,<a_42>,<a_42><b_239>
2538,"D.H.S. Fluted Dowel Pins - 3/8"" x 1-1/2"" (.375 x 1.5) - Hardwood w/Beveled Ends - Box of 100",Desunia,other,<a_79>,<a_79><b_42>,<c_89>,<a_224>,<a_224><b_248>
2539,"Steel Key Stock, Standard Tolerance, 1-1/4"" Thickness, 1-1/4"" Width, 36"" Length (Pack of 1)",Small Parts,other,<a_79>,<a_79><b_230>,<c_96>,<a_71>,<a_71><b_90>
2540,Wixey WR365 Digital Angle Gauge and Level,Wixey,gauge_meter,<a_108>,<a_108><b_85>,<c_2>,<a_104>,<a_104><b_196>
2541,"ProTapes Pro Duct 110 PE-Coated Cloth General Purpose Duct Tape, 60 yds Length x 2"" Width, Brown (Pack of 1)",Pro Tapes,tape,<a_89>,<a_89><b_73>,<c_13>,<a_202>,<a_202><b_62>
2542,"Duda Energy 3WBV-WOG200-F050-L L-Type Ball Valve, 304 Stainless Steel, 3-Way, SS304 SUS304 1/2"" NPT FPT.5",Duda Energy,other,<a_51>,<a_51><b_108>,<c_243>,<a_108>,<a_108><b_104>
2543,"TapeCase CFL-5CA Conductive Copper Foil 3/4"" x 6yds (1 Roll)",TapeCase,tape,<a_229>,<a_229><b_119>,<c_140>,<a_202>,<a_202><b_119>
2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",SainSmart,3d_filament,<a_71>,<a_71><b_98>,<c_88>,<a_223>,<a_223><b_86>
2545,"Addicore 10 Pack Kapton Tape Sheets Polyimide 8"" X 11"" 0.06mm (2.4mil) Thick With Release Liner for 3D Printer",Addicore,3d_filament,<a_229>,<a_229><b_162>,<c_121>,<a_79>,<a_79><b_121>
2546,"E3D All-metal v6 HotEnd Full Kit - 1.75mm Universal - Direct, 12v - Approximately 120mm PTFE (ASSEMBLY REQUIRED)",E3D,other,<a_120>,<a_120><b_77>,<c_90>,<a_91>,<a_91><b_219>
2547,"Fluorostore F015084 - 1 Metric PTFE Tubing, 2 mm ID x 4 mm OD, 1' Length, Semi-Transparent",Fluorostore,other,<a_165>,<a_165><b_167>,<c_144>,<a_228>,<a_228><b_172>
2548,Dorman Hardware 4-9833 Peggable Screwdriver Holder,Dorman Hardware,fastener,<a_2>,<a_2><b_123>,<c_20>,<a_159>,<a_159><b_44>
2549,5mm Black Plastic LED Holders x50,THE LED SHOP INC,other,<a_160>,<a_160><b_209>,<c_230>,<a_73>,<a_73><b_150>
2550,"Eureka AirSpeed ONE, Bagless Upright Vacuum AS2013A - Corded",Eureka,other,<a_194>,<a_194><b_179>,<c_68>,<a_24>,<a_24><b_194>
2551,"3M Performance Plus Duct Tape 8979 Slate Blue, 48 mm x 22.8 m (Pack of 1)",3M,tape,<a_89>,<a_89><b_154>,<c_251>,<a_202>,<a_202><b_160>
