variant,l1,l2,size,dominant_family,family_purity,brand_purity,family_counts,sample_titles
l3_collab,<a_189>,<b_132>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Rubbermaid Commercial Heavy-Duty BRUTE Dome Swing Top Door Lid for 44 Gallon Waste/Utility Containers, Plastic, Gray (FG"
l3_collab,<a_48>,<b_123>,1,other,1.0,1.0,other:1,Beaker Low Form Glass Graduated 600ml
l3_collab,<a_34>,<b_147>,1,other,1.0,1.0,other:1,"213X6 Karter Scientific 50ml Porcelain Crucible, High Tall Form, Glazed, 43x58mm"
l3_collab,<a_235>,<b_216>,1,tape,1.0,1.0,tape:1,"High Temperature Tape 1/2"" Wide, Kapton No Residue Heat Tape for Sublimation and Heat Transfe"
l3_collab,<a_12>,<b_44>,1,other,1.0,1.0,other:1,"3-IN-ONE  Professional Grade Pneumatic Tool Oil, 4 OZ"
l3_collab,<a_175>,<b_180>,1,other,1.0,1.0,other:1,ECO-WORTHY 12V 2 Inch Stroke Linear Actuator 330lbs Maximum Lift with Mounting Brackets (12VDC 2'')
l3_collab,<a_78>,<b_109>,1,gauge_meter,1.0,1.0,gauge_meter:1,Atlas ESR70
l3_collab,<a_81>,<b_82>,1,other,1.0,1.0,other:1,SEOH Magnesium Ribbon 25 Grams
l3_collab,<a_239>,<b_100>,1,other,1.0,1.0,other:1,"Industrial & Scientific"" />"
l3_collab,<a_163>,<b_85>,1,fastener,1.0,1.0,fastener:1,CO RODE M4 M5 M6 Stainless Steel Hex Head Bolts Nuts Washers Screws Assortment Kit - 304 Stainless Steel
l3_collab,<a_175>,<b_98>,1,gauge_meter,1.0,1.0,gauge_meter:1,HICTOP 5 Meters GT2 2mm pitch 6mm wide Timing Belt for 3D printer CNC
l3_collab,<a_52>,<b_15>,1,other,1.0,1.0,other:1,1 Oz (30 ml) AMBER Boston Round Glass Bottle w/Cap - Pack of 12
l3_collab,<a_22>,<b_130>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Fowler 72-030-006 6"" / 150 mm Dial Caliper"
l3_collab,<a_58>,<b_147>,1,3d_filament,1.0,1.0,3d_filament:1,"Flashforge Dreamer 3d Printer, Dual Extruder, Fully Enclosed Chamber, W/2 Free Spools"
l3_collab,<a_111>,<b_156>,1,other,1.0,1.0,other:1,Bob Smith 116 Insta-Cure Ic-Gel .7oz
l3_collab,<a_198>,<b_123>,1,gauge_meter,1.0,1.0,gauge_meter:1,Drillpro 400mm 8mm Lead Screw ACME Lead Screw and Nut for 3D Printer Z Axis
l3_collab,<a_25>,<b_182>,1,other,1.0,1.0,other:1,"1/4"" Eccentric Spacer for Full Size V Wheels (Pack of 20)"
l3_collab,<a_237>,<b_236>,1,other,1.0,1.0,other:1,Calibration Kit with Tweezers and Weights 10mg - 50g
l3_collab,<a_237>,<b_75>,1,gauge_meter,1.0,1.0,gauge_meter:1,"American Educational Connecting Kjeldahl Bulb with Stopper for Distilling Apparatus, 50mm Bulb Diameter"
l3_collab,<a_136>,<b_76>,1,3d_filament,1.0,1.0,3d_filament:1,SainSmart DSO211 ARM Nano Mini Storage Pocket Portable Handheld Digital Oscilloscope
l3_collab,<a_88>,<b_80>,1,3d_filament,1.0,1.0,3d_filament:1,"Micro-Swiss HW-NOZ-MK10-04 Plated Brass Wear Resistant Nozzles, 1.75 mm, MK10 (Flash Forge/Dremel/Wanhao) 0.4 mm, Bright"
l3_collab,<a_48>,<b_249>,1,other,1.0,1.0,other:1,American Educational 7-771000 Clear Borosilicate Glass 1000mL Flat Bomex Bottom Boiling Flask
l3_collab,<a_172>,<b_133>,2,other,1.0,1.0,other:2,"Professional Lysol Disinfectant Spray, Original Scent, 228oz (12X19oz) || Professional Lysol Disinfectant Spray, Crystal Waters, 150oz (12X12.5oz)"
l3_collab,<a_88>,<b_124>,1,other,1.0,1.0,other:1,DIKAVS 4PCS 3D Printer Precision Nickel plating M6 Nozzle 0.2mm/0.3mm/0.4mm/0.5mm For 1.75MM MK8 Makerbot Ultimaker UM2 
l3_collab,<a_175>,<b_87>,1,other,1.0,1.0,other:1,"AmScope 3.0 MP USB2.0 Microscope Digital Camera + Software 3.0 MP, Compatible with Windows XP/Vista/7/8/10, Mac OS X and"
l3_collab,<a_172>,<b_9>,1,other,1.0,1.0,other:1,"Azzota Immersion Oil For Microscopes, Type A - 7ml"
l3_collab,<a_31>,<b_165>,1,other,1.0,1.0,other:1,Platform Sticker for QIDI TECH I 3D Printer: 5 pcs kit
l3_collab,<a_218>,<b_97>,1,other,1.0,1.0,other:1,"HOODDEAL 30pcs Mini Cabinet Drawer Butt Hinges Multifuction Accessories,18 x15 mm"
l3_collab,<a_210>,<b_208>,1,other,1.0,1.0,other:1,"Photo Frog Basket Accents Shrink Wrap 60"" X3yd Roll, Clear,Notions - In Network,349162"" />"
l3_collab,<a_254>,<b_18>,1,3d_filament,1.0,1.0,3d_filament:1,iXCC Basic Series PLA 3D Printer Filament 1.75mm Diameter (Dimensional Accuracy +/- 0.05mm) - 1kg Spool (Approximately 2
l3_collab,<a_31>,<b_189>,1,other,1.0,1.0,other:1,Kysan 1124090 NEMA17 Stepper Motor
l3_collab,<a_196>,<b_156>,1,other,1.0,1.0,other:1,Bon 24-120 3/4-Inch by 4-Inch by 6-Foot Reinforced Aluminum H-Screed with Plastic Cap
l3_collab,<a_208>,<b_157>,1,other,1.0,1.0,other:1,"Reynolds Non-Stick Fish Pan, 3 ct"
l3_collab,<a_191>,<b_84>,1,gauge_meter,1.0,1.0,gauge_meter:1,6 Pcs 100K ohm NTC Thermistors/Temp Sensor for Reprap 3D printer-HONTECH
l3_collab,<a_198>,<b_162>,1,fastener,1.0,1.0,fastener:1,Kamo 5PCS Barrel M6 X 30 Nozzle Throat for MK8 Tube Makerbot 3D Printer Extruder Hot End
l3_collab,<a_88>,<b_166>,1,3d_filament,1.0,1.0,3d_filament:1,"Airwolf 3D A09800 3D Printer Bed Adhesive for ABS PETG TPE and TPU, 2 oz."
l3_collab,<a_54>,<b_27>,1,gauge_meter,1.0,1.0,gauge_meter:1,MUYI 10 Meters = 32.8 Feet PTFE Teflon Tube OD 4mm ID 2mm for Chemical Electrical Medical Equipment
l3_collab,<a_34>,<b_242>,1,other,1.0,1.0,other:1,"3PCS 830Ties Solderless Breadboard,Clear Prototype PCB Board Kit for Proto Shield Circboard Prototyping"
l3_collab,<a_254>,<b_240>,1,3d_filament,1.0,1.0,3d_filament:1,"[STAR] Alchement - PLA Series, 3D Filament, 1.75mm, 1kg (Transparent)"
l3_collab,<a_31>,<b_96>,1,3d_filament,1.0,1.0,3d_filament:1,Octave 4 Color Red-Green-Blue-Yellow ABS Filament for 3D Printers - 1.75mm 1.3Kg Spool
l3_collab,<a_172>,<b_185>,1,other,1.0,1.0,other:1,CORN SUGAR 10LB BAG
l3_collab,<a_181>,<b_155>,1,gauge_meter,1.0,1.0,gauge_meter:1,SEOH Filter Paper Qualitative Medium 7cm
l3_collab,<a_158>,<b_203>,1,fastener,1.0,1.0,fastener:1,"Nalgene 2423-0500 LDPE Color-Coded Unitary Wash Bottle, 500mL Capacity, Colored Polypropylene Screw Cap, Assorted Cap Co"
l3_collab,<a_175>,<b_177>,1,other,1.0,1.0,other:1,"[3D CAM] 5 PCS DRV8825 StepStick Stepper Motor Drivers for 3D Printer Electronics, CNC Machine or Robotics"
l3_collab,<a_34>,<b_173>,1,other,1.0,1.0,other:1,Synkia 3D Print Removal Tool 1PC 3D Printer Accessories
l3_collab,<a_58>,<b_210>,1,other,1.0,1.0,other:1,MakerBot Replicator Desktop 3D Printer - 5th Generation
l3_collab,<a_31>,<b_172>,1,other,1.0,1.0,other:1,E3D Lite6 Full Kit - 1.75mm Universal (Direct) (12v)
l3_collab,<a_31>,<b_14>,1,connector_fitting,1.0,1.0,connector_fitting:1,BIQU MKS-BASE V1.5 Plate Controller Board for 3D Printer Ramps 1.4
l3_collab,<a_88>,<b_36>,1,3d_filament,1.0,1.0,3d_filament:1,Anycubic 1 Spool Stable Acrylic 3D Printer Filament Tabletop Mount Rack
l3_collab,<a_254>,<b_108>,1,3d_filament,1.0,1.0,3d_filament:1,Taulman 3D 618 Natural Nylon Filament for 3D Printer 1.75mm 1lb Spool MADE IN USA
l3_collab,<a_254>,<b_213>,1,3d_filament,1.0,1.0,3d_filament:1,LD Green 1.75mm PLA 3D Printer Filament
l3_collab,<a_25>,<b_208>,1,other,1.0,1.0,other:1,uxcell Ball Bushing Linear Motion 8mm x 15mm x 24mm Double Sealed 10 Pcs
l3_collab,<a_239>,<b_63>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Industrial & Scientific"" />"
l3_collab,<a_77>,<b_220>,1,other,1.0,1.0,other:1,"Moen 7250SRS Belfield TWO-HANDLE High Arc Kitchen Faucet, Spot Resist Stainless"
l3_collab,<a_254>,<b_120>,1,3d_filament,1.0,1.0,3d_filament:1,"American 3D Supply PLA 3D Printer Filament, 1 kg Spool, 1.75 mm, Red"
l3_collab,<a_175>,<b_223>,1,other,1.0,1.0,other:1,LCD Smart Controller for RepRap 3D Printer RAMPS 1.4 Electronics (20 characters x 4 lines)
l3_collab,<a_163>,<b_188>,1,fastener,1.0,1.0,fastener:1,CNBTR 10x6x4mm 20 Series Aluminum European Hammer HeadDrop In M5 T Nut Slot Pack of 50
l3_collab,<a_191>,<b_196>,1,gauge_meter,1.0,1.0,gauge_meter:1,5x StepStick DRV8825 Stepper Motor Driver Module for 3D Printer Reprap RP A4988
l3_collab,<a_163>,<b_2>,1,fastener,1.0,1.0,fastener:1,Uxcell a15072100ux0300 M3x0.5mm Zinc Plated Self-Locking Nylon Insert Hex Lock Nuts 50pcs (Pack of 50)
l3_collab,<a_254>,<b_190>,1,3d_filament,1.0,1.0,3d_filament:1,1.75mm Green PLA 3D Printer Filament - 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
l3_collab,<a_254>,<b_202>,1,3d_filament,1.0,1.0,3d_filament:1,"Proto-pasta Composite Iron PLA, 1.75mm 500g"
l3_collab,<a_88>,<b_129>,1,3d_filament,1.0,1.0,3d_filament:1,Dremel 3D Printing BT20-01 Build Sheets (Pack of 3)
l3_collab,<a_88>,<b_236>,1,3d_filament,1.0,1.0,3d_filament:1,Redrex 0.4mm Stainless Steel 3D Printer Nozzle for 1.75mm Filament V6 Extruder Pack of 5Pcs
l3_collab,<a_254>,<b_124>,1,3d_filament,1.0,1.0,3d_filament:1,ProSpec PLA - Emerald - Beautiful Gemstone - Performance Grade 3D Printer Filament - 2.85mm - 2.2LB / 1kg
l3_collab,<a_174>,<b_215>,1,connector_fitting,1.0,1.0,connector_fitting:1,LC Fiber Optic Loopback Adapter (9/125)
l2_multihop_ranking,<a_196>,<b_188>,1,other,1.0,1.0,other:1,SUPCO SPP6 Relay/Capacitor Hard Start Kit with 500% Increase Starting Torque
l2_multihop_ranking,<a_98>,<b_9>,1,fastener,1.0,1.0,fastener:1,"Stanley TRA708T Sharpshooter 1/2-Inch Leg Length Staples, Steel (1000 Count)"
l2_multihop_ranking,<a_98>,<b_204>,1,fastener,1.0,1.0,fastener:1,Stanley TRA708SST 1/2-Inch HD Stainless Steel Narrow Crown Staple
l2_multihop_ranking,<a_186>,<b_123>,3,gauge_meter,1.0,1.0,gauge_meter:3,"Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack || Kreg SML-C125-100 1-1/4-Inch 8-Coarse Washer-Head Pocket Screws, 100-Count || Kreg SML-F125-100 1-1/4-Inch 7-Fine Washer-Head Pocket Screws, 100-Count"
l2_multihop_ranking,<a_2>,<b_32>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,Dico 541-774-21/2 Nyalox Cup Brush 21/2-Inch Grey 80 Grit
l2_multihop_ranking,<a_210>,<b_51>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Hot Stuff Super T Medium Instant CA Glue, 2oz HST-4"
l2_multihop_ranking,<a_34>,<b_73>,2,adhesive_epoxy,1.0,1.0,adhesive_epoxy:2,PORTER-CABLE 740000801 4 1/2-Inch x 10yd 80 Grit Adhesive-Backed Sanding Roll || PORTER-CABLE 740001201 4 1/2-Inch by 10yd 120 Grit Adhesive-Backed Sanding Roll
l2_multihop_ranking,<a_5>,<b_241>,2,other,1.0,1.0,other:2,"UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000) || UltraSource 192033 Hamburger Patty Paper, 5.5"" x 5.5"" (Pack of 1000)"
l2_multihop_ranking,<a_238>,<b_151>,4,connector_fitting,1.0,1.0,connector_fitting:4,"Anderson Metals Brass Tube Fitting, Half-Union, 3/8"" Flare x 1/8"" Male Pipe || Anderson Metals 38116 Red Brass Pipe Fitting, 90 Degree Street Elbow, 3/4"" Female x 3/4"" Male || Anderson Metals Brass Pipe Fitting, 90 Degree Barstock Street Elbow, 3/8"" Male Pipe x 3/8"" Female Pipe || Anderson Metals 38101 Red Brass Pipe Fitting, Tee, 3/4"" x 3/4"" x 3/4"" Female Pipe"
l2_multihop_ranking,<a_74>,<b_46>,1,tape,1.0,1.0,tape:1,"Scotch Foil Tape, 2-Inch by 50-Yard"
l2_multihop_ranking,<a_165>,<b_115>,4,gauge_meter,1.0,0.5,gauge_meter:4,"T&Uuml;RLEN DIAL INDICATOR 0-1"" AGD SPEC 0.001"" w/LUG BACK || T&uuml;rlen Precision TEST DIAL INDICATOR 7 JEWELS .0005"" 0-15-0 || TEKTON 7169 0-1-Inch Dial Indicator || Triton 1"" Dial Indicator 0.001"" Graduation Travel Lug Back White Face"
l2_multihop_ranking,<a_165>,<b_101>,4,gauge_meter,0.5,0.5,gauge_meter:2; adhesive_epoxy:1; other:1,"Eclipse Quick Release Woodworking Vise, Gray Cast Iron, 9"" Size || TEKTON 8-Inch Swivel Bench Vise | 54008 || TEKTON 4-Inch Drill Press Vise | 53994 || Shop Fox D3249 Bench Vise with Swivel Base, 5-Inch"
l2_multihop_ranking,<a_239>,<b_134>,2,gauge_meter,1.0,1.0,gauge_meter:2,"Amprobe TL36A Test Leads with Alligator Clips, 1000V || Amprobe TL35B Test Leads with Alligator Clips"
l2_multihop_ranking,<a_114>,<b_212>,1,other,1.0,1.0,other:1,Titan Tools 11185 Telescoping Inspection Mirror
l2_multihop_ranking,<a_186>,<b_208>,2,gauge_meter,1.0,1.0,gauge_meter:2,"Kreg SML-C2-250 Pocket Screws 2-Inch, 8 Coarse, Washer Head, 250 Count || Kreg SML-C2 2-Inch Washer Head #8 Coarse Pocket Screws, 50 Count"
l2_multihop_ranking,<a_186>,<b_174>,3,gauge_meter,1.0,1.0,gauge_meter:3,"BOSTITCH BT1335B-1M 1-3/8-Inch 18-Gauge Brads, 1000 per Box || BOSTITCH BT1309B-1M 1-Inch 18-Gauge Brads, 1000 per Box || BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated"
l2_multihop_ranking,<a_69>,<b_199>,2,other,1.0,1.0,other:2,Shop-Vac 9064900 2-1/2-to-1-1/2-Inch Conversion Unit || Shop-Vac 9050300 2.5-Inch by 8-Foot Hose
l2_multihop_ranking,<a_186>,<b_185>,4,gauge_meter,1.0,1.0,gauge_meter:4,"PORTER-CABLE (PBN18075-1) 18 Gauge Brad Nails, 3/4-Inch, 1000-Pack || PORTER-CABLE PBN18100-1 1-Inch 18 Gauge Brad Nails, 1000-Pack || PORTER-CABLE PBN18200-1 2-Inch, 18 ga. brad nails (1000-Pack) || PORTER-CABLE PBN18125 18 Gauge 1-1/4-Inch Brad Nail (5000-Pack)"
l2_multihop_ranking,<a_112>,<b_180>,1,fastener,1.0,1.0,fastener:1,"Swordfish 32051 Brass Plated Wood Screw Assortment, 500 Piece"
l2_multihop_ranking,<a_65>,<b_123>,2,adhesive_epoxy,1.0,0.5,adhesive_epoxy:2,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag- || Eureka RapidClean 2-in-1 Cordless Stick and Handheld Vacuum, 210A"
l2_multihop_ranking,<a_223>,<b_59>,2,tape,1.0,0.5,tape:2,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bo || Shoreline Marine Liquid Electrical Tape"
l2_multihop_ranking,<a_177>,<b_5>,4,other,0.5,0.5,other:2; fastener:2,"Wine Yeast Red Star Premier Classique Formerly Montrachet For Wine Making x10 || Red Star Premier Cuvee Wine Yeast, 5g - 10-Pack || Yeast Nutrient 1 lb. || Yeast Nutrient - 8 oz."
l2_multihop_ranking,<a_239>,<b_163>,4,gauge_meter,0.75,0.5,gauge_meter:3; 3d_filament:1,Wixey WR300 Digital Angle Gauge || Capri Tools 20005 Digital Angle Gauge || Capri Tools 20004 Mini Digital Height Gauge || Wixey WR365 Digital Angle Gauge and Level
l2_multihop_ranking,<a_69>,<b_230>,1,other,1.0,1.0,other:1,Shark Navigator Lift-Away Professional NV356E
l2_multihop_ranking,<a_8>,<b_185>,1,connector_fitting,1.0,1.0,connector_fitting:1,Uxcell a11060700ux0191 RG6 F-Type Coax Coaxial Cable RF Connector Male (Pack of 5)
l2_multihop_ranking,<a_241>,<b_156>,1,other,1.0,1.0,other:1,"A World Of Deals 1 oz. Non-Sterile Graduated Plastic Medicine Cups, 100 Piece"
l2_multihop_ranking,<a_174>,<b_170>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"System Three 1100K16 T-88 Kit, 1 quart Bottle, Amber"
l2_multihop_ranking,<a_122>,<b_248>,1,other,1.0,1.0,other:1,"Ludell 11604 High Grade Steel Splitting Wedge, 4lb"
l2_multihop_ranking,<a_165>,<b_211>,2,tape,0.5,0.5,tape:1; other:1,"Set of Rubber Magnetic Vise Jaws. Protection for your Projects || Shop Fox D3229 Magnetic Vise Jaws, 3-1/2-Inch"
l2_multihop_ranking,<a_34>,<b_123>,1,gauge_meter,1.0,1.0,gauge_meter:1,"4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel"
l2_multihop_ranking,<a_165>,<b_111>,1,other,1.0,1.0,other:1,Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only)
l2_multihop_ranking,<a_65>,<b_249>,1,fastener,1.0,1.0,fastener:1,Racor LDL-1B Ladder Lift
l2_multihop_ranking,<a_178>,<b_133>,1,other,1.0,1.0,other:1,Olympia Tools 38-644 5-Inch Open End Multi-Purpose Vise
l2_multihop_ranking,<a_82>,<b_205>,1,connector_fitting,1.0,1.0,connector_fitting:1,"Neiko 50463A SAE Hydraulic Grease Fitting Kit, 110 Piece | Straight and Angled | 1/4"", 1/8"
l2_multihop_ranking,<a_238>,<b_56>,2,fastener,1.0,0.5,fastener:2,"The Hillman Group 591521 Small Flat and Lock Washer Assortment, 270-Pack || uxcell 50 Pcs Metal Hex M3 Female Screw PCB Standoff Spacers 8mm Body"
l2_multihop_ranking,<a_69>,<b_78>,2,other,1.0,1.0,other:2,"SharkNinja Rocket DeluxePro Ultra-Light Upright Corded Stick Vacuum, Bordeaux || SharkNinja Canister Upright Vacuum, TruePet Mini-Motorized Brush, Bordeaux"
l2_multihop_ranking,<a_5>,<b_53>,1,other,1.0,1.0,other:1,"Augbunny 100% Cotton 5- by 7-Inch Muslin Bags with Drawstring, 12-Pack"
l2_multihop_ranking,<a_237>,<b_17>,2,other,1.0,0.5,other:2,"Forney 20859 Cutting Fluid, Industrial Pro Tap Magic, 1-Gallon || CRC 03400 16oz Truetap Cutting Fluid Heavy Duty Bottle"
l2_multihop_ranking,<a_210>,<b_187>,3,adhesive_epoxy,1.0,1.0,adhesive_epoxy:3,"Loctite 1329837 243 Blue Medium Strength Threadlockers, 0.34 oz., 10 mL, 3/4"" Thread || Loctite 242 Threadlocker Blue 50 ml || Loctite 22221 Purple 222MS Low Strength Thread Locker, 10 mL Bottle"
l2_multihop_ranking,<a_146>,<b_234>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)"
l2_multihop_ranking,<a_15>,<b_92>,4,other,0.75,0.5,other:3; fastener:1,"4 Pack Caster Wheels Swivel Plate Stem Brake Casters On Red Polyurethane Wheels (4 inch with brake) || FactorDuty 4 Pack Caster Wheels Swivel Plate On Red Polyurethane Wheels with HD Hardware Kit (2"" No Brake) || 3"" X 1-1/4"" Swivel Casters Red Polyurethane Wheel Total Lock Brake 300lb Each (4) || Online Best Service 3"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty , Pack of 4"
l2_multihop_ranking,<a_145>,<b_38>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Permatex 51813 Anaerobic Gasket Maker, 50 ml Tube"
l2_multihop_ranking,<a_76>,<b_14>,2,adhesive_epoxy,1.0,0.5,adhesive_epoxy:2,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz || Red Devil 0820 100 Percent Silicone Sealant Architectural Grade, Clear, 2.8-Ounce"
l2_multihop_ranking,<a_44>,<b_238>,2,other,1.0,0.5,other:2,"POR-15 40204 Metal Prep - 1 quart || Pumice Cleaning Stone (4-Pack) - High Density, Sturdy, Fine Grit (4)"
l2_multihop_ranking,<a_2>,<b_133>,2,gauge_meter,1.0,1.0,gauge_meter:2,"Brush Research FLEX-HONE Cylinder Hone, GB Series, Silicon Carbide Abrasive, 3-1/4"" (83 mm) Diameter, 240 Grit Size || Brush Research FLEX-HONE Cylinder Hone, BC Series, Silicon Carbide Abrasive, 1-1/8"" (29 mm) Diameter, 320 Grit Size"
l2_multihop_ranking,<a_38>,<b_142>,4,other,0.75,0.25,other:3; gauge_meter:1,New 12V 5A 12V 19mm Red LED Momentary Push Button Metal Switch Car Boat Speakers Bells Horn || 5PCS 130-16140 6V 12500RPM DC Motor w Varistor for Smart Car Model Toy || Zoostliss 11 in 1 Professional Network Computer Maintenance Repair Tools Rj45 Rj11 Cat5 LAN Network Tool Kit || HICTOP 5 Meters GT2 2mm pitch 6mm wide Timing Belt for 3D printer CNC
l2_multihop_ranking,<a_200>,<b_183>,1,3d_filament,1.0,1.0,3d_filament:1,"Geeetech I3 Pro C, Dual Extruder,double Head,reprap Pursa I3 3d Printer,two-color Printing, High Resolution"
l2_multihop_ranking,<a_195>,<b_23>,25,3d_filament,1.0,1.0,3d_filament:25,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue || HATCHBOX Glow in the Dark PLA 3D Printer Filament, Dimension Accuracy +/-0.03 mm, 1 kg Spool, 1.75 mm - Blue || HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black || HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark || HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange"
l2_multihop_ranking,<a_158>,<b_63>,3,3d_filament,1.0,1.0,3d_filament:3,HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack || HATCHBOX 2 Spool 3D Printer Filament Tabletop Wall Mount Rack || HATCHBOX 4 Spool 3D Printer Filament Tabletop Wall Mount Rack
l2_multihop_ranking,<a_227>,<b_69>,1,fastener,1.0,1.0,fastener:1,"Industrial & Scientific"" />"
l2_multihop_ranking,<a_237>,<b_196>,1,other,1.0,1.0,other:1,CRC 5037 White Lithium Grease - 10 Wt Oz.
l2_multihop_ranking,<a_15>,<b_156>,2,adhesive_epoxy,1.0,1.0,adhesive_epoxy:2,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity) || RhinoGear 11912ABMI RhinoRamps MAX Vehicle Ramp - Pair (16,000lb. GVW Capacity)"
l2_multihop_ranking,<a_210>,<b_38>,1,adhesive_epoxy,1.0,1.0,adhesive_epoxy:1,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear"
l2_multihop_ranking,<a_59>,<b_232>,8,gauge_meter,1.0,1.0,gauge_meter:8,American Terminal E-FFR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects || American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects || American Terminal E-FMB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects || American Terminal E-FFY250N-100 12/10-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects || American Terminal E-FMR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects
l2_multihop_ranking,<a_210>,<b_94>,5,adhesive_epoxy,1.0,1.0,adhesive_epoxy:5,"Loctite Ultra Gel Control Super Glue 4-Gram (1363589) || Loctite Liquid Professional Super Glue  20-Gram Bottle (1365882) || Loctite Glass Glue 2-Gram Tube (233841) || Loctite 234796-6 Super Glue Liquid, 10g Longneck Bottles (Case of 6) || Loctite Extra Time Control Super Glue  4-Gram (1503241)"
l2_multihop_ranking,<a_69>,<b_21>,2,other,0.5,1.0,other:1; fastener:1,"Shop-Vac 2030100 1.5-Gallon 2.0 Peak HP Wet Dry Vacuum, Small, Red/Black || Shop-Vac 9520262 5-Gallon 4.5-Peak HP Hang Up Wall Mounted Wet/Dry Vacuum"
l2_multihop_ranking,<a_239>,<b_180>,1,gauge_meter,1.0,1.0,gauge_meter:1,B&K Precision 879B Dual Display Handheld Deluxe Universal LCR Meter with Backlit Display
l2_multihop_ranking,<a_239>,<b_66>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM"
l2_multihop_ranking,<a_19>,<b_95>,2,other,0.5,1.0,other:1; fastener:1,"WEN 73002 500-Pound Capacity Service Cart || WEN 73004 500 lb Capacity Service Cart, X-Large"
l2_multihop_ranking,<a_69>,<b_123>,1,other,1.0,1.0,other:1,Shop-Vac 9068400 2.5-Inch by 40-Inch Extension Wands
l2_multihop_ranking,<a_69>,<b_146>,1,gauge_meter,1.0,1.0,gauge_meter:1,Shop-Vac 9197000 2.5-Inch Gutter Cleaning Kit
l2_multihop_ranking,<a_165>,<b_208>,1,gauge_meter,1.0,1.0,gauge_meter:1,Brown & Sharpe 599-792-30 Adjustable Spring Tensioned Tap Guide
l2_multihop_ranking,<a_65>,<b_159>,10,gauge_meter,0.8,1.0,gauge_meter:8; other:2,"W1 Tool Steel Round Rod, Polished Finish, Precision Ground, Annealed, 0.0625"" Diameter, 36"" Length || 304 Stainless Steel Sheet, #4 Brushed Finish, Annealed, ASTM A240/ASME SA240, 0.048"" Thickness, 36"" Width, 36"" Length, 1 || 1018 Carbon Steel Round Rod, Unpolished (Mill) Finish, Cold Finished Temper, ASTM A108, 1.25"" Diameter, 12"" Length || O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length || 360 Brass Round Rod, Unpolished (Mill) Finish, H02 Temper, ASTM B16, 0.25"" Diameter, 36"" Length"
l2_multihop_ranking,<a_95>,<b_116>,2,other,1.0,0.5,other:2,"MLCS 9080 Billy Pedal Foot Switch, Deadman Style || Uxcell Foot Pedal Switch"
l2_multihop_ranking,<a_15>,<b_40>,1,gauge_meter,1.0,1.0,gauge_meter:1,"Vestil FWD-1824-3R Fiberwood Dolly with 3"" Rubber Casters, 800 lbs Capacity, 23-3/4"" Length x 17-7/8"" Width x 4-11/16"" H"
