idx,item_id,family,title,brand,target_sid,target_l1,target_l1_size,target_l1_purity,target_l1_top_family,target_family_is_l1_top,target_l1_size_bin,target_l1_purity_bin,l1_rank,l12_rank,exact_rank,hit10,l1_in_top10,l1_in_top50,pred1_sid,pred1_l1,pred1_l1_size,pred1_l1_purity,pred1_l1_top_family,pred1_item_id,pred1_family,pred1_title,top10_unique_l1,top10_has_same_family_bucket,top10_has_same_top_family,top10_pred_l1s
2675,3509,3d_filament,"MG Chemicals Blue PETG 3D Printer Filament, 1.75 mm, 1 kg Spool",MG Chemicals,<a_168><b_54><c_215>,<a_168>,67,0.8059701492537313,3d_filament,True,51-100,0.75-0.9,30,30,30,0,0,1,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",3,1,1,<a_123> <a_142> <a_123> <a_123> <a_142> <a_123> <a_120> <a_142> <a_123> <a_142>
2676,1418,other,"NoTrax 109 Brush Step Entrance Mat, for Lobbies and Indoor Entranceways, 3' Width x 10' Length x 3/8"" Thickness, Red/Black",NoTrax Floor Matting,<a_109><b_17><c_115>,<a_109>,17,0.9411764705882353,other,True,11-20,>=0.9,9999,9999,9999,0,0,0,<a_195><b_255><c_213>,<a_195>,18,1.0,other,853,other,"Rubbermaid Professional Plus Heavy-Duty Spray Bottle,32 fl OZ (946ml), (FG6C13PR06)",6,1,1,<a_195> <a_0> <a_13> <a_2> <a_195> <a_236> <a_195> <a_13> <a_208> <a_13>
2677,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,False,11-20,0.5-0.75,2,2,2,1,1,1,<a_66><b_144><c_36>,<a_66>,17,0.8235294117647058,other,282,other,"Carson MagniFlip 3X Flip-Open Pocket Magnifiers with Built-in Case for Reading, Inspection, Crafts, Hobby and Tasks (GN-33, GN-33MU)",4,1,0,<a_66> <a_160> <a_122> <a_122> <a_66> <a_122> <a_0> <a_0> <a_66> <a_122>
2678,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,False,11-20,0.5-0.75,1,1,1,1,1,1,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",7,1,0,<a_160> <a_66> <a_2> <a_122> <a_208> <a_0> <a_0> <a_172> <a_66> <a_122>
2679,182,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,False,11-20,0.5-0.75,1,1,1,1,1,1,<a_160><b_8><c_0>,<a_160>,14,0.6428571428571429,other,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",7,1,0,<a_160> <a_31> <a_2> <a_183> <a_122> <a_31> <a_183> <a_172> <a_122> <a_0>
2680,1681,other,SummitLink 415 Pcs Black Assorted Heat Shrink Tube 10 Sizes Tubing Wrap Sleeve Set Combo,SummitLink,<a_5><b_175><c_4>,<a_5>,21,0.9047619047619048,other,True,21-50,>=0.9,46,46,9999,0,0,1,<a_187><b_23><c_0>,<a_187>,36,0.75,other,2083,other,Applied Magnets Strong N52 Neodymium Magnet 1 inch Cube,7,1,1,<a_187> <a_187> <a_187> <a_225> <a_83> <a_208> <a_114> <a_57> <a_57> <a_66>
2681,3296,other,"Polyolefin 2:1 Heat Shrink Tubing 1/16, 1/8, 3/16, 1/4, 3/8, 1/2 , 3/4, 1 Inch",WindyNation,<a_5><b_102><c_68>,<a_5>,21,0.9047619047619048,other,True,21-50,>=0.9,3,9999,9999,0,1,1,<a_170><b_18><c_169>,<a_170>,20,0.95,other,734,other,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",9,1,1,<a_170> <a_242> <a_5> <a_101> <a_208> <a_187> <a_12> <a_225> <a_114> <a_12>
2682,2841,connector_fitting,100pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 22-10GA,SOLOOP,<a_120><b_113><c_218>,<a_120>,26,0.7692307692307693,other,False,21-50,0.75-0.9,7,9999,9999,0,1,1,<a_170><b_18><c_169>,<a_170>,20,0.95,other,734,other,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",6,1,1,<a_170> <a_5> <a_88> <a_103> <a_242> <a_5> <a_120> <a_5> <a_103> <a_5>
2683,1480,other,"Tekpower TP3005T Variable Linear DC Power Supply, 0-30V @ 0-5A with Alligator Test Leads",Tekpower,<a_154><b_117><c_67>,<a_154>,20,0.75,other,True,11-20,0.75-0.9,17,9999,9999,0,0,1,<a_130><b_164><c_208>,<a_130>,10,0.8,other,1752,other,Vktech 10pcs 4x6cm Double Side Prototype PCB Universal Printed Circuit Board,7,1,1,<a_130> <a_105> <a_106> <a_250> <a_170> <a_250> <a_242> <a_246> <a_106> <a_170>
2684,1847,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",HATCHBOX,<a_209><b_106><c_134>,<a_209>,36,1.0,3d_filament,True,21-50,>=0.9,5,5,5,1,1,1,<a_142><b_221><c_187>,<a_142>,77,0.987012987012987,3d_filament,50,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue",2,1,1,<a_142> <a_142> <a_142> <a_142> <a_209> <a_142> <a_142> <a_142> <a_142> <a_142>
2685,2058,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",HATCHBOX,<a_142><b_153><c_78>,<a_142>,77,0.987012987012987,3d_filament,True,51-100,>=0.9,1,2,17,0,1,1,<a_142><b_183><c_180>,<a_142>,77,0.987012987012987,3d_filament,2507,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",2,1,1,<a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_209> <a_142>
2686,1205,other,"PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length",Small Parts,<a_120><b_18><c_136>,<a_120>,26,0.7692307692307693,other,True,21-50,0.75-0.9,9999,9999,9999,0,0,0,<a_142><b_183><c_180>,<a_142>,77,0.987012987012987,3d_filament,2507,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",2,1,0,<a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_209> <a_142>
2687,2871,tape,"3M 468MP Adhesive Transfer Tape, 4"" width x 5yd length (1 roll)",TapeCase,<a_115><b_125><c_110>,<a_115>,18,1.0,tape,True,11-20,>=0.9,3,3,3,1,1,1,<a_120><b_18><c_136>,<a_120>,26,0.7692307692307693,other,1205,other,"PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length",6,1,1,<a_120> <a_142> <a_115> <a_142> <a_123> <a_165> <a_142> <a_168> <a_123> <a_142>
2688,435,other,3M Company #RF6731 2PR 1x3 Re-Close Strip,3M,<a_41><b_60><c_137>,<a_41>,15,0.5333333333333333,fastener,False,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_233><b_38><c_41>,<a_233>,17,0.6470588235294118,connector_fitting,434,connector_fitting,"Cambridge Hose Clamps SAE Size 16, 10 Pcs.",9,1,1,<a_233> <a_191> <a_189> <a_81> <a_101> <a_201> <a_233> <a_153> <a_15> <a_126>
2689,2835,connector_fitting,Ginsco 108pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 14-16 AWG Kit Blue,Ginsco,<a_103><b_173><c_193>,<a_103>,34,0.9705882352941176,connector_fitting,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_92><b_103><c_11>,<a_92>,20,0.95,other,56,other,"RhinoGear 11909ABMI RhinoRamps Vehicle Ramp - Set of 2 (12,000lb. GVW Capacity)",8,1,0,<a_92> <a_74> <a_32> <a_89> <a_122> <a_18> <a_53> <a_92> <a_160> <a_122>
2690,2950,other,AmScope BS-72P-100S-22 72 Pieces of Pre-Cleaned Blank Microscope Slides and 100 Pieces of 22x22mm Square Coverslips Cover Glass,AmScope,<a_215><b_159><c_4>,<a_215>,17,0.8823529411764706,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_69><b_134><c_168>,<a_69>,13,0.6153846153846154,other,81,other,"Packard C230B 2 Pole 30 Amp Contactor, 120 Voltage Coil",7,1,1,<a_69> <a_81> <a_52> <a_163> <a_88> <a_69> <a_160> <a_88> <a_199> <a_52>
2691,518,other,MotoBatt MBCL5 5' 18AWG Cable Lead Extension,MotoBatt,<a_68><b_49><c_174>,<a_68>,19,0.8421052631578947,other,True,11-20,0.75-0.9,34,9999,9999,0,0,1,<a_81><b_152><c_61>,<a_81>,21,0.7619047619047619,gauge_meter,338,gauge_meter,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",6,1,1,<a_81> <a_255> <a_222> <a_91> <a_86> <a_91> <a_222> <a_86> <a_211> <a_211>
2692,155,tape,"JVCC EL7566-AW Synthetic Rubber Electrical Tape, 3 in. x 66 ft. (72mm x 20m), Black",J.V. Converting,<a_82><b_4><c_81>,<a_82>,37,0.43243243243243246,tape,True,21-50,<0.5,9999,9999,9999,0,0,0,<a_99><b_131><c_66>,<a_99>,21,0.47619047619047616,other,119,other,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",4,0,0,<a_99> <a_99> <a_81> <a_99> <a_191> <a_99> <a_99> <a_99> <a_191> <a_160>
2693,2383,other,Inkbird All-Purpose Digital Temperature Controller Fahrenheit &Centigrade Thermostat w Sensor 2 Relays ITC-1000,Inkbird,<a_225><b_126><c_43>,<a_225>,22,0.5,gauge_meter,False,21-50,0.5-0.75,21,9999,9999,0,0,1,<a_137><b_139><c_30>,<a_137>,13,0.8461538461538461,other,459,other,"50 Pack - 4.5""x.040""x7/8"" Quality Thin Cut Off Wheels Metal & Stainless Steel",8,1,1,<a_137> <a_81> <a_81> <a_255> <a_196> <a_81> <a_66> <a_3> <a_43> <a_195>
2694,1729,other,"Smith-Cooper International CV30L Series Brass Check Valve, Potable Water Service, 1"" NPT Female",Smith-Cooper International,<a_86><b_31><c_88>,<a_86>,24,0.875,other,True,21-50,0.75-0.9,42,9999,9999,0,0,1,<a_225><b_7><c_17>,<a_225>,22,0.5,gauge_meter,769,gauge_meter,Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer,9,1,1,<a_225> <a_81> <a_196> <a_255> <a_137> <a_43> <a_191> <a_222> <a_195> <a_225>
2695,1891,ventilation_fan,"Gardner Bender Available DS-110N 1-Pound Duct Seal Compound, Gray Green",Gardner Bender,<a_173><b_14><c_219>,<a_173>,24,0.4583333333333333,tape,False,21-50,<0.5,8,48,9999,0,1,1,<a_5><b_102><c_68>,<a_5>,21,0.9047619047619048,other,3296,other,"Polyolefin 2:1 Heat Shrink Tubing 1/16, 1/8, 3/16, 1/4, 3/8, 1/2 , 3/4, 1 Inch",9,1,0,<a_5> <a_88> <a_81> <a_229> <a_208> <a_122> <a_175> <a_173> <a_5> <a_76>
2696,3024,ventilation_fan,"Gardner Bender DS-110N Duct Seal, 1 lb. Pug",Gardner Bender,<a_173><b_14><c_152>,<a_173>,24,0.4583333333333333,tape,False,21-50,<0.5,1,2,9999,0,1,1,<a_173><b_96><c_245>,<a_173>,24,0.4583333333333333,tape,23,tape,"Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle",8,1,0,<a_173> <a_173> <a_208> <a_122> <a_81> <a_5> <a_5> <a_229> <a_32> <a_160>
2697,2036,other,"3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack",CO RODE,<a_170><b_225><c_220>,<a_170>,20,0.95,other,True,11-20,>=0.9,2,30,30,0,1,1,<a_101><b_91><c_89>,<a_101>,14,0.5,gauge_meter,145,other,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",10,1,1,<a_101> <a_170> <a_221> <a_209> <a_123> <a_81> <a_195> <a_83> <a_160> <a_105>
2698,3255,other,"American Educational 7-880500-A Filtering Flask, Bomex Brand Clear Borosilicate Glass, 500mL Capacity",American Educational Products,<a_59><b_100><c_235>,<a_59>,8,1.0,other,True,<=10,>=0.9,9999,9999,9999,0,0,0,<a_83><b_192><c_108>,<a_83>,38,0.9210526315789473,other,148,other,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100",10,1,1,<a_83> <a_208> <a_177> <a_195> <a_225> <a_81> <a_160> <a_33> <a_196> <a_214>
2699,2697,3d_filament,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,<a_168><b_63><c_12>,<a_168>,67,0.8059701492537313,3d_filament,True,51-100,0.75-0.9,9999,9999,9999,0,0,0,<a_175><b_168><c_108>,<a_175>,9,0.5555555555555556,other,45,adhesive_epoxy,"Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz",6,0,0,<a_175> <a_122> <a_122> <a_89> <a_175> <a_122> <a_122> <a_173> <a_53> <a_160>
2700,3522,3d_filament,"3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA",3D,<a_168><b_153><c_32>,<a_168>,67,0.8059701492537313,3d_filament,True,51-100,0.75-0.9,1,1,3,1,1,1,<a_168><b_153><c_10>,<a_168>,67,0.8059701492537313,3d_filament,2909,3d_filament,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",4,1,1,<a_168> <a_123> <a_168> <a_168> <a_142> <a_168> <a_168> <a_123> <a_165> <a_168>
2701,3494,3d_filament,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,<a_168><b_63><c_244>,<a_168>,67,0.8059701492537313,3d_filament,True,51-100,0.75-0.9,1,1,11,0,1,1,<a_168><b_63><c_105>,<a_168>,67,0.8059701492537313,3d_filament,3453,3d_filament,"3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3,1,1,<a_168> <a_168> <a_123> <a_168> <a_168> <a_168> <a_168> <a_168> <a_142> <a_142>
2702,1301,other,"BOSTITCH S10D-FH 28 Degree 3-Inch by .120-Inch Wire Weld Framing Nails (2,000 per Box)",BOSTITCH,<a_85><b_150><c_244>,<a_85>,38,0.868421052631579,gauge_meter,False,21-50,0.75-0.9,9999,9999,9999,0,0,0,<a_168><b_63><c_105>,<a_168>,67,0.8059701492537313,3d_filament,3453,3d_filament,"3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3,1,0,<a_168> <a_168> <a_168> <a_168> <a_123> <a_168> <a_168> <a_168> <a_142> <a_168>
2703,2505,other,"100 3/8"" Inch Chrome Steel Bearing Balls G25",BC Precision,<a_44><b_186><c_66>,<a_44>,26,0.8461538461538461,other,True,21-50,0.75-0.9,11,9999,9999,0,0,1,<a_168><b_63><c_12>,<a_168>,67,0.8059701492537313,3d_filament,2697,3d_filament,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",7,1,1,<a_168> <a_193> <a_168> <a_173> <a_123> <a_168> <a_120> <a_81> <a_168> <a_22>
2704,2932,3d_filament,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,<a_165><b_239><c_255>,<a_165>,58,0.9655172413793104,3d_filament,True,51-100,>=0.9,2,9999,9999,0,1,1,<a_209><b_106><c_134>,<a_209>,36,1.0,3d_filament,1847,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",4,1,1,<a_209> <a_165> <a_123> <a_165> <a_142> <a_142> <a_142> <a_165> <a_165> <a_123>
2705,821,other,"Apera Instruments AI209 PH20 Value Waterproof pH Pocket Tester, &plusmn;0.1 pH Accuracy, 0-14.0 pH Range, Complete Kit","Apera Instruments, LLC",<a_196><b_111><c_89>,<a_196>,25,0.72,gauge_meter,False,21-50,0.5-0.75,9999,9999,9999,0,0,0,<a_109><b_141><c_22>,<a_109>,17,0.9411764705882353,other,2164,other,"Rubbermaid Commercial Maximizer Mop Head, Blend, Medium, Blue (1924783)",6,1,1,<a_109> <a_109> <a_81> <a_21> <a_239> <a_21> <a_109> <a_33> <a_145> <a_21>
2706,1184,other,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",Keeper,<a_74><b_98><c_2>,<a_74>,21,0.9523809523809523,other,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_81><b_152><c_61>,<a_81>,21,0.7619047619047619,gauge_meter,338,gauge_meter,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",8,1,1,<a_81> <a_53> <a_175> <a_53> <a_122> <a_160> <a_53> <a_32> <a_199> <a_18>
2707,2458,fastener,"3M Dual Lock Reclosable Fastener SJ3560 250 Clear, 1/2 in x 6 Ft by 3M",Ocimocylo,<a_41><b_168><c_83>,<a_41>,15,0.5333333333333333,fastener,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_245><b_3><c_0>,<a_245>,16,0.8125,other,2956,other,DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver Head),7,1,0,<a_245> <a_96> <a_170> <a_245> <a_245> <a_105> <a_101> <a_245> <a_246> <a_206>
2708,2442,tape,"XFasten Reflective Tape, Red & White, 2 Inches by 5 Yards",XFasten,<a_71><b_73><c_138>,<a_71>,15,0.5333333333333333,tape,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_245><b_3><c_0>,<a_245>,16,0.8125,other,2956,other,DBPOWER 2 MP 15M Tube USB Waterproof Hd 6-led Borescope Endoscope Inspection Camera(Silver Head),6,1,1,<a_245> <a_245> <a_245> <a_170> <a_122> <a_245> <a_245> <a_96> <a_101> <a_105>
2709,130,tape,"Gorilla Tape, Black Duct Tape, 1.88"" x 35 yd, Black, (Pack of 1)",Gorilla,<a_122><b_107><c_24>,<a_122>,26,1.0,tape,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_194><b_120><c_157>,<a_194>,13,1.0,other,1248,other,"T-fal C51407 Excite Nonstick Thermo-Spot Dishwasher Safe Oven Safe PFOA Free Fry Pan Cookware, 12-Inch, Red",8,1,0,<a_194> <a_23> <a_33> <a_194> <a_21> <a_107> <a_31> <a_226> <a_0> <a_33>
2710,2990,other,"Wiha 27920 Precision Chip Lifter, ESD Safe, 1 x 3.5mm",Wiha,<a_100><b_49><c_164>,<a_100>,14,0.8571428571428571,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_22><b_81><c_20>,<a_22>,17,0.5294117647058824,adhesive_epoxy,861,other,"SCIGRIP 16 10315 Acrylic Cement, Low-VOC, Medium bodied, 5 Ounce Tube, Clear",6,1,1,<a_22> <a_67> <a_222> <a_222> <a_22> <a_191> <a_195> <a_67> <a_195> <a_255>
2711,3167,other,"Pratt PRA0008 100% Recycled Corrugated Cardboard Box, 6"" Length x 6"" Width x 4"" Height, Kraft pack of 25",Pratt,<a_6><b_241><c_44>,<a_6>,12,0.8333333333333334,other,True,11-20,0.75-0.9,9999,9999,9999,0,0,0,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",6,1,1,<a_123> <a_165> <a_142> <a_200> <a_142> <a_123> <a_123> <a_146> <a_209> <a_165>
2712,2909,3d_filament,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3D Solutech,<a_168><b_153><c_10>,<a_168>,67,0.8059701492537313,3d_filament,True,51-100,0.75-0.9,24,9999,9999,0,0,1,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",6,1,1,<a_123> <a_123> <a_123> <a_165> <a_142> <a_44> <a_142> <a_146> <a_120> <a_123>
2713,2507,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",HATCHBOX,<a_142><b_183><c_180>,<a_142>,77,0.987012987012987,3d_filament,True,51-100,>=0.9,3,10,17,0,1,1,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",5,1,1,<a_123> <a_123> <a_142> <a_123> <a_123> <a_165> <a_142> <a_120> <a_193> <a_142>
2714,2152,3d_filament,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gold",HATCHBOX,<a_142><b_102><c_211>,<a_142>,77,0.987012987012987,3d_filament,True,51-100,>=0.9,2,9999,9999,0,1,1,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",4,1,1,<a_123> <a_142> <a_123> <a_142> <a_142> <a_142> <a_165> <a_142> <a_142> <a_209>
2715,2047,connector_fitting,Ginsco 160pcs Nylon Fully Insulated Male / Female Spade Wire Crimp Quick Disconnects Wire Terminals Connector Set,Ginsco,<a_103><b_119><c_189>,<a_103>,34,0.9705882352941176,connector_fitting,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_142><b_183><c_61>,<a_142>,77,0.987012987012987,3d_filament,3016,3d_filament,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",3,0,0,<a_142> <a_142> <a_142> <a_142> <a_142> <a_142> <a_123> <a_142> <a_142> <a_209>
2716,3510,3d_filament,"eSUN 3D 1.75mm PETG Red Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Red",eSUN,<a_123><b_54><c_13>,<a_123>,27,0.6666666666666666,3d_filament,True,21-50,0.5-0.75,1,1,20,0,1,1,<a_123><b_54><c_63>,<a_123>,27,0.6666666666666666,3d_filament,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",4,1,1,<a_123> <a_123> <a_123> <a_142> <a_123> <a_142> <a_120> <a_142> <a_168> <a_142>
2717,178,other,"Neiko 10194A Titanium Step Drill Bit, High Speed Steel | 1/4"" to 1-3/8"" | Total 10 Step Sizes",Neiko,<a_98><b_83><c_1>,<a_98>,13,0.6923076923076923,other,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_251><b_43><c_121>,<a_251>,33,0.9090909090909091,fastener,359,fastener,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,6,1,1,<a_251> <a_251> <a_160> <a_15> <a_251> <a_15> <a_32> <a_109> <a_251> <a_53>
2718,415,other,"Miller Electric 229895 Gage, Wire Metal Sizes",Miller Electric,<a_153><b_54><c_248>,<a_153>,22,0.9545454545454546,other,True,21-50,>=0.9,9999,9999,9999,0,0,0,<a_251><b_43><c_121>,<a_251>,33,0.9090909090909091,fastener,359,fastener,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,8,1,1,<a_251> <a_251> <a_160> <a_15> <a_242> <a_236> <a_114> <a_32> <a_251> <a_173>
2719,1799,other,"Grip Rite PTN212S1, Grey",Grip-Rite,<a_201><b_29><c_70>,<a_201>,19,0.9473684210526315,other,True,11-20,>=0.9,15,9999,9999,0,0,1,<a_236><b_125><c_203>,<a_236>,39,0.9743589743589743,tape,77,tape,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)",8,1,1,<a_236> <a_215> <a_0> <a_18> <a_208> <a_236> <a_160> <a_81> <a_0> <a_107>
2720,139,other,DuPont Teflon Non-Stick,DuPont,<a_208><b_93><c_0>,<a_208>,23,0.782608695652174,other,True,21-50,0.75-0.9,11,11,11,0,0,1,<a_31><b_54><c_60>,<a_31>,18,0.5555555555555556,other,2938,ventilation_fan,"VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''",7,1,1,<a_31> <a_160> <a_31> <a_225> <a_183> <a_183> <a_183> <a_81> <a_222> <a_186>
2721,774,other,DuPont Teflon Non-Stick,DuPont,<a_208><b_93><c_0>,<a_208>,23,0.782608695652174,other,True,21-50,0.75-0.9,4,4,4,1,1,1,<a_31><b_83><c_170>,<a_31>,18,0.5555555555555556,other,140,other,DuPont Teflon Silicone Lubricant,4,1,1,<a_31> <a_31> <a_31> <a_208> <a_160> <a_31> <a_31> <a_31> <a_31> <a_225>
2722,140,other,DuPont Teflon Silicone Lubricant,DuPont,<a_31><b_83><c_170>,<a_31>,18,0.5555555555555556,other,True,11-20,0.5-0.75,1,1,1,1,1,1,<a_31><b_83><c_170>,<a_31>,18,0.5555555555555556,other,140,other,DuPont Teflon Silicone Lubricant,5,1,1,<a_31> <a_31> <a_208> <a_31> <a_160> <a_31> <a_31> <a_31> <a_225> <a_91>
2723,2725,other,Syrtenty TENS Unit Electrodes Pads 2x2 Replacement Pads Electrode Patches for Electrotherapy,Syrtenty,<a_148><b_246><c_155>,<a_148>,13,0.6153846153846154,other,True,11-20,0.5-0.75,9999,9999,9999,0,0,0,<a_57><b_45><c_29>,<a_57>,25,0.8,other,2483,other,Vastar Titanium Step Drill Bit Set & Automatic Center Punch,7,1,1,<a_57> <a_125> <a_126> <a_191> <a_57> <a_208> <a_126> <a_160> <a_57> <a_120>
