idx,item_id,family,title,brand,r720e_l1_rank,r720e_l12_rank,r720e_exact_rank,r720e_stage10,r720e_stage50,r720e_exact_rank_bucket,r720e_hit1,r720e_hit3,r720e_hit5,r720e_hit10,r720e_hit20,r720e_hit50,r720e_l1_in_top10,r720e_l12_in_top10,r720e_l1_in_top50,r720e_l12_in_top50,r720e_pred1_item_id,r720e_pred1_family,r720e_pred1_title,r720e_l1,r720e_l1_size,r720e_l1_purity,r720e_l1_top_family,r720b_l1_rank,r720b_l12_rank,r720b_exact_rank,r720b_stage10,r720b_stage50,r720b_exact_rank_bucket,r720b_hit1,r720b_hit3,r720b_hit5,r720b_hit10,r720b_hit20,r720b_hit50,r720b_l1_in_top10,r720b_l12_in_top10,r720b_l1_in_top50,r720b_l12_in_top50,r720b_pred1_item_id,r720b_pred1_family,r720b_pred1_title,r720b_l1,r720b_l1_size,r720b_l1_purity,r720b_l1_top_family,orig_align_l1_rank,orig_align_l12_rank,orig_align_exact_rank,orig_align_stage10,orig_align_stage50,orig_align_exact_rank_bucket,orig_align_hit1,orig_align_hit3,orig_align_hit5,orig_align_hit10,orig_align_hit20,orig_align_hit50,orig_align_l1_in_top10,orig_align_l12_in_top10,orig_align_l1_in_top50,orig_align_l12_in_top50,orig_align_pred1_item_id,orig_align_pred1_family,orig_align_pred1_title,orig_align_l1,orig_align_l1_size,orig_align_l1_purity,orig_align_l1_top_family,orig_strong_l1_rank,orig_strong_l12_rank,orig_strong_exact_rank,orig_strong_stage10,orig_strong_stage50,orig_strong_exact_rank_bucket,orig_strong_hit1,orig_strong_hit3,orig_strong_hit5,orig_strong_hit10,orig_strong_hit20,orig_strong_hit50,orig_strong_l1_in_top10,orig_strong_l12_in_top10,orig_strong_l1_in_top50,orig_strong_l12_in_top50,orig_strong_pred1_item_id,orig_strong_pred1_family,orig_strong_pred1_title,orig_strong_l1,orig_strong_l1_size,orig_strong_l1_purity,orig_strong_l1_top_family,v2_l1_rank,v2_l12_rank,v2_exact_rank,v2_stage10,v2_stage50,v2_exact_rank_bucket,v2_hit1,v2_hit3,v2_hit5,v2_hit10,v2_hit20,v2_hit50,v2_l1_in_top10,v2_l12_in_top10,v2_l1_in_top50,v2_l12_in_top50
3797,704,other,"Stanley Wet/Dry Vacuum, 1 Gallon, 1.5 Horsepower",Stanley,17,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,559,other,Racers Edge 3000 1/2-Ounce Bottle W Needle Tip,<a_121>,23,0.8260869565217391,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,559,other,Racers Edge 3000 1/2-Ounce Bottle W Needle Tip,<a_213>,11,1.0,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_24>,119,0.9495798319327731,other,36,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_24>,119,0.9495798319327731,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3798,697,other,Waterpik Sensonic Professional Toothbrush (SR-3000),Waterpik,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2154,other,"Rubbermaid Commercial AutoFlush Toilet System, FG401805A",<a_131>,24,1.0,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2164,other,"Rubbermaid Commercial Maximizer Mop Head, Blend, Medium, Blue (1924783)",<a_122>,19,1.0,other,1,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,2164,other,"Rubbermaid Commercial Maximizer Mop Head, Blend, Medium, Blue (1924783)",<a_24>,119,0.9495798319327731,other,1,30,30,L1_present_L2_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,1,0,1,1,2179,other,iRobot Roomba 860 Robot Vacuum,<a_24>,119,0.9495798319327731,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3799,1184,other,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",Keeper,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2029,other,"EATON 604-SP 660-Watt 250-volt Medium Base Ceiling Receptacle Lamp Holder, Porcelain, White",<a_74>,21,0.9523809523809523,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,338,gauge_meter,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_210>,18,0.9444444444444444,other,41,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,1901,gauge_meter,"PneumaticPlus PPR2-N02BG-2 Miniature Air Pressure Regulator 1/4"" NPT - Gauge, Bracket, Instrument Pressure (3-30 PSI)",<a_71>,118,0.8305084745762712,other,28,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,869,connector_fitting,"Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal",<a_71>,118,0.8305084745762712,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3800,1304,other,"Duda Energy borp1 Fine Powder Boric Acid H3BO3 99, 1 lb. (Packaging may vary)",Duda Energy,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,1184,other,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",<a_243>,10,1.0,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,338,gauge_meter,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",<a_135>,8,1.0,other,5,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_173>,64,0.921875,other,30,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,565,other,5lb co2 Tank- New Aluminum Cylinder with CGA320 Valve,<a_173>,64,0.921875,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3801,856,tape,Tesa  Wire Loom Harness Tape Used By Mercedes BMW VW Audi,Tesa,36,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_91>,26,0.9230769230769231,tape,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_87>,16,0.875,tape,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,914,fastener,"The Hillman Group 591518 Small Machine Screws with Nuts Assortment, 195-Pack",<a_233>,20,0.5,tape,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,675,adhesive_epoxy,J-B Weld 8265S Original Cold-Weld Steel Reinforced Epoxy - 2 oz.,<a_233>,20,0.5,tape,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3802,129,fastener,Hilitchi 260pcs M3/4/5/6/8 Allen Head Socket Hex Grub Screw Set Assortment Kit with Plastic Box 12.9 Class Black Alloy Steel,Hilitchi,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_235>,23,1.0,fastener,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_64>,15,1.0,fastener,5,27,9999,L1_present_L2_missing_top10,L12_present_leaf_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,1,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_224>,191,0.612565445026178,fastener,6,14,9999,L1_present_L2_missing_top10,L12_present_leaf_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,1,280,ventilation_fan,WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ,<a_224>,191,0.612565445026178,fastener,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3803,182,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,26,26,26,L1_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,0,0,1,1,1421,connector_fitting,"Banjo HB075 Polypropylene Hose Fitting, Adapter, 3/4"" NPT Male x 3/4"" Barbed",<a_160>,14,0.6428571428571429,other,25,25,25,L1_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,0,0,1,1,1421,connector_fitting,"Banjo HB075 Polypropylene Hose Fitting, Adapter, 3/4"" NPT Male x 3/4"" Barbed",<a_131>,15,0.6,other,8,8,8,exact_in_top10,exact_in_top50,rank6_10,0,0,0,1,1,1,1,1,1,1,1421,connector_fitting,"Banjo HB075 Polypropylene Hose Fitting, Adapter, 3/4"" NPT Male x 3/4"" Barbed",<a_107>,66,0.5757575757575758,gauge_meter,8,8,8,exact_in_top10,exact_in_top50,rank6_10,0,0,0,1,1,1,1,1,1,1,1314,other,"Kerick Valve MA052 PVC Mini Float Valve, Tank Mount, Adjustable Arm, 1.5 gpm at 60 psi, 1/2"" NPT Male",<a_107>,66,0.5757575757575758,gauge_meter,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3804,1457,other,Vacuum Pump - 12V,Karlsson Robotics,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2807,ventilation_fan,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,<a_121>,23,0.8260869565217391,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2807,ventilation_fan,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,<a_154>,7,1.0,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,1703,3d_filament,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)",<a_24>,119,0.9495798319327731,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,1703,3d_filament,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)",<a_24>,119,0.9495798319327731,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3805,2887,other,"Triton 1"" Dial Indicator 0.001"" Graduation Travel Lug Back White Face",All Industrial,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2929,gauge_meter,"Install Bay 3MHST34 3M Heat Shrink Tubing 3/4"" Diameter 4G 4-Ft",<a_26>,11,0.7272727272727273,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,3019,other,Install Bay Heat Shrink 3/8 Inch x 4 Feet,<a_133>,8,0.875,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2989,other,Install Bay Heat Shrink 3/16 Inch x 4 Feet,<a_104>,60,0.6333333333333333,gauge_meter,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,326,adhesive_epoxy,J-B Weld 8276 KwikWeld Quick Setting Steel Reinforced Epoxy - 2 oz.,<a_104>,60,0.6333333333333333,gauge_meter,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3806,3295,tape,"Bertech Double Sided White PE Foam Tape, 1/16"" Thick, 3/4"" Wide x 36 Yards Long, White",Bertech,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2179,other,iRobot Roomba 860 Robot Vacuum,<a_95>,14,1.0,tape,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2352,other,iRobot Roomba 870 Robotic Vacuum Cleaner,<a_83>,14,1.0,tape,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,2179,other,iRobot Roomba 860 Robot Vacuum,<a_202>,117,0.9829059829059829,tape,43,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,2179,other,iRobot Roomba 860 Robot Vacuum,<a_202>,117,0.9829059829059829,tape,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3807,2075,other,"ETA hand2mind Plastic Rainbow Fraction Tiles, Math Manipulative (Set of 51)",ETA hand2mind,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,691,other,"Deft Interior Clear Wood Finish Gloss Lacquer, 12.25-Ounce Aerosol Spray",<a_6>,12,0.8333333333333334,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,465,other,"Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack",<a_93>,11,1.0,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,465,other,"Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack",<a_14>,39,0.8974358974358975,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_14>,39,0.8974358974358975,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3808,2076,other,"ETA hand2mind 42188 Rainbow Fraction and Decimal Tiles, Plastic (Set of 51)",ETA hand2mind,1,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,1350,other,Bluecell Pack of 9 PCS AA / AAA Battery Storage Hard Case Box,<a_6>,12,0.8333333333333334,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,465,other,"Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack",<a_93>,11,1.0,other,10,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,1533,other,"Dealmed Brand Nitrile Medical Grade Exam Gloves, Disposable, Latex-Free, 200 Count, Size Large",<a_14>,39,0.8974358974358975,other,3,3,9999,L12_present_leaf_missing_top10,L12_present_leaf_missing_top50,missing_top50,0,0,0,0,0,0,1,1,1,1,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_14>,39,0.8974358974358975,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3809,2446,other,100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,Atoms Industries,16,31,31,L1_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,0,0,1,1,869,connector_fitting,"Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal",<a_246>,20,1.0,other,1,5,5,exact_in_top10,exact_in_top50,rank4_5,0,0,1,1,1,1,1,1,1,1,635,other,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_91>,25,0.8,other,2,28,28,L1_present_L2_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,1,0,1,1,1824,other,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,<a_30>,68,0.9411764705882353,other,2,36,36,L1_present_L2_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,1,0,1,1,2229,other,Uxcell a11093000ux0385 10x 8 Pin DIP IC Sockets Adaptor Solder Type Socket,<a_30>,68,0.9411764705882353,other,4,40,40,L1_present_L2_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,1,0,1,1
3810,1581,other,Uxcell Wire Wrap Sleeve 3 mm Dia 30 mm Long Heat Shrink Tubing 240Pcs Black,uxcell,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,869,connector_fitting,"Gardner Bender GSW-16  Heavy-Duty Electrical Toggle Switch, DPDT, ON-(OFF)-ON, 20 A/125V AC, Screw Terminal",<a_120>,26,0.7692307692307693,other,28,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,635,other,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_65>,22,0.45454545454545453,other,6,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,635,other,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_17>,99,0.5959595959595959,other,18,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,635,other,Texas Instruments NE555N NE555 NE555P General Purpose Single Bipolar Timer DIP8 50 Pack,<a_17>,99,0.5959595959595959,other,37,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0
3811,1344,other,Bearing 608ZZ Shielded 8x22x7 Miniature Ball Bearings(Pack of 10),VXB,14,14,14,L1_missing_top10,exact_in_top50,rank11_20,0,0,0,0,1,1,0,0,1,1,2157,3d_filament,"eSUN 3D 1.75mm PETG Blue Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Semi-Transparent Blue",<a_44>,26,0.8461538461538461,other,7,7,9999,L12_present_leaf_missing_top10,L12_present_leaf_missing_top50,missing_top50,0,0,0,0,0,0,1,1,1,1,2500,other,"Micro Swiss MK10 All Metal Hotend Kit .4mm Nozzle WANHAO, FlashForge, Dremel Idea Builder",<a_180>,20,0.8,other,9,29,34,L1_present_L2_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,1,0,1,1,3444,3d_filament,RepRap Champion Metal J-Head V6 Hot End for RepRap 3D Printer 1.75mm Filament Direct Feed Extruder 0.4mm Nozzle,<a_251>,92,0.6630434782608695,other,3,34,34,L1_present_L2_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,1,0,1,1,3444,3d_filament,RepRap Champion Metal J-Head V6 Hot End for RepRap 3D Printer 1.75mm Filament Direct Feed Extruder 0.4mm Nozzle,<a_251>,92,0.6630434782608695,other,19,19,50,L1_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,0,0,1,1
3812,201,connector_fitting,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",Legacy Manufacturing,20,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,339,gauge_meter,"Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack of 1)",<a_52>,27,0.7407407407407407,connector_fitting,11,11,11,L1_missing_top10,exact_in_top50,rank11_20,0,0,0,0,1,1,0,0,1,1,339,gauge_meter,"Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack of 1)",<a_247>,26,0.8461538461538461,connector_fitting,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,1376,other,"Century Drill and Tool 97205 Plug Hand Pipe Tap, 3/4-14 NPT",<a_67>,119,0.7899159663865546,connector_fitting,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,868,other,Noga MC1700 Mini-Cool KIT (1),<a_67>,119,0.7899159663865546,connector_fitting,31,31,31,L1_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,0,0,1,1
3813,581,other,"Smith-Cooper International 8135 Series Brass Ball Valve, Inline, Lever Handle, 1-1/4"" NPT Female, Non-Potable Water Use Only",Smith-Cooper International,34,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,339,gauge_meter,"Drill America DWT Series Qualtech High-Speed Steel Round Adjustable Threading Die, 1-1/2"" Diameter, 11/16""-18 Size (Pack of 1)",<a_221>,20,0.9,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,201,connector_fitting,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",<a_252>,12,0.6666666666666666,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,201,connector_fitting,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",<a_197>,60,0.7,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,201,connector_fitting,"ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D",<a_197>,60,0.7,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3814,1546,other,BreakFree CLP-PS Precision Shooter,BreakFree,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,340,other,Break-Free CLP-4 Cleaner Lubricant Preservative Squeeze Bottle (4 -Fluid Ounce),<a_146>,14,0.5714285714285714,other,6,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,280,ventilation_fan,WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ,<a_171>,14,1.0,other,1,27,27,L1_present_L2_missing_top10,exact_in_top50,rank21_50,0,0,0,0,0,1,1,0,1,1,141,other,Break-Free CLP-2 Cleaner Lubricant Preservative 4 oz (113.4 gram) Aerosol,<a_173>,64,0.921875,other,2,5,5,exact_in_top10,exact_in_top50,rank4_5,0,0,1,1,1,1,1,1,1,1,257,adhesive_epoxy,"Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown",<a_173>,64,0.921875,other,6,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0
3815,2765,other,Atlas Scientific pH Calibration Solution 4.00 & 7.00 8oz - 250ml (Pack of 2),Atlas Scientific,11,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,2938,ventilation_fan,"VenTech VT DUCT-6 VTD625 Aluminum Duct for Ventilation Ducting, 6''",<a_183>,17,0.5294117647058824,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_226>,20,0.75,other,8,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_17>,99,0.5959595959595959,other,8,9999,9999,L1_present_L2_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,1,0,1,0,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_17>,99,0.5959595959595959,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
3816,2950,other,AmScope BS-72P-100S-22 72 Pieces of Pre-Cleaned Blank Microscope Slides and 100 Pieces of 22x22mm Square Coverslips Cover Glass,AmScope,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,359,fastener,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,<a_215>,17,0.8823529411764706,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0,1985,fastener,"Kreg SML-C2 2-Inch Washer Head #8 Coarse Pocket Screws, 50 Count",<a_226>,20,0.75,other,16,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,359,fastener,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,<a_17>,99,0.5959595959595959,other,26,9999,9999,L1_missing_top10,L1_present_L2_missing_top50,missing_top50,0,0,0,0,0,0,0,0,1,0,3,fastener,"Kreg SML-C125-500 1-1/4-Inch #8 Coarse Pocket Hole Screws with Washer-Head, 500-Pack",<a_17>,99,0.5959595959595959,other,9999,9999,9999,L1_missing_top10,L1_missing_top50,missing_top50,0,0,0,0,0,0,0,0,0,0
