case_type,idx,family,item_id,target_title,original_rank,r693_rank,r693_failure_type,r693_top1_history_repeat,r693_top10_history_repeat_count,original_top5,r693_top5
r693_gain_vs_original_at1,2639,3d_filament,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",4.0,1.0,hit@10,0,1,"<a_223><b_80><c_84> :: ids=[2909] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS
<a_223><b_80><c_0> :: ids=[2659, 3557, 3631] :: fam=3d_filament :: 3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) / 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Fila
<a_223><b_80><c_159> :: ids=[2697] :: fam=3d_filament :: 3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_223><b_80><c_101> :: ids=[3494] :: fam=3d_filament :: 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_223><b_80><c_3> :: ids=[3112, 3493] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK / 3D Solutech Printer Filament, Real Blue PLA, 1.75MM","<a_178><b_14><c_6> :: ids=[2909, 3494] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS / 3D Solutech Real Yellow 3D Printer PLA Filament 1
<a_178><b_14><c_94> :: ids=[3112] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK
<a_178><b_14><c_107> :: ids=[2161] :: fam=3d_filament :: 3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_135> :: ids=[2993] :: fam=3d_filament :: 3D Solutech Blue 3D Printer Ultra PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_75> :: ids=[2697] :: fam=3d_filament :: 3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
r693_gain_vs_original_at1,2701,3d_filament,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3.0,1.0,hit@10,0,1,"<a_223><b_80><c_84> :: ids=[2909] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS
<a_223><b_80><c_3> :: ids=[3112, 3493] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK / 3D Solutech Printer Filament, Real Blue PLA, 1.75MM
<a_223><b_80><c_101> :: ids=[3494] :: fam=3d_filament :: 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_223><b_80><c_159> :: ids=[2697] :: fam=3d_filament :: 3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_223><b_80><c_0> :: ids=[2659, 3557, 3631] :: fam=3d_filament :: 3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) / 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Fila","<a_178><b_14><c_6> :: ids=[2909, 3494] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS / 3D Solutech Real Yellow 3D Printer PLA Filament 1
<a_178><b_14><c_94> :: ids=[3112] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK
<a_178><b_14><c_135> :: ids=[2993] :: fam=3d_filament :: 3D Solutech Blue 3D Printer Ultra PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_107> :: ids=[2161] :: fam=3d_filament :: 3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_75> :: ids=[2697] :: fam=3d_filament :: 3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
r693_gain_vs_original_at1,2704,3d_filament,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),,1.0,hit@10,0,0,"<a_158><b_200><c_184> :: ids=[2927] :: fam=3d_filament :: Barbariol 3 PCS NTC3950 Thermistors for RepRap 3D Printer Extruder or Heated Bed pre-wired with Teflon Insulated Wiring
<a_17><b_200><c_1> :: ids=[246] :: fam=gauge_meter :: 304 Stainless Steel Sheet, #4 Brushed Finish, Annealed, ASTM A240/ASME SA240, 0.048"" Thickness, 36"" Width, 36"" Length, 18 Gauge
<a_223><b_20><c_170> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_73><b_8><c_168> :: ids=[285] :: fam=other :: Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs
<a_224><b_153><c_5> :: ids=[2733] :: fam=fastener :: Hilitchi 210pcs M3 Stainless Steel Hex Socket Head Cap Screws Nuts Assortment Kit with Box (M3)","<a_220><b_114><c_145> :: ids=[2932] :: fam=3d_filament :: Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_109><b_17><c_3> :: ids=[1205] :: fam=other :: PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length
<a_178><b_166><c_183> :: ids=[2477] :: fam=3d_filament :: BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm
<a_178><b_46><c_65> :: ids=[2333] :: fam=3d_filament :: eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning
<a_193><b_46><c_91> :: ids=[563] :: fam=3d_filament :: Foreasy 3D Printer Tool 3D Print Removal Tool Enhanced Version Set of 2"
r693_gain_vs_original_at1,3160,3d_filament,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",4.0,1.0,hit@10,0,0,"<a_223><b_198><c_36> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue
<a_223><b_198><c_230> :: ids=[1107] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark
<a_223><b_198><c_234> :: ids=[3308] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_223><b_198><c_9> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_223><b_20><c_170> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White","<a_178><b_154><c_135> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_178><b_252><c_162> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_165><c_148> :: ids=[2507] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver
<a_178><b_154><c_50> :: ids=[444] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_154><c_141> :: ids=[2472] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black"
r693_gain_vs_original_at1,3301,3d_filament,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",4.0,1.0,hit@10,0,0,"<a_223><b_198><c_36> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue
<a_223><b_198><c_230> :: ids=[1107] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark
<a_223><b_198><c_234> :: ids=[3308] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_223><b_198><c_9> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_223><b_20><c_170> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White","<a_178><b_154><c_135> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_178><b_252><c_162> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_165><c_148> :: ids=[2507] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver
<a_178><b_154><c_141> :: ids=[2472] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black
<a_178><b_154><c_50> :: ids=[444] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White"
r693_gain_vs_original_at1,3303,3d_filament,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",3.0,1.0,hit@10,0,2,"<a_223><b_198><c_230> :: ids=[1107] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark
<a_223><b_198><c_114> :: ids=[444] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_223><b_20><c_170> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_223><b_198><c_6> :: ids=[2472] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black
<a_223><b_198><c_61> :: ids=[2476] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent White","<a_178><b_252><c_162> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_165><c_148> :: ids=[2507] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver
<a_178><b_154><c_141> :: ids=[2472] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black
<a_178><b_154><c_50> :: ids=[444] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_165><c_53> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue"
r693_gain_vs_original_at1,3309,3d_filament,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",2.0,1.0,hit@10,0,3,"<a_223><b_80><c_0> :: ids=[2659, 3557, 3631] :: fam=3d_filament :: 3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) / 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Fila
<a_223><b_80><c_84> :: ids=[2909] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS
<a_223><b_80><c_3> :: ids=[3112, 3493] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK / 3D Solutech Printer Filament, Real Blue PLA, 1.75MM
<a_223><b_80><c_101> :: ids=[3494] :: fam=3d_filament :: 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_223><b_80><c_159> :: ids=[2697] :: fam=3d_filament :: 3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","<a_178><b_14><c_6> :: ids=[2909, 3494] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS / 3D Solutech Real Yellow 3D Printer PLA Filament 1
<a_178><b_14><c_107> :: ids=[2161] :: fam=3d_filament :: 3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_94> :: ids=[3112] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK
<a_178><b_14><c_135> :: ids=[2993] :: fam=3d_filament :: 3D Solutech Blue 3D Printer Ultra PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_26> :: ids=[3442] :: fam=3d_filament :: 3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
r693_gain_vs_original_at1,3346,3d_filament,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",5.0,1.0,hit@10,0,0,"<a_223><b_198><c_36> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue
<a_223><b_198><c_230> :: ids=[1107] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark
<a_223><b_198><c_234> :: ids=[3308] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_223><b_20><c_170> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_223><b_198><c_9> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow","<a_178><b_154><c_135> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_178><b_252><c_162> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_165><c_148> :: ids=[2507] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver
<a_178><b_154><c_50> :: ids=[444] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_154><c_141> :: ids=[2472] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black"
r693_gain_vs_original_at1,3555,3d_filament,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),8.0,1.0,hit@10,0,1,"<a_158><b_72><c_88> :: ids=[2979] :: fam=3d_filament :: Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_158><b_72><c_191> :: ids=[1553] :: fam=3d_filament :: Inland 1.75mm Red PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_158><b_72><c_220> :: ids=[2718] :: fam=3d_filament :: Inland 1.75mm Pink PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_158><b_72><c_141> :: ids=[2912] :: fam=3d_filament :: Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_158><b_72><c_76> :: ids=[3546] :: fam=3d_filament :: Inland 1.75mm Orange PLA 3D Printer Filament - 1kg Spool (2.2 lbs)","<a_220><b_114><c_145> :: ids=[2932] :: fam=3d_filament :: Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_220><b_114><c_53> :: ids=[2734] :: fam=3d_filament :: Inland 1.75mm White PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_220><b_114><c_96> :: ids=[3114] :: fam=3d_filament :: Inland 1.75mm Purple PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_220><b_114><c_173> :: ids=[2912] :: fam=3d_filament :: Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs)
<a_220><b_114><c_156> :: ids=[2934] :: fam=3d_filament :: Inland 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool (2.2 lbs)"
r693_gain_vs_original_at1,3757,3d_filament,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",9.0,1.0,hit@10,0,1,"<a_223><b_20><c_170> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_223><b_198><c_230> :: ids=[1107] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark
<a_223><b_29><c_58> :: ids=[51] :: fam=3d_filament :: HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack
<a_223><b_198><c_36> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue
<a_73><b_223><c_251> :: ids=[2036] :: fam=other :: 3mm and 5mm LED Lights Emitting Diodes Assortment Set Kit for Arduino Bright White Red Blue Green Yellow, 300-Pack","<a_178><b_154><c_135> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_178><b_252><c_162> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_165><c_148> :: ids=[2507] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver
<a_178><b_154><c_50> :: ids=[444] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_165><c_53> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue"
r693_gain_vs_original_at1,3781,3d_filament,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",7.0,1.0,hit@10,0,0,"<a_223><b_198><c_230> :: ids=[1107] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark
<a_223><b_198><c_182> :: ids=[1850] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red
<a_223><b_198><c_9> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_223><b_198><c_36> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue
<a_223><b_198><c_114> :: ids=[444] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White","<a_178><b_252><c_162> :: ids=[1847] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White
<a_178><b_154><c_135> :: ids=[1851] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow
<a_178><b_165><c_148> :: ids=[2507] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver
<a_178><b_154><c_141> :: ids=[2472] :: fam=3d_filament :: HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black
<a_178><b_165><c_53> :: ids=[50] :: fam=3d_filament :: HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue"
r693_gain_vs_original_at1,3839,3d_filament,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",2.0,1.0,hit@10,0,3,"<a_223><b_80><c_101> :: ids=[3494] :: fam=3d_filament :: 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_223><b_80><c_84> :: ids=[2909] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS
<a_223><b_80><c_3> :: ids=[3112, 3493] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK / 3D Solutech Printer Filament, Real Blue PLA, 1.75MM
<a_223><b_80><c_0> :: ids=[2659, 3557, 3631] :: fam=3d_filament :: 3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) / 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Fila
<a_223><b_80><c_159> :: ids=[2697] :: fam=3d_filament :: 3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)","<a_178><b_14><c_6> :: ids=[2909, 3494] :: fam=3d_filament :: 3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS / 3D Solutech Real Yellow 3D Printer PLA Filament 1
<a_178><b_14><c_94> :: ids=[3112] :: fam=3d_filament :: 3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK
<a_178><b_14><c_107> :: ids=[2161] :: fam=3d_filament :: 3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_135> :: ids=[2993] :: fam=3d_filament :: 3D Solutech Blue 3D Printer Ultra PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)
<a_178><b_14><c_75> :: ids=[2697] :: fam=3d_filament :: 3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)"
