variant,idx,user_id,item_id,family,item_title,target_sid,target_l1,target_l2,rank,rank_found,hit1,hit3,hit5,hit10,hit20,hit50,ndcg10,ndcg50,top1_sid,top1_l1,top1_l2,top1_item_ids,top1_item_titles,top1_families,top1_same_l1,top1_same_l2,top1_same_family,top1_history_repeat,top10_history_repeat_count,top50_history_repeat_count,top10_has_target_l1,top10_has_target_l2,top50_has_target_l1,top50_has_target_l2,history_len,target_l1_in_history,target_l2_in_history,failure_type_at10
r693a,1706,A3261,2325,other,"SPACECARE 4 Pack of 2"" Swivel Caster Blue Polyurethane Wheels Base with Brake Top Plate Double Ball",<a_130><b_79><c_135>,<a_130>,<a_130><b_79>,999,,0,0,0,0,0,0,0.0,0.0,<a_77><b_45><c_0>,<a_77>,<a_77><b_45>,139|774,DuPont Teflon Non-Stick || DuPont Teflon Non-Stick,other,0,0,1,1,3,4,1,0,1,0,4,0,0,l2_routing_miss_after_l1_hit
r693a,1707,A3261,107,other,"Polycarbonate (PC) Sheet, Transparent Clear, Standard Tolerance, ASTM D3935, 0.093"" Thickness, 12"" Width, 24"" Length",<a_109><b_17><c_32>,<a_109>,<a_109><b_17>,999,,0,0,0,0,0,0,0.0,0.0,<a_77><b_45><c_0>,<a_77>,<a_77><b_45>,139|774,DuPont Teflon Non-Stick || DuPont Teflon Non-Stick,other,0,0,1,1,2,3,0,0,1,0,5,0,0,l1_routing_miss
r693a,1708,A3261,108,other,"Polycarbonate (PC) Sheet, Transparent Clear, Standard Tolerance, ASTM D3935, 0.08"" Thickness, 12"" Width, 24"" Length",<a_109><b_17><c_59>,<a_109>,<a_109><b_17>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_109><b_17><c_59>,<a_109>,<a_109><b_17>,108,"Polycarbonate (PC) Sheet, Transparent Clear, Standard Tolerance, ASTM D3935, 0.08"" Thickness, 12"" Width, 24"" Length",other,1,1,1,0,2,3,1,1,1,1,6,1,1,hit_at_10
r693a,1709,A3261,1808,other,"UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 3/4"" Thickness, 12"" Width, 24"" Length",<a_109><b_17><c_11>,<a_109>,<a_109><b_17>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_34><c_13>,<a_31>,<a_31><b_34>,2871,"3M 468MP Adhesive Transfer Tape, 4"" width x 5yd length (1 roll)",tape,0,0,0,0,3,3,1,1,1,1,7,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,1710,A3261,1809,other,"UHMW (Ultra High Molecular Weight Polyethylene) Sheet, Opaque White, Standard Tolerance, ASTM D4020, 1/8"" Thickness, 12"" Width, 24"" Length",<a_162><b_206><c_152>,<a_162>,<a_162><b_206>,5,5.0,0,0,1,1,1,1,0.38685280723454163,0.38685280723454163,<a_31><b_34><c_13>,<a_31>,<a_31><b_34>,2871,"3M 468MP Adhesive Transfer Tape, 4"" width x 5yd length (1 roll)",tape,0,0,0,0,2,3,1,1,1,1,8,0,0,hit_at_10
r693a,1711,A3395,977,ventilation_fan,"Uriah Products UV001970 17-1/2"", Vinyl Battery Carrier Strap",<a_151><b_188><c_179>,<a_151>,<a_151><b_188>,999,,0,0,0,0,0,0,0.0,0.0,<a_231><b_198><c_94>,<a_231>,<a_231><b_198>,800,"Anderson Metals 57001-0402 Brass Hose Fitting, Adapter, 1/4"" Barb x 1/8"" NPT Male Pipe",connector_fitting,0,0,0,0,2,3,0,0,1,0,9,1,0,l1_routing_miss
r693a,1712,A3859,2689,other,"Loctite 22221 Purple 222MS Low Strength Thread Locker, 10 mL Bottle",<a_65><b_92><c_108>,<a_65>,<a_65><b_92>,999,,0,0,0,0,0,0,0.0,0.0,<a_109><b_17><c_165>,<a_109>,<a_109><b_17>,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",other,0,0,1,1,2,3,0,0,0,0,4,0,0,l1_routing_miss
r693a,1713,A3859,2557,tape,"Duck Brand 240866 MAX Strength Duct Tape, 1.88 Inches by 35 Yards, White, Single Roll",<a_31><b_172><c_3>,<a_31>,<a_31><b_172>,999,,0,0,0,0,0,0,0.0,0.0,<a_109><b_17><c_165>,<a_109>,<a_109><b_17>,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",other,0,0,0,1,1,3,0,0,1,0,5,0,0,l1_routing_miss
r693a,1714,A4054,2070,other,"CLR Pro CL-4Pro Calcium, Lime and Rust Remover, 1 Gallon Bottle",<a_214><b_243><c_228>,<a_214>,<a_214><b_243>,999,,0,0,0,0,0,0,0.0,0.0,<a_243><b_159><c_162>,<a_243>,<a_243><b_159>,1125,"304 Stainless Steel Round Rod, Unpolished (Mill) Finish, Annealed, AMS 5639/ASTM A276/AMS QQ-S 763/ASTM A276, 0.625"" Diameter, 60"" Length",gauge_meter,0,0,0,0,0,2,0,0,0,0,9,0,0,l1_routing_miss
r693a,1715,A4888,2151,3d_filament,Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,<a_167><b_69><c_233>,<a_167>,<a_167><b_69>,999,,0,0,0,0,0,0,0.0,0.0,<a_65><b_60><c_28>,<a_65>,<a_65><b_60>,609,"Dap 7079812343 Drydex 5.5 Oz 6Pk Raw Building Material, 5.5-Ounce, Pink/White",other,0,0,0,1,1,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,1716,A4891,181,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,1,1,1,1,1,1,1,1,1,hit_at_10
r693a,1717,A4891,182,gauge_meter,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,1,1,1,1,1,1,1,1,1,1,2,1,1,hit_at_10
r693a,1718,A5631,1271,tape,"Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)",<a_31><b_135><c_0>,<a_31>,<a_31><b_135>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_128><c_98>,<a_31>,<a_31><b_128>,278,"T-Rex 241309 Shurtech Ferociously Strong Tape, 12 Yd L X 1.88 in W, 1-Roll, 12 Yards, Gunmetal Gray",tape,1,0,1,0,1,2,1,0,1,0,5,1,0,l2_routing_miss_after_l1_hit
r693a,1719,A6024,917,fastener,Reliable Hardware Company RH-5112BO-A 1/2-Inch Wood Screw with Black Oxide and Wax,<a_235><b_32><c_0>,<a_235>,<a_235><b_32>,999,,0,0,0,0,0,0,0.0,0.0,<a_7><b_141><c_102>,<a_7>,<a_7><b_141>,1395,KREG Tools SSW Kreg Screw Selector Wheel. Woodworking,fastener,0,0,1,0,1,3,0,0,1,0,3,1,0,l1_routing_miss
r693a,1720,A6489,3539,adhesive_epoxy,"Starbond EM-2000 Thick, PREMIUM CA - Super Glue plus Extra Cap and Microtips, 2 oz. (For Woodturning, Hobby, Archery Fletching)",<a_180><b_154><c_247>,<a_180>,<a_180><b_154>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,0,2,3,0,0,0,0,3,0,0,l1_routing_miss
r693a,1721,A7512,3468,3d_filament,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",<a_77><b_180><c_59>,<a_77>,<a_77><b_180>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,0,0,1,0,1,1,0,0,1,0,1,0,0,l1_routing_miss
r693a,1722,A7512,3016,3d_filament,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",<a_178><b_230><c_5>,<a_178>,<a_178><b_230>,19,19.0,0,0,0,0,1,1,0.0,0.23137821315975915,<a_178><b_14><c_6>,<a_178>,<a_178><b_14>,2909|3494,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS || 3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,1,0,1,0,1,2,1,0,1,1,2,1,0,l2_routing_miss_after_l1_hit
r693a,1723,A7512,2730,3d_filament,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters,<a_0><b_69><c_9>,<a_0>,<a_0><b_69>,999,,0,0,0,0,0,0,0.0,0.0,<a_77><b_48><c_99>,<a_77>,<a_77><b_48>,3613,iXCC Basic Series PLA 3D Printer Filament 1.75mm Diameter (Dimensional Accuracy +/- 0.05mm) - 1kg Spool (Approximately 2.2 lbs) [Red],3d_filament,0,0,1,0,1,3,0,0,0,0,3,0,0,l1_routing_miss
r693a,1724,A7512,1754,3d_filament,XCSOURCE 3D Printer MK8 Extruder Aluminum Frame Block DIY Kit Reprap i3 All Metal BI090,<a_212><b_45><c_51>,<a_212>,<a_212><b_45>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_150><c_117>,<a_178>,<a_178><b_150>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,0,0,1,0,2,3,0,0,1,0,4,0,0,l1_routing_miss
r693a,1725,A7653,1632,other,Karter Scientific PIPETTE PUMP 25ml Red,<a_81><b_167><c_242>,<a_81>,<a_81><b_167>,999,,0,0,0,0,0,0,0.0,0.0,<a_77><b_229><c_177>,<a_77>,<a_77><b_229>,1533,"Dealmed Brand Nitrile Medical Grade Exam Gloves, Disposable, Latex-Free, 200 Count, Size Large",other,0,0,1,1,1,1,0,0,1,1,1,0,0,l1_routing_miss
r693a,1726,A7653,2365,other,SEOH Mohr Pipets Class B 25ml,<a_81><b_213><c_150>,<a_81>,<a_81><b_213>,999,,0,0,0,0,0,0,0.0,0.0,<a_148><b_162><c_3>,<a_148>,<a_148><b_162>,385,"Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)",other,0,0,1,0,0,1,1,0,1,0,2,1,0,l2_routing_miss_after_l1_hit
r693a,1727,A7653,2225,other,SEOH Filter Paper Qualitative Medium 12.5cm 100pk,<a_67><b_203><c_252>,<a_67>,<a_67><b_203>,999,,0,0,0,0,0,0,0.0,0.0,<a_148><b_162><c_3>,<a_148>,<a_148><b_162>,385,"Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)",other,0,0,1,0,0,0,0,0,0,0,3,0,0,l1_routing_miss
r693a,1728,A7653,1324,other,RiteBrew Rubber Stopper - Size 10 - Drilled,<a_137><b_162><c_50>,<a_137>,<a_137><b_162>,42,42.0,0,0,0,0,0,1,0.0,0.18428883314870617,<a_148><b_162><c_3>,<a_148>,<a_148><b_162>,385,"Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)",other,0,0,1,0,0,0,0,0,1,1,4,0,0,l1_routing_miss
r693a,1729,A7653,3569,other,Atlas ESR70,<a_206><b_100><c_252>,<a_206>,<a_206><b_100>,999,,0,0,0,0,0,0,0.0,0.0,<a_148><b_162><c_3>,<a_148>,<a_148><b_162>,385,"Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)",other,0,0,1,0,0,1,0,0,0,0,5,0,0,l1_routing_miss
r693a,1730,A7653,2820,other,American Educational Clear Borosilicate Glass 1000mL Bomex Filtering Flask,<a_148><b_121><c_114>,<a_148>,<a_148><b_121>,999,,0,0,0,0,0,0,0.0,0.0,<a_81><b_251><c_126>,<a_81>,<a_81><b_251>,2254,"Glass Erlenmeyer Flask Set - 3 Sizes - 50, 150 and 250ml, Karter Scientific 214U2",other,0,0,1,0,0,1,1,0,1,0,6,0,0,l2_routing_miss_after_l1_hit
r693a,1731,A7653,1329,other,"LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500)",<a_219><b_19><c_63>,<a_219>,<a_219><b_19>,999,,0,0,0,0,0,0,0.0,0.0,<a_81><b_251><c_126>,<a_81>,<a_81><b_251>,2254,"Glass Erlenmeyer Flask Set - 3 Sizes - 50, 150 and 250ml, Karter Scientific 214U2",other,0,0,1,0,0,1,0,0,1,0,7,0,0,l1_routing_miss
r693a,1732,A7653,2869,other,"13cm Dia. (5.1"") Filter Funnel, Buchner Style - 2 Parts, Polypropylene, Designed for 11-12.5cm Filter Paper",<a_219><b_104><c_130>,<a_219>,<a_219><b_104>,999,,0,0,0,0,0,0,0.0,0.0,<a_219><b_19><c_63>,<a_219>,<a_219><b_19>,1329,"LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500)",other,1,0,1,1,1,2,1,0,1,0,8,1,0,l2_routing_miss_after_l1_hit
r693a,1733,A7653,2124,other,"ATP IMBIBE NSF 61 Polyethylene Plastic Tubing, Blue, 11/64"" ID x 1/4"" OD, 100 feet Length",<a_0><b_219><c_194>,<a_0>,<a_0><b_219>,999,,0,0,0,0,0,0,0.0,0.0,<a_219><b_19><c_63>,<a_219>,<a_219><b_19>,1329,"LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500)",other,0,0,1,1,2,2,0,0,0,0,9,0,0,l1_routing_miss
r693a,1734,A132,565,other,5lb co2 Tank- New Aluminum Cylinder with CGA320 Valve,<a_93><b_112><c_110>,<a_93>,<a_93><b_112>,999,,0,0,0,0,0,0,0.0,0.0,<a_90><b_109><c_185>,<a_90>,<a_90><b_109>,119,"Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)",other,0,0,1,1,2,2,0,0,0,0,5,0,0,l1_routing_miss
r693a,1735,A350,711,tape,3M Scotch #35 Electrical Tape Value Pack (10457NA),<a_31><b_28><c_220>,<a_31>,<a_31><b_28>,30,30.0,0,0,0,0,0,1,0.0,0.20184908658209985,<a_77><b_175><c_14>,<a_77>,<a_77><b_175>,1009,"Scott Kimberly-Clark 75190 Shop Towels, 10"" x 12"", Blue",other,0,0,0,1,1,1,1,0,1,1,1,0,0,l2_routing_miss_after_l1_hit
r693a,1736,A350,156,tape,"3M Contractor Grade Pro Strength Duct Tape 3979 Silver, 1.88 in x 60 yd 8.0 mil, Individually Wrapped, Conveniently Packaged",<a_31><b_179><c_167>,<a_31>,<a_31><b_179>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_28><c_220>,<a_31>,<a_31><b_28>,711,3M Scotch #35 Electrical Tape Value Pack (10457NA),tape,1,0,1,1,2,2,1,0,1,1,2,1,0,l2_routing_miss_after_l1_hit
r693a,1737,A350,1245,other,"Keeper Foot x 1 Inch 02606 10' x 1"" Lift Sling, 1 Ply",<a_32><b_253><c_23>,<a_32>,<a_32><b_253>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_179><c_128>,<a_31>,<a_31><b_179>,553,"3M  Pro Strength Duct Tape, 1260-A, 1.88  Inches by 60 Yards",tape,0,0,0,0,0,2,0,0,0,0,3,0,0,l1_routing_miss
r693a,1738,A350,1246,other,"Keeper (02604 6' x 1"" Lift Sling, 1 Ply",<a_32><b_253><c_152>,<a_32>,<a_32><b_253>,49,49.0,0,0,0,0,0,1,0.0,0.17718382013555792,<a_31><b_179><c_201>,<a_31>,<a_31><b_179>,467,"3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1)",tape,0,0,0,0,1,3,1,1,1,1,4,1,1,leaf_or_ranking_miss_after_l2_hit
r693a,1739,A350,1184,other,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",<a_32><b_253><c_135>,<a_32>,<a_32><b_253>,3,3.0,0,1,1,1,1,1,0.5,0.5,<a_31><b_179><c_201>,<a_31>,<a_31><b_179>,467,"3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1)",tape,0,0,0,0,0,1,1,1,1,1,5,1,1,hit_at_10
r693a,1740,A350,221,tape,"3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch",<a_31><b_33><c_138>,<a_31>,<a_31><b_33>,999,,0,0,0,0,0,0,0.0,0.0,<a_31><b_179><c_201>,<a_31>,<a_31><b_179>,467,"3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1)",tape,1,0,1,0,2,3,1,0,1,1,6,1,0,l2_routing_miss_after_l1_hit
r693a,1741,A675,260,other,Dap 18120 Alex Plus Brown (18112) Raw Building Material,<a_65><b_121><c_204>,<a_65>,<a_65><b_121>,999,,0,0,0,0,0,0,0.0,0.0,<a_90><b_21><c_8>,<a_90>,<a_90><b_21>,847,Hi-Lift Jack ORB Off-Road Base,other,0,0,1,0,0,1,0,0,0,0,1,0,0,l1_routing_miss
r693a,1742,A675,1098,adhesive_epoxy,J-B Weld 50112 ClearWeld Quick-Setting Epoxy Syringe - Dries Clear - 25 ml,<a_124><b_153><c_232>,<a_124>,<a_124><b_153>,999,,0,0,0,0,0,0,0.0,0.0,<a_65><b_121><c_204>,<a_65>,<a_65><b_121>,260,Dap 18120 Alex Plus Brown (18112) Raw Building Material,other,0,0,0,1,1,2,0,0,1,1,2,0,0,l1_routing_miss
r693a,1743,A1118,1545,other,Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits,<a_75><b_251><c_9>,<a_75>,<a_75><b_251>,999,,0,0,0,0,0,0,0.0,0.0,<a_92><b_200><c_192>,<a_92>,<a_92><b_200>,341,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",other,0,0,1,0,2,3,0,0,0,0,10,0,0,l1_routing_miss
r693a,1744,A1283,656,other,Uni-T B4Q094 UT210E True RMS AC/DC Current Mini Clamp M W Capacitance Tester,<a_69><b_1><c_4>,<a_69>,<a_69><b_1>,999,,0,0,0,0,0,0,0.0,0.0,<a_8><b_110><c_16>,<a_8>,<a_8><b_110>,1308,ULLK2 - Ullman Devices Corp Rectangular Inspection Mirror,other,0,0,1,1,1,2,0,0,1,0,4,0,0,l1_routing_miss
r693a,1745,A1748,281,other,SE TL10 10-Piece Test Lead Set with Alligator Clips,<a_118><b_59><c_100>,<a_118>,<a_118><b_59>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_166><c_183>,<a_178>,<a_178><b_166>,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,0,0,0,1,1,3,0,0,0,0,10,0,0,l1_routing_miss
r693a,1746,A1748,1435,other,"Rigol DS1054Z Digital Oscilloscopes - Bandwidth: 50 Mhz, Channels: 4",<a_69><b_182><c_128>,<a_69>,<a_69><b_182>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_166><c_183>,<a_178>,<a_178><b_166>,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,0,0,0,1,1,3,0,0,0,0,10,0,0,l1_routing_miss
r693a,1747,A1748,3047,other,2140Pcs SAMSUNG SMD 0805 50 Value Resistor & 32 Value Capacitor Assortment Kit,<a_75><b_251><c_180>,<a_75>,<a_75><b_251>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_166><c_183>,<a_178>,<a_178><b_166>,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,0,0,0,1,2,3,0,0,1,1,10,0,0,l1_routing_miss
r693a,1748,A1748,1604,other,HONBAY 20 Pcs 1.2inch Thread Green & Red Cap SPST Latching Type Push Button Switch OFF-ON,<a_164><b_61><c_16>,<a_164>,<a_164><b_61>,999,,0,0,0,0,0,0,0.0,0.0,<a_178><b_166><c_183>,<a_178>,<a_178><b_166>,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,0,0,0,1,1,4,0,0,0,0,10,0,0,l1_routing_miss
r693a,1749,A2737,819,3d_filament,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)",<a_190><b_64><c_29>,<a_190>,<a_190><b_64>,6,6.0,0,0,0,1,1,1,0.3562071871080222,0.3562071871080222,<a_31><b_171><c_9>,<a_31>,<a_31><b_171>,450,"X-Treme Tape TPE-X36ZLB Silicone Rubber Self Fusing Tape, 1"" x 36', Triangular, Black",tape,0,0,0,0,1,2,1,1,1,1,4,0,0,hit_at_10
r693a,1750,A3110,1420,gauge_meter,"HYDROMETER - ALCOHOL, 0-200 PROOF and Tralle by Bellwether",<a_245><b_100><c_207>,<a_245>,<a_245><b_100>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_64><c_29>,<a_190>,<a_190><b_64>,819,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)",3d_filament,0,0,0,1,2,4,0,0,0,0,4,0,0,l1_routing_miss
r693a,1751,A3309,471,other,Proxxon 28608 Precision Vise FMZ with Clamp,<a_151><b_21><c_151>,<a_151>,<a_151><b_21>,999,,0,0,0,0,0,0,0.0,0.0,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,0,2,2,1,0,1,0,4,1,0,l2_routing_miss_after_l1_hit
r693a,1752,A3491,2932,3d_filament,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,1,1.0,1,1,1,1,1,1,1.0,1.0,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,1,1,1,0,2,6,1,1,1,1,10,1,1,hit_at_10
r693a,1753,A3491,2922,3d_filament,2 x Aluminum GT2 16T Pulley and 2M Belt for RepRap 3D printer Prusa i3,<a_109><b_28><c_33>,<a_109>,<a_109><b_28>,999,,0,0,0,0,0,0,0.0,0.0,<a_220><b_114><c_145>,<a_220>,<a_220><b_114>,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,0,0,1,1,4,7,0,0,1,0,10,0,0,l1_routing_miss
r693a,1754,A4891,2807,ventilation_fan,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,<a_134><b_7><c_202>,<a_134>,<a_134><b_7>,7,7.0,0,0,0,1,1,1,0.3333333333333333,0.3333333333333333,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,1,1,1,1,1,1,1,3,0,0,hit_at_10
r693a,1755,A4891,2807,ventilation_fan,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,<a_134><b_7><c_202>,<a_134>,<a_134><b_7>,2,2.0,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_190><b_103><c_0>,<a_190>,<a_190><b_103>,181|182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,0,0,0,1,2,2,1,1,1,1,4,1,1,hit_at_10
r693a,1756,A5526,176,other,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,<a_109><b_114><c_135>,<a_109>,<a_109><b_114>,999,,0,0,0,0,0,0,0.0,0.0,<a_209><b_196><c_135>,<a_209>,<a_209><b_196>,42,"Precision Brand M6S Micro Seal, Miniature All Stainless Worm Gear Hose Clamp, 5/16"" - 7/8"" (Pack of 10)",connector_fitting,0,0,0,0,0,0,0,0,0,0,5,0,0,l1_routing_miss
r693a,1757,A5526,850,connector_fitting,"HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 3/8"" x 25' Length, 0.375"" ID, Black",<a_0><b_176><c_5>,<a_0>,<a_0><b_176>,999,,0,0,0,0,0,0,0.0,0.0,<a_81><b_167><c_6>,<a_81>,<a_81><b_167>,148,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100",other,0,0,0,0,0,2,0,0,1,0,6,0,0,l1_routing_miss
r693a,1758,A5526,798,connector_fitting,PRO 1 Fuel Line Hose 5/16 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,<a_181><b_91><c_41>,<a_181>,<a_181><b_91>,999,,0,0,0,0,0,0,0.0,0.0,<a_81><b_59><c_141>,<a_81>,<a_81><b_59>,824,"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",other,0,0,0,0,0,3,0,0,1,0,7,0,0,l1_routing_miss
