item_id,item_title,brand,test_count,train_item_events,main_hit10,l3_hit10,main_mean_rank,l3_mean_rank,main_mean_ndcg10,l3_mean_ndcg10,main_same_l12_hist_mean,l3_same_l12_hist_mean,main_l12_bucket_size,l3_l12_bucket_size,main_sid,l3_sid,hit10_delta_l3_minus_main,ndcg10_delta_l3_minus_main
1111,Country Brook Design | 1 Inch Black Polypropylene Webbing (100 Yards),Country Brook Design,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_10><b_9><c_165>,<a_13><b_224><c_46>,0,0.0
1113,"Low Cost, Low Volume Resist., Electrically Conductive Silver Epoxy Adhesive, AA-DUCT 906 , 2.5gm kit",Atom Adhesives,1,7,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_24><b_64><c_157>,<a_118><b_62><c_211>,0,0.0
1117,"Anytime Tools Premium 0-1"" /0.0001 MICROMETER Precision Machinist Tool",Anytime Tools,1,25,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_160><b_116><c_44>,<a_88><b_168><c_193>,0,0.0
1118,"General Tools 196 Hand Reamer And Countersink, 3/4-Inch",General Tools Mfg Co In,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_122><b_241><c_20>,<a_71><b_84><c_131>,0,0.0
1119,TEKTON 4-Inch Drill Press Vise | 53994,TEKTON,1,16,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_91><b_220><c_31>,<a_88><b_146><c_170>,0,0.0
1130,"[Open Resin] XYZprinting Nobel 1.0 SLA 3D Printer (Included FREE Resin, FREE Printing Platform & Tank)",XYZprinting,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_249><b_113><c_71>,<a_251><b_43><c_239>,0,0.0
1131,XYZprinting Handheld 3D Scanner 1.0 Pro,XYZprinting,1,11,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_249><b_71><c_129>,<a_74><b_175><c_69>,0,0.0
1132,"XYZprinting ABS Filament Refill, 1.75 mm Diameter, 600 g, Nature",XYZprinting,1,24,0,0,32.0,999.0,0.0,0.0,1.0,0.0,3,2,<a_222><b_40><c_180>,<a_184><b_10><c_89>,0,0.0
1141,"Anytime Tools 5 Piece 3/8"" MINI LATHE INDEXABLE CARBIDE INSERT TOOL BIT SET",Anytime Tools,1,43,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_122><b_170><c_145>,<a_71><b_33><c_112>,0,0.0
1153,"6061 Aluminum Round Rod, Unpolished (Mill) Finish, Extruded, T6511 Temper, ASTM B221, 2-1/4"" Diameter, 12"" Length",Small Parts,1,472,0,0,999.0,999.0,0.0,0.0,0.0,0.0,9,9,<a_225><b_205><c_169>,<a_253><b_135><c_77>,0,0.0
1159,"Loc-Line Coolant Hose Assembly Pliers, for 1/2"" Coolant Hose System",Loc-Line,1,63,1,1,1.0,1.0,1.0,1.0,1.0,1.0,2,3,<a_223><b_209><c_32>,<a_56><b_90><c_0>,0,0.0
1161,"ATP Vinyl-Flex PVC Food Grade Plastic Tubing, Clear, 1/4"" ID x 3/8"" OD, 100 feet Length",ATP,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,5,5,<a_225><b_179><c_115>,<a_115><b_224><c_15>,0,0.0
1162,"HFS (R) Magnetic Base Indicator Back holder For AGD2 1"" Dial Indicator",HFS,1,16,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_12><b_193><c_203>,<a_88><b_215><c_138>,0,0.0
1166,"Anytime Tools Angle Block Set 30-60-90 & 45-45-90 Precision +/- 20 Seconds, Machinist Tool, 2 Piece Set",Anytime Tools,1,12,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_160><b_255><c_149>,<a_88><b_112><c_181>,0,0.0
1169,"Uxcell a12121300ux0202 Cutting Slotting End Mill Router Bit 4 Flute 1/4"" Shank 1/4"" Diameter",uxcell,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,2,<a_122><b_241><c_17>,<a_71><b_181><c_83>,0,0.0
1173,"Lord & Hodge 1941-2063 1074-4 1/2"" Grommet KIT Refill",Lord & Hodge,1,37,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,2,<a_173><b_130><c_246>,<a_167><b_143><c_207>,0,0.0
1185,"Cyalume Military Grade Combat Light Shield Device, 6-3/4"" Length x 1"" Width, For 6"" ChemLight and 6"" SnapLight Lightsticks",Cyalume,1,56,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_12><b_70><c_188>,<a_144><b_70><c_86>,0,0.0
1189,"Scotch Super Thin Waterproof Vinyl Plastic Colored Tape, .75-Inch by 125-Inch, 5-Pack - 190T",Scotch,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_192><b_33><c_137>,<a_226><b_0><c_238>,0,0.0
1190,5 Pcs Dual Row 5 Position Screw Terminal Strip 600V 15A,uxcell,1,101,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_145><b_64><c_127>,<a_0><b_241><c_76>,0,0.0
1193,"Forney 70451 Wire Rope, Vinyl Coated Aircraft Cable, 250-Feet-by 3/32-Inch thru 3/16-Inch",Forney,1,90,0,0,16.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_10><b_178><c_81>,<a_13><b_179><c_242>,0,0.0
1196,"3M 3431 Yellow Micro Prismatic Sheeting Reflective Tape, 3"" x 5 yd (1 Roll)",TapeCase,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_192><b_12><c_1>,<a_226><b_225><c_52>,0,0.0
1199,"System Three Resins Rotfix Wood Restoration Rot Repair, 24-Ounce",System Three,1,96,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_75><b_158><c_100>,<a_19><b_8><c_152>,0,0.0
1200,"Stainless Steel 304 Welded Round Tubing, 3/4"" OD, 0.652"" ID, 0.049"" Wall, 72"" Length",Small Parts,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_225><b_11><c_47>,<a_115><b_185><c_36>,0,0.0
1201,"Forearm Forklift Lifting and Moving Straps, Pink, Model L74995P",Forearm Forklift,1,80,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_41><b_23><c_141>,<a_85><b_215><c_181>,0,0.0
1204,Loctite Extra Time Control Super Glue  4-Gram (1503241),Loctite,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_150><b_65><c_1>,<a_19><b_24><c_136>,0,0.0
1208,Intermatic K4121C 120-Volt Stem Mount Thermal Photocontrol,Intermatic,1,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_0><b_72><c_209>,<a_130><b_164><c_64>,0,0.0
1214,"Steelgrip TA5105 Pick Up Tool, 36",Steelgrip,1,40,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_41><b_93><c_67>,<a_86><b_34><c_164>,0,0.0
1215,"Clear Polycarbonate Tubing, 1-1/8"" ID, 1-1/4"" OD, 1/16"" Wall, 3' Length",Small Parts,1,45,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_225><b_17><c_100>,<a_253><b_109><c_113>,0,0.0
1216,Fluke 323 True-RMS Clamp Meter,Fluke,1,39,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_42><b_220><c_17>,<a_235><b_169><c_172>,0,0.0
1226,"Intertape Polymer Group 600WP-300 Barricade Ribbon, 3-Inch x 300-Feet, Yellow/Black Wet Paint",Intertape Polymer Group,1,17,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,1,<a_192><b_128><c_110>,<a_226><b_86><c_21>,0,0.0
1229,Senco A209809 18-Gauge-by-5/8-Inch to 1-1/4-Inch Electro Galvanized Variety Pack Brads,Senco,1,103,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_191><b_235><c_57>,<a_255><b_188><c_135>,0,0.0
1234,"Crest Complete Multi-Benefit Whitening + Scope Outlast, Mint Toothpaste - 7.6 Oz, Pack of 4",Crest,1,8,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_242><b_206><c_49>,<a_12><b_95><c_239>,0,0.0
1236,"Milescraft 5300 Fluted Wood Dowel Pin, 1/4-Inch",Milescraft,1,16,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_191><b_160><c_170>,<a_167><b_27><c_200>,0,0.0
1252,"3M Steri-Strip Reinforced Sterile Skin Closures, 10 Pack Variety Pack",Steri-Strip,1,9,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_74><b_150><c_38>,<a_91><b_203><c_81>,0,0.0
1257,The Ghost Meter EMF Sensor,Alternative Tech International,1,131,1,1,2.0,2.0,0.6309297535714575,0.6309297535714575,1.0,1.0,2,1,<a_212><b_120><c_68>,<a_235><b_63><c_97>,0,0.0
1260,"Yost MAV-3.5 Multi-Angle Vise, 3.5",Yost Tools,1,36,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_91><b_212><c_239>,<a_88><b_113><c_28>,0,0.0
1261,"Starrett 1202F-6 Dial Caliper, Stainless Steel, White Face, 0-6"" Range, -0.001"" Accuracy, 0.010"" Resolution, Meets Specifications",Starrett,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,7,7,<a_165><b_71><c_205>,<a_196><b_133><c_9>,0,0.0
1265,"Gardner Bender 10-104 100PK Ring Terminal, 100 Pack, Blue",Gardner Bender,1,178,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,4,<a_202><b_19><c_142>,<a_191><b_47><c_4>,0,0.0
1269,"Deli Wrap Interfolded Wax Paper/Dry Waxed Food Liner Master Size 12"" x 10&frac34;"", 500 Sheets",Marcal Co.,1,17,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_161><b_238><c_113>,<a_91><b_14><c_138>,0,0.0
1274,"Hot Max 26182 Mandrel and Cut Off Wheel Kit, 1/4-Inch Arbors",Hot Max,1,28,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_122><b_226><c_46>,<a_71><b_211><c_202>,0,0.0
1287,Install Bay Copper Ring Terminal 2 Gauge 3/8 Inch 10 Pack - CUR238,Install Bay,1,41,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,6,<a_202><b_39><c_146>,<a_191><b_34><c_93>,0,0.0
1296,Craftsman 12004 6 Gallon 3 Peak HP Wet/Dry Vac,Yesker,1,16,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_83><b_22><c_19>,<a_125><b_211><c_6>,0,0.0
1297,"VORCOOL 60pcs 7mm, 10mm, 11mm, 14mm, 16mm, 17mm Spring Clips Fuel Hose Line Water Pipe Air Tube Clamps Fasteners",VORCOOL,1,32,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_173><b_0><c_86>,<a_167><b_51><c_104>,0,0.0
1301,"BOSTITCH S10D-FH 28 Degree 3-Inch by .120-Inch Wire Weld Framing Nails (2,000 per Box)",BOSTITCH,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_191><b_130><c_2>,<a_255><b_220><c_20>,0,0.0
1302,"Loctite 51147 C5-A Copper Based Anti-Seize, -30 to 1800 degrees F Temperature Range, 8 oz",Loctite,1,20,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_89><b_6><c_98>,<a_173><b_126><c_242>,0,0.0
1312,"KORAD KA3005P - Programmable Precision Variable Adjustable 30V, 5A DC Linear Power Supply Digital Regulated Lab Grade",Korad Technology,1,32,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,5,<a_42><b_181><c_217>,<a_67><b_26><c_55>,0,0.0
1321,"Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 2 inch, Brown",Tape Brothers,1,39,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,3,<a_192><b_28><c_28>,<a_42><b_108><c_54>,0,0.0
1323,"Pro Gaff Gaffers Tape 1 and 2 inch widths, 17 colors available, 1 inch, Black",Tape Brothers,1,28,1,1,1.0,1.0,1.0,1.0,2.0,2.0,4,3,<a_192><b_28><c_19>,<a_42><b_108><c_199>,0,0.0
1327,Circuit-Test 22AWG Solid Hook Up Wire Kit - 6 x 25 Foot Rolls - Assorted Colors (10-HS22K6-25),Circuit-Test,1,30,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_202><b_198><c_178>,<a_191><b_255><c_243>,0,0.0
1328,SOLOOP 280Pcs Assorted F/M Crimp Connectors Spade Terminal Insulated Electrical Wire Connector Kit Set,SOLOOP,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,3,<a_202><b_227><c_226>,<a_191><b_225><c_42>,0,0.0
1329,"LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500)",LabExact,1,25,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_36><b_208><c_101>,<a_105><b_113><c_30>,0,0.0
1338,"Install Bay BVST6 Spade Terminal Vinyl Connector 16/14 Gauge #6, Blue (100-Pack)",Install Bay,1,64,0,0,37.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_202><b_243><c_222>,<a_191><b_33><c_187>,0,0.0
1342,"Ten 1"" Inch Chrome Steel Bearing Balls G25",BC Precision Balls,1,9,0,0,999.0,999.0,0.0,0.0,0.0,0.0,7,4,<a_34><b_225><c_9>,<a_84><b_122><c_5>,0,0.0
1347,Woodstock D4160 110-Volt Paddle Switch,Woodstock,1,58,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_0><b_51><c_47>,<a_67><b_106><c_216>,0,0.0
1349,"Apache 99000233 3/4"" Fuel Swivel",Apache,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_223><b_61><c_95>,<a_56><b_82><c_10>,0,0.0
1351,GRIDMANN NSF Stainless Steel Commercial Kitchen Prep & Work Table with Backsplash - 48 in. x 24 in.,GRIDMANN,1,24,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_91><b_171><c_61>,<a_73><b_92><c_190>,0,0.0
1353,Forney 72395 Reducing Bushing Adapters for 3/4-Inch Thick Bench Grinding Wheels,Forney,1,41,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_34><b_88><c_160>,<a_84><b_42><c_86>,0,0.0
1354,Red Devil Available 3332 Steel Wool Multi-Grade Pack,Red Devil,1,28,0,0,14.0,999.0,0.0,0.0,1.0,0.0,2,1,<a_247><b_64><c_90>,<a_77><b_168><c_81>,0,0.0
1358,"RMP .249 3003 H14 Aluminum Sheet, 12"" x 12",RMP,1,11,0,0,12.0,44.0,0.0,0.0,1.0,1.0,3,3,<a_175><b_202><c_172>,<a_253><b_80><c_150>,0,0.0
1365,"Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)",Karter Scientific,1,86,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_51><b_101><c_179>,<a_163><b_254><c_79>,0,0.0
1367,BOSTITCH PT-2319-3M 3/4-Inch 23 Gauge Pin (3000 per Box),BOSTITCH,1,24,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_191><b_51><c_59>,<a_255><b_8><c_227>,0,0.0
1369,"Accusize - 2"" Carbide Indexable End Mills, R8 Shank, with 3 TPG 322 Inserts, 3 Flute, 0046-0916",Accusize Industrial Tools,1,2,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_51><b_86><c_193>,<a_15><b_120><c_117>,0,0.0
1370,Rubbermaid Commercial FG264600BLA Tandem Brute Trash Dolly,Rubbermaid Commercial Products,1,51,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_241><b_238><c_187>,<a_85><b_71><c_129>,0,0.0
1372,FLIR CM174 True RMS 600A AC/DC Clamp Meter with IGM,FLIR,1,9,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_31><b_51><c_169>,<a_235><b_116><c_34>,0,0.0
1380,Dremel 9933 Structured Tooth Tungsten Carbide Cutter,Dremel,1,27,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_122><b_74><c_84>,<a_71><b_43><c_0>,0,0.0
1391,"Seek Thermal Reveal Thermal Imaging Camera and LED Light, Blue",Seek Thermal,1,37,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_31><b_1><c_231>,<a_235><b_112><c_138>,0,0.0
1394,"Dremel SM520c 3-Inch Masonry Cut-Off Wheel, 3-Pack",Dremel,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_122><b_233><c_245>,<a_71><b_194><c_134>,0,0.0
1396,Tach-It SWTH Stretch Wrap Cups with Tension Control,Tach-It,1,19,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_171><b_236><c_99>,<a_91><b_179><c_140>,0,0.0
1397,"Electrical Tape 3/4"" x 66' UL/CSA several colors.",Tape Brothers,1,38,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,2,<a_192><b_83><c_33>,<a_42><b_250><c_153>,0,0.0
1407,PowerSmith PAVC101 10 Amp Ash Vacuum,POWERSMITH,1,48,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_83><b_126><c_254>,<a_125><b_204><c_89>,0,0.0
1416,"Gardner Bender 10-084 WingGard Wire Connector, 100 Pack, Yellow",Gardner Bender,1,20,0,0,999.0,999.0,0.0,0.0,1.0,1.0,3,2,<a_202><b_11><c_27>,<a_191><b_57><c_67>,0,0.0
1422,Gardner Bender TK-175 Electrical Solderless Terminal Kit,Gardner Bender,1,48,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_202><b_212><c_76>,<a_191><b_153><c_45>,0,0.0
1426,"PC Products 72561 PC-Concrete Two-Part Epoxy Adhesive Paste for Anchoring and Crack Repair, 8.6 oz Cartridge, Gray",PC Products,1,28,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_89><b_232><c_83>,<a_19><b_195><c_238>,0,0.0
1427,"Valterra W01-1600PB Clear Vinyl Tubing - 1/2"" x 10'",Valterra,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_225><b_221><c_69>,<a_115><b_84><c_69>,0,0.0
1433,"Frost King Available R534H Sponge Rubber Foam Tape 5/16-Inch, Black, 3/4"" W, 5/16"" T, 10 ft L",Frost King,1,92,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_235><b_95><c_250>,<a_42><b_1><c_223>,0,0.0
1439,Pentek 151122 OR-100 Buna-N O-ring for Big Blue Housings,"Pentek, Pentair Water",1,76,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_223><b_152><c_89>,<a_73><b_220><c_201>,0,0.0
1451,"Southco C3-810 Series Passivated Plastic Grabber Catch Side Mount Concealed Push-To-Close Latch with Black Spring, 44N Pullup, Black",Southco,1,12,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_41><b_203><c_99>,<a_16><b_52><c_47>,0,0.0
1455,Absolute USA MQD1614B 16/14 Gauge Nylon Fully Insulated Male Quick Disconnects (Blue),Absolute,1,10,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,1,<a_78><b_27><c_6>,<a_56><b_230><c_199>,0,0.0
1458,"Swan 0100003 99% Isopropyl Alcohol Antiseptic Solution, 16 oz. (Pack of 12)",Swan,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_254><b_46><c_32>,<a_83><b_184><c_142>,0,0.0
1464,"GOOACC ZIP3040 GRC-55 SE Self Lock Bag Set Single Zipper ZB34, 100 Piece",GOOACC,1,30,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_161><b_29><c_160>,<a_91><b_213><c_34>,0,0.0
1469,National Hardware N278-309 V7710 Wire Nail in Galvanized,National Hardware,1,7,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_191><b_48><c_181>,<a_255><b_89><c_39>,0,0.0
1479,"Deflecto Early Warning Road Safety Triangle Kit, Reflective, 3-Pack (73-0711-00)",Deflecto,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_171><b_211><c_185>,<a_144><b_237><c_87>,0,0.0
1482,Propylene Glycol 1 Quart - USP - KOSHER - PURE,Essential Depot,1,122,0,0,22.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_75><b_15><c_143>,<a_92><b_90><c_105>,0,0.0
1490,"Pyrex 1003-250CN Heavy Duty Griffin 1003 250mL Beaker Double Scale Grad, Glass",Pyrex,1,15,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,3,<a_178><b_22><c_43>,<a_223><b_43><c_1>,0,0.0
1491,Hantek 2X 200MHz Oscilloscope Switchable Clip Probes with Accessory Kit,Hantek,1,11,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_42><b_91><c_180>,<a_18><b_229><c_154>,0,0.0
1493,"Apache 98441022 1/4"" Quick Disconnect Pressure Washer Adapter Set",Apache,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_78><b_242><c_89>,<a_56><b_194><c_137>,0,0.0
1501,"CREST COOL MINT GEL , Cool Mint, 6.4 oz",Crest,1,10,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_242><b_43><c_13>,<a_12><b_215><c_35>,0,0.0
1506,"Loctite Vinyl, Fabric and Plastic Repair Adhesive 1-Ounce Tube (1360694)",Loctite,1,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_150><b_127><c_66>,<a_19><b_62><c_2>,0,0.0
1514,Hilitchi 360pcs M2 M3 M4 Male Female Brass Spacer Standoff Screw Nut Assortment Kit,Hilitchi,1,30,0,0,999.0,999.0,0.0,0.0,0.0,0.0,3,5,<a_182><b_188><c_184>,<a_224><b_5><c_7>,0,0.0
1516,"Plymor 3"" x 5"", 4 Mil (Pack of 100) Heavy Duty Plastic Reclosable Zipper Bags",Plymor,1,50,0,0,999.0,999.0,0.0,0.0,0.0,0.0,6,11,<a_161><b_173><c_1>,<a_91><b_30><c_73>,0,0.0
1525,Pentek 150296 SW-3 Wrench for #10 Big Blue Housings,Pentek,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_223><b_177><c_10>,<a_16><b_61><c_18>,0,0.0
1526,Genova Products 31410CP 1-Inch PVC Pipe Tee - 10 Pack,Genova,1,21,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_78><b_115><c_123>,<a_31><b_228><c_136>,0,0.0
1528,Wedge-It - The Ultimate Door Stop - Black,Wedge-It,1,17,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_41><b_96><c_248>,<a_73><b_112><c_175>,0,0.0
1546,BreakFree CLP-PS Precision Shooter,BreakFree,1,86,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_82><b_175><c_8>,<a_173><b_214><c_163>,0,0.0
1560,"Rock-N-Roller R10RT (Max) 8-in-1 Folding Multi-Cart/Hand Truck/Dolly/Platform Cart/34"" to 52"" Telescoping Frame/500 lbs. Load Capacity, Black",Rock-N-Roller,1,43,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_41><b_82><c_231>,<a_85><b_17><c_36>,0,0.0
1564,"MG Chemicals Red Insulating Varnish, 225 mL Can",MG Chemicals,1,22,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_24><b_245><c_45>,<a_173><b_131><c_65>,0,0.0
1565,Westek SLC4CG Gray Automatic Photocell Sensor Control,Westek,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_0><b_252><c_168>,<a_130><b_93><c_3>,0,0.0
1567,Pro-Lift B-004D Grey Hydraulic Bottle Jack - 4 Ton Capacity,Pro-LifT,1,5,0,0,999.0,999.0,0.0,0.0,0.0,0.0,4,2,<a_41><b_159><c_20>,<a_85><b_109><c_15>,0,0.0
1573,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",HATCHBOX,1,322,0,0,999.0,999.0,0.0,0.0,0.0,0.0,24,27,<a_222><b_157><c_144>,<a_184><b_67><c_149>,0,0.0
1582,Ginsco 100pcs Insulated Heat Shrink Waterproof Butt Connectors Wire electrical 10-22 AWG Kit,Ginsco,1,24,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_202><b_142><c_192>,<a_191><b_162><c_156>,0,0.0
1587,Uxcell a14032100ux0438 1m Long Alligator Clip Electrical Clamp Insulated Test Lead Cable Pair,uxcell,1,6,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_239><b_73><c_86>,<a_0><b_176><c_179>,0,0.0
1592,"SharkNinja Canister Upright Vacuum, TruePet Mini-Motorized Brush, Bordeaux",SharkNinja,1,32,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_83><b_177><c_1>,<a_125><b_144><c_128>,0,0.0
1601,"E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)",E-Projects,1,161,0,0,999.0,999.0,0.0,0.0,0.0,0.0,10,5,<a_145><b_9><c_96>,<a_36><b_217><c_44>,0,0.0
1607,"Rubbermaid Commercial Products Slim Jim Trash Can Waste Receptacle with Venting Channels, 23 Gallons, Gray (FG354060GRAY)",Rubbermaid Commercial Products,1,38,0,0,50.0,999.0,0.0,0.0,2.0,0.0,2,3,<a_241><b_248><c_168>,<a_20><b_72><c_147>,0,0.0
1609,"3M 38191 Static Mixing Nozzle for 50 ml Cartridges, 12 Nozzles",3M,1,26,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,2,<a_24><b_162><c_100>,<a_19><b_173><c_43>,0,0.0
1611,Supereyes Hook Magnet Side View Mirror Set for Borescope Endoscope N005 N013J,Supereyes,1,13,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_12><b_204><c_103>,<a_149><b_159><c_122>,0,0.0
1612,"Red Devil 0820 100 Percent Silicone Sealant Architectural Grade, Clear, 2.8-Ounce",Red Devil,1,16,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,1,<a_210><b_99><c_92>,<a_57><b_195><c_10>,0,0.0
1615,"ClearlyBags Reclosable Plastic Bag 3""x5"" 6-mil Zip Lock pk/100",CML Supply,1,18,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,3,<a_161><b_207><c_84>,<a_91><b_211><c_50>,0,0.0
1622,"KORAD KA3005D - Precision Variable Adjustable 30V, 5A DC Linear Power Supply Digital Regulated Lab Grade",Korad Technology,1,35,0,0,999.0,999.0,0.0,0.0,0.0,0.0,1,5,<a_42><b_161><c_147>,<a_67><b_26><c_19>,0,0.0
1632,Karter Scientific PIPETTE PUMP 25ml Red,Scientific Equipment of Houston,1,43,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,1,<a_172><b_135><c_231>,<a_105><b_234><c_236>,0,0.0
1638,Uxcell a14062100ux0345 2PCS K Type 0-400C Temperature Sensor Thermocouple Probe 2 Meter 6.6Ft (Pack of 2),uxcell,1,23,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,5,<a_0><b_81><c_17>,<a_36><b_169><c_3>,0,0.0
1639,"Perfect-Prime TC41, 4-Channel K-Type Digital Thermometer Thermocouple Sensor -200~1372&deg;C/2501&deg;F",Perfect-Prime,1,17,0,0,999.0,999.0,0.0,0.0,0.0,0.0,2,2,<a_31><b_43><c_172>,<a_59><b_32><c_47>,0,0.0
