row_id,user_id,item_id,item_title,brand,history_len,train_item_events,main_l3_020_sid,main_l3_020_rank,main_l3_020_hit10,main_l3_020_ndcg10,main_l3_020_l1_rank,main_l3_020_l12_rank,main_l3_020_l1_hit1,main_l3_020_l12_hit10,main_l3_020_top1,main_l3_020_top1_title,main_l3_020_top1_in_history,main_l3_020_same_l1_hist_count,main_l3_020_same_l12_hist_count,main_l3_020_l1_bucket_size,main_l3_020_l12_bucket_size,main_l3_020_l1_train_events,main_l3_020_l12_train_events,main_l3_020_sid_train_events,l3_010_sid,l3_010_rank,l3_010_hit10,l3_010_ndcg10,l3_010_l1_rank,l3_010_l12_rank,l3_010_l1_hit1,l3_010_l12_hit10,l3_010_top1,l3_010_top1_title,l3_010_top1_in_history,l3_010_same_l1_hist_count,l3_010_same_l12_hist_count,l3_010_l1_bucket_size,l3_010_l12_bucket_size,l3_010_l1_train_events,l3_010_l12_train_events,l3_010_sid_train_events,ndcg10_delta_l3_minus_main,hit10_transition
1717,A4891,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",AcuRite,2,1518,<a_31><b_221><c_0>,1,1,1.0,1,1,1,1,<a_31><b_221><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,2,2,61,2,7390,3869,3869,<a_59><b_52><c_0>,1,1,1.0,1,1,1,1,<a_59><b_52><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,2,2,80,2,8035,3869,3869,0.0,1->1
1718,A5631,1271,"Tape-Me Duct Tape Silver, 1.88 in x 55 yd (Pack of 3)",Tape-Me,5,2,<a_192><b_36><c_117>,999,0,0.0,19,999,0,0,<a_83><b_6><c_165>,Shop-Vac 9197000 2.5-Inch Gutter Cleaning Kit,0,1,0,100,5,5003,206,2,<a_42><b_120><c_227>,999,0,0.0,1,999,1,0,<a_42><b_148><c_248>,"X-Treme Tape TPE-XZLBRD Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Bright Red",0,2,0,136,2,8406,31,2,0.0,0->0
1719,A6024,917,Reliable Hardware Company RH-5112BO-A 1/2-Inch Wood Screw with Black Oxide and Wax,Reliable Hardware Company,3,41,<a_191><b_222><c_148>,999,0,0.0,24,999,0,0,<a_24><b_107><c_139>,Arctic Silver 5 AS5-3.5G Thermal Paste,0,0,0,99,1,4766,41,41,<a_224><b_52><c_14>,999,0,0.0,1,999,1,0,<a_224><b_104><c_11>,"Rok Hardware #6 x 5/8"" Flat Head Phillips Deep Thread Wood Screws Nickel (Zinc Finish) - S",1,1,0,150,1,5503,41,41,0.0,0->0
1720,A6489,3539,"Starbond EM-2000 Thick, PREMIUM CA - Super Glue plus Extra Cap and Microtips, 2 oz. (For Woodturning, Hobby, Archery Fletching)",STARBOND,3,5,<a_89><b_10><c_100>,999,0,0.0,999,999,0,0,<a_62><b_52><c_153>,Hydrion Ph paper (93) with Dispenser and Color Chart - Full range Insta Chek ph- 0-13,1,0,0,75,3,2986,23,5,<a_19><b_202><c_9>,999,0,0.0,999,999,0,0,<a_59><b_114><c_205>,Macherey-Nagel 92110 0-14 pH Indicator Strips 100/Box,0,0,0,92,2,5739,16,5,0.0,0->0
1721,A7512,3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3D Solutech,1,10,<a_186><b_142><c_191>,38,0,0.0,38,38,0,0,<a_222><b_68><c_238>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,0,0,113,2,3331,38,10,<a_251><b_226><c_2>,999,0,0.0,16,36,0,0,<a_184><b_137><c_8>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,0,0,69,2,2987,38,10,0.0,0->0
1722,A7512,3016,"HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood",HATCHBOX,2,199,<a_222><b_91><c_38>,34,0,0.0,1,34,1,0,<a_222><b_68><c_238>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,1,0,159,1,10557,199,199,<a_184><b_67><c_16>,21,0,0.0,2,5,0,1,<a_251><b_236><c_192>,2 Meters PTFE Teflon Bowden Tube 1.75 Filament 3D printer RepRap Rostock Kossel,0,1,0,210,27,12329,3387,199,0.0,0->0
1723,A7512,2730,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters,AMX3d,3,15,<a_48><b_254><c_155>,999,0,0.0,34,999,0,0,<a_222><b_68><c_238>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,0,0,44,2,1133,60,15,<a_118><b_0><c_90>,999,0,0.0,44,44,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",0,0,0,30,3,1172,105,15,0.0,0->0
1724,A7512,1754,XCSOURCE 3D Printer MK8 Extruder Aluminum Frame Block DIY Kit Reprap i3 All Metal BI090,XCSOURCE,4,25,<a_48><b_201><c_168>,999,0,0.0,7,999,0,0,<a_222><b_68><c_238>,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/-",0,1,0,44,1,1133,25,25,<a_29><b_53><c_173>,999,0,0.0,19,999,0,0,<a_184><b_67><c_38>,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, R",0,0,0,42,1,1125,25,25,0.0,0->0
1725,A7653,1632,Karter Scientific PIPETTE PUMP 25ml Red,Scientific Equipment of Houston,1,43,<a_172><b_135><c_231>,999,0,0.0,15,999,0,0,<a_31><b_221><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",0,0,0,47,2,2507,73,43,<a_105><b_234><c_236>,999,0,0.0,2,999,0,0,<a_163><b_79><c_0>,DuPont Teflon Non-Stick (+1),0,0,0,62,1,3042,43,43,0.0,0->0
1726,A7653,2365,SEOH Mohr Pipets Class B 25ml,SEOH,2,20,<a_172><b_221><c_33>,999,0,0.0,6,13,0,0,<a_51><b_52><c_59>,213S3 Karter Scientific 30ml Amber Glass Dropping Bottle With Glass Dropper,0,1,0,47,2,2507,46,20,<a_105><b_74><c_200>,999,0,0.0,1,999,1,0,<a_105><b_163><c_178>,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100",0,1,0,62,1,3042,20,20,0.0,0->0
1727,A7653,2225,SEOH Filter Paper Qualitative Medium 12.5cm 100pk,SEOH,3,10,<a_98><b_14><c_184>,19,0,0.0,16,19,0,0,<a_31><b_221><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",0,0,0,21,3,858,70,10,<a_62><b_109><c_216>,999,0,0.0,999,999,0,0,<a_105><b_163><c_178>,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100",0,0,0,24,3,864,70,10,0.0,0->0
1728,A7653,1324,RiteBrew Rubber Stopper - Size 10 - Drilled,RiteBrew,4,91,<a_36><b_185><c_174>,999,0,0.0,13,999,0,0,<a_98><b_35><c_139>,Pac-Kit by First Aid Only 21-770 Disposable Thermometer (Box of 10),0,0,0,46,1,1786,91,91,<a_105><b_161><c_47>,999,0,0.0,1,999,1,0,<a_105><b_163><c_178>,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100",0,2,0,62,1,3042,91,91,0.0,0->0
1729,A7653,3569,Atlas ESR70,Peak,5,23,<a_42><b_82><c_141>,999,0,0.0,999,999,0,0,<a_36><b_185><c_174>,RiteBrew Rubber Stopper - Size 10 - Drilled,1,0,0,65,1,2826,23,23,<a_242><b_13><c_41>,999,0,0.0,10,999,0,0,<a_105><b_163><c_178>,"Plastic Transfer Pipettes 3ml, Graduated, Pack of 100",0,0,0,9,1,254,23,23,0.0,0->0
1730,A7653,2820,American Educational Clear Borosilicate Glass 1000mL Bomex Filtering Flask,American Educational Products,6,35,<a_178><b_223><c_32>,999,0,0.0,47,999,0,0,<a_165><b_229><c_0>,AmScope 25pc Assorted Specimen Collection of Prepared Microscope Slides Glass Slide with S,0,0,0,68,1,3077,35,35,<a_223><b_168><c_43>,999,0,0.0,1,999,1,0,<a_223><b_50><c_3>,"Funnel, Regular stem, glass, 50 OD x 50mm stem",0,0,0,89,4,4110,139,35,0.0,0->0
1731,A7653,1329,"LabExact 1200158 W33 Cellulose Weighing Paper Sheet, Nitrogen Free, Non-Absorbing, High-Gloss, 3 x 3 Inches (Pack of 500)",LabExact,7,25,<a_36><b_208><c_101>,999,0,0.0,3,999,0,0,<a_178><b_52><c_42>,"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",0,1,0,46,1,1786,25,25,<a_105><b_113><c_30>,999,0,0.0,10,999,0,0,<a_223><b_223><c_223>,"Karter Scientific 214T2, 3.3 Boro, Griffin Low Form, Glass Beaker Set - 3 Sizes - 50ml, 10",0,3,0,62,1,3042,25,25,0.0,0->0
1732,A7653,2869,"13cm Dia. (5.1"") Filter Funnel, Buchner Style - 2 Parts, Polypropylene, Designed for 11-12.5cm Filter Paper",EISCO,8,22,<a_36><b_189><c_63>,25,0,0.0,2,25,0,0,<a_178><b_52><c_42>,"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",0,2,0,46,1,1786,22,22,<a_105><b_50><c_104>,20,0,0.0,8,20,0,0,<a_223><b_223><c_223>,"Karter Scientific 214T2, 3.3 Boro, Griffin Low Form, Glass Beaker Set - 3 Sizes - 50ml, 10",0,4,0,62,1,3042,22,22,0.0,0->0
1733,A7653,2124,"ATP IMBIBE NSF 61 Polyethylene Plastic Tubing, Blue, 11/64"" ID x 1/4"" OD, 100 feet Length",ATP,9,14,<a_225><b_135><c_155>,999,0,0.0,999,999,0,0,<a_178><b_52><c_42>,"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",0,0,0,83,2,5783,23,14,<a_115><b_24><c_86>,999,0,0.0,999,999,0,0,<a_223><b_223><c_223>,"Karter Scientific 214T2, 3.3 Boro, Griffin Low Form, Glass Beaker Set - 3 Sizes - 50ml, 10",0,0,0,92,2,4746,23,14,0.0,0->0
1734,A132,565,5lb co2 Tank- New Aluminum Cylinder with CGA320 Valve,Luxfer,5,36,<a_241><b_142><c_124>,999,0,0.0,1,40,1,0,<a_241><b_248><c_233>,Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels,1,5,0,48,2,3446,67,36,<a_20><b_9><c_47>,999,0,0.0,1,999,1,0,<a_20><b_239><c_209>,Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels,1,5,0,92,1,4926,36,36,0.0,0->0
1735,A350,711,3M Scotch #35 Electrical Tape Value Pack (10457NA),3M,1,113,<a_192><b_61><c_126>,999,0,0.0,12,999,0,0,<a_31><b_221><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",0,0,0,100,1,5003,113,113,<a_42><b_111><c_37>,999,0,0.0,39,999,0,0,<a_226><b_128><c_104>,"Scotch Heavy Duty Shipping Packaging Tape, 3"" Core, 1.88"" x 54.6 Yards, 6-Rolls (3850-6)",0,0,0,136,2,8406,137,113,0.0,0->0
1736,A350,156,"3M Contractor Grade Pro Strength Duct Tape 3979 Silver, 1.88 in x 60 yd 8.0 mil, Individually Wrapped, Conveniently Packaged",3M,2,3,<a_192><b_127><c_153>,999,0,0.0,7,999,0,0,<a_51><b_238><c_50>,"Scott Kimberly-Clark 75190 Shop Towels, 10"" x 12"", Blue",1,1,0,100,2,5003,30,3,<a_42><b_217><c_223>,999,0,0.0,1,999,1,0,<a_42><b_111><c_37>,3M Scotch #35 Electrical Tape Value Pack (10457NA),1,1,0,136,2,8406,36,3,0.0,0->0
1737,A350,1245,"Keeper Foot x 1 Inch 02606 10' x 1"" Lift Sling, 1 Ply",Keeper,3,23,<a_10><b_34><c_133>,999,0,0.0,999,999,0,0,<a_51><b_238><c_50>,"Scott Kimberly-Clark 75190 Shop Towels, 10"" x 12"", Blue",1,0,0,53,4,1796,113,23,<a_13><b_163><c_197>,999,0,0.0,999,999,0,0,<a_226><b_176><c_121>,"Gorilla 6100101 Tape Handy Roll, 1-Pack, Black",0,0,0,64,3,1871,89,23,0.0,0->0
1738,A350,1246,"Keeper (02604 6' x 1"" Lift Sling, 1 Ply",Keeper,4,24,<a_10><b_34><c_188>,1,1,1.0,1,1,1,1,<a_10><b_34><c_188>,"Keeper (02604 6' x 1"" Lift Sling, 1 Ply",0,1,1,53,4,1796,113,24,<a_13><b_88><c_210>,1,1,1.0,1,1,1,1,<a_13><b_88><c_210>,"Keeper (02604 6' x 1"" Lift Sling, 1 Ply",0,1,0,64,1,1871,24,24,0.0,1->1
1739,A350,1184,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",Keeper,5,52,<a_10><b_34><c_31>,1,1,1.0,1,1,1,1,<a_10><b_34><c_31>,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",0,2,2,53,4,1796,113,52,<a_13><b_163><c_29>,9,1,0.3010299956639812,1,9,1,1,<a_13><b_242><c_200>,NRS 1-Inch Heavy-Duty Tie-Down Strap,0,2,1,64,3,1871,89,52,-0.6989700043360187,1->1
1740,A350,221,"3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch",3M,6,259,<a_192><b_243><c_228>,999,0,0.0,4,999,0,0,<a_10><b_34><c_31>,"Keeper Foot x 2 Inch 02612 6' x 2"" Lift Sling",1,2,0,100,1,5003,259,259,<a_42><b_30><c_114>,7,1,0.3333333333333333,7,7,0,1,<a_13><b_88><c_210>,"Keeper (02604 6' x 1"" Lift Sling, 1 Ply",1,2,0,136,3,8406,322,259,0.3333333333333333,0->1
1741,A675,260,Dap 18120 Alex Plus Brown (18112) Raw Building Material,DAP,1,87,<a_64><b_238><c_147>,999,0,0.0,999,999,0,0,<a_31><b_221><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",0,0,0,24,1,865,87,87,<a_57><b_181><c_53>,999,0,0.0,26,999,0,0,<a_85><b_128><c_34>,"Move-It 9299 6-Inch Steel Tri-Dolly, 200-lb Load Capacity",1,0,0,87,2,3446,185,87,0.0,0->0
1742,A675,1098,J-B Weld 50112 ClearWeld Quick-Setting Epoxy Syringe - Dries Clear - 25 ml,J-B Weld,2,40,<a_89><b_99><c_210>,999,0,0.0,29,999,0,0,<a_64><b_238><c_147>,Dap 18120 Alex Plus Brown (18112) Raw Building Material,1,0,0,75,6,2986,166,40,<a_19><b_142><c_220>,999,0,0.0,27,999,0,0,<a_57><b_110><c_3>,Dap 18425 Alex Fast Dry Acrylic Latex Caulk Plus Silicone 10.1-Ounce,0,0,0,92,1,5739,40,40,0.0,0->0
1743,A1118,1545,Top-cofrLD 1/4w Resistors Pack 164 values x 10pcs = 1640pcs 0-22M Metal Film Full range resistors Assortment Kits,Top-cofrLD,10,67,<a_145><b_155><c_122>,999,0,0.0,999,999,0,0,<a_122><b_130><c_86>,"Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-",0,0,0,109,1,3826,67,67,<a_36><b_44><c_242>,999,0,0.0,999,999,0,0,<a_88><b_152><c_63>,Jonard Tools Mid Span Slitter (1.2mm-3.3mm),1,0,0,62,1,2451,67,67,0.0,0->0
1744,A1283,656,Uni-T B4Q094 UT210E True RMS AC/DC Current Mini Clamp M W Capacitance Tester,UNI-T,4,64,<a_42><b_68><c_234>,999,0,0.0,43,999,0,0,<a_12><b_5><c_131>,ULLK2 - Ullman Devices Corp Rectangular Inspection Mirror,1,0,0,65,1,2826,64,64,<a_229><b_43><c_7>,999,0,0.0,999,999,0,0,<a_149><b_198><c_197>,ULLK2 - Ullman Devices Corp Rectangular Inspection Mirror,1,0,0,37,2,1569,115,64,0.0,0->0
1745,A1748,281,SE TL10 10-Piece Test Lead Set with Alligator Clips,SE,10,285,<a_239><b_213><c_3>,999,0,0.0,4,999,0,0,<a_145><b_175><c_74>,100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,0,2,0,72,1,3416,285,285,<a_0><b_217><c_232>,999,0,0.0,999,999,0,0,<a_184><b_202><c_176>,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0,1,0,0,66,1,2275,285,285,0.0,0->0
1746,A1748,1435,"Rigol DS1054Z Digital Oscilloscopes - Bandwidth: 50 Mhz, Channels: 4",Rigol,10,84,<a_42><b_217><c_121>,50,0,0.0,50,50,0,0,<a_145><b_175><c_74>,100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,0,0,0,65,3,2826,152,84,<a_18><b_77><c_207>,999,0,0.0,999,999,0,0,<a_175><b_119><c_206>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,0,0,0,22,1,737,84,84,0.0,0->0
1747,A1748,3047,2140Pcs SAMSUNG SMD 0805 50 Value Resistor & 32 Value Capacitor Assortment Kit,GAVAN,10,32,<a_145><b_81><c_206>,999,0,0.0,1,999,1,0,<a_145><b_175><c_74>,100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,0,0,0,109,2,3826,84,32,<a_36><b_100><c_28>,999,0,0.0,27,999,0,0,<a_175><b_119><c_206>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,0,0,0,62,1,2451,32,32,0.0,0->0
1748,A1748,1604,HONBAY 20 Pcs 1.2inch Thread Green & Red Cap SPST Latching Type Push Button Switch OFF-ON,Honbay,10,0,<a_145><b_205><c_209>,999,0,0.0,1,999,1,0,<a_145><b_175><c_74>,100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,0,1,0,109,2,3826,50,0,<a_67><b_102><c_251>,999,0,0.0,6,999,0,0,<a_175><b_119><c_206>,DTOL 10 X Mini Laser Dot Diode Module Head WL Red 650nm 6mm 5V 5mW Pack of 10,0,0,0,86,3,3495,36,0,0.0,0->0
1749,A2737,819,"Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)",Inkbird,4,245,<a_31><b_181><c_19>,999,0,0.0,21,999,0,0,<a_210><b_80><c_10>,"X-Treme Tape TPE-XZLBRD Silicone Rubber Self Fusing Tape, 1"" x 10', Triangular, Bright Red",1,0,0,61,3,7390,400,245,<a_59><b_226><c_0>,999,0,0.0,4,999,0,0,<a_115><b_88><c_89>,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink R",0,0,0,80,9,8035,509,245,0.0,0->0
1750,A3110,1420,"HYDROMETER - ALCOHOL, 0-200 PROOF and Tralle by Bellwether",Vee Gee Scientific,4,40,<a_178><b_114><c_200>,999,0,0.0,999,999,0,0,<a_31><b_181><c_179>,Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat ,0,0,0,68,1,3077,40,40,<a_254><b_26><c_171>,999,0,0.0,18,999,0,0,<a_229><b_43><c_7>,Uni-T B4Q094 UT210E True RMS AC/DC Current Mini Clamp M W Capacitance Tester,0,0,0,49,1,2090,40,40,0.0,0->0
1751,A3309,471,Proxxon 28608 Precision Vise FMZ with Clamp,Proxxon,4,38,<a_91><b_166><c_138>,999,0,0.0,10,999,0,0,<a_67><b_216><c_7>,"3M Littmann Lightweight II S.E. Stethoscope, Burgundy Tube, 28 inch, 2451",0,2,0,49,1,2523,38,38,<a_88><b_194><c_170>,999,0,0.0,2,999,0,0,<a_254><b_17><c_17>,"3M Littmann Lightweight II S.E. Stethoscope, Burgundy Tube, 28 inch, 2451",0,2,0,97,1,5001,38,38,0.0,0->0
1752,A3491,2932,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),Inland,10,66,<a_186><b_178><c_182>,1,1,1.0,1,1,1,1,<a_186><b_178><c_182>,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),0,5,4,113,21,3331,578,66,<a_251><b_78><c_21>,11,0,0.0,1,1,1,1,<a_251><b_78><c_22>,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),1,4,4,69,18,2987,539,66,-1.0,1->0
1753,A3491,2922,2 x Aluminum GT2 16T Pulley and 2M Belt for RepRap 3D printer Prusa i3,DD-life,10,38,<a_186><b_110><c_232>,999,0,0.0,1,999,1,0,<a_186><b_178><c_182>,Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),1,6,0,113,1,3331,38,38,<a_251><b_229><c_176>,999,0,0.0,1,999,1,0,<a_251><b_78><c_22>,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),1,5,0,69,1,2987,38,38,0.0,0->0
1754,A4891,2807,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,VIVOSUN,3,27,<a_186><b_201><c_123>,17,0,0.0,17,17,0,0,<a_31><b_214><c_175>,Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58,0,0,0,113,3,3331,36,27,<a_245><b_219><c_39>,4,1,0.43067655807339306,4,4,0,1,<a_59><b_52><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,0,0,51,3,1515,36,27,0.43067655807339306,0->1
1755,A4891,2807,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,VIVOSUN,4,27,<a_186><b_201><c_123>,1,1,1.0,1,1,1,1,<a_186><b_201><c_123>,VIVOSUN 6 Inch 440 CFM Inline Duct Ventilation Fan with Variable Speed Controller,1,1,1,113,3,3331,36,27,<a_245><b_219><c_39>,2,1,0.6309297535714575,2,2,0,1,<a_59><b_52><c_0>,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Ga (+1)",1,1,1,51,3,1515,36,27,-0.36907024642854247,1->1
1756,A5526,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,URBEST,5,180,<a_51><b_106><c_60>,20,0,0.0,2,20,0,0,<a_178><b_52><c_42>,"213C2 Karter Scientific Glass Graduated Cylinder 3 Piece Set 10, 50 & 100ml",0,0,0,116,6,4839,300,180,<a_15><b_25><c_98>,999,0,0.0,999,999,0,0,<a_59><b_178><c_7>,Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer,0,0,0,70,3,2164,216,180,0.0,0->0
1757,A5526,850,"HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 3/8"" x 25' Length, 0.375"" ID, Black",HBD Thermoid,6,72,<a_225><b_42><c_104>,999,0,0.0,10,999,0,0,<a_51><b_52><c_59>,213S3 Karter Scientific 30ml Amber Glass Dropping Bottle With Glass Dropper,0,0,0,83,2,5783,81,72,<a_115><b_160><c_15>,999,0,0.0,3,999,0,0,<a_175><b_255><c_1>,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",0,0,0,92,2,4746,81,72,0.0,0->0
1758,A5526,798,PRO 1 Fuel Line Hose 5/16 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,Pro-1,7,15,<a_223><b_126><c_247>,999,0,0.0,999,999,0,0,<a_51><b_52><c_59>,213S3 Karter Scientific 30ml Amber Glass Dropping Bottle With Glass Dropper,0,0,0,33,2,1330,51,15,<a_56><b_228><c_4>,999,0,0.0,999,999,0,0,<a_175><b_255><c_1>,"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",0,0,0,35,2,1405,51,15,0.0,0->0
1759,A5526,416,PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,Pro-1,8,36,<a_223><b_126><c_85>,1,1,1.0,1,1,1,1,<a_223><b_126><c_85>,PRO 1 Fuel Line Hose 1/4 Inch Inside Diameter X 25 Feet Length NRB/PVCC SAE30R6,0,1,1,33,2,1330,51,36,<a_56><b_228><c_9>,999,0,0.0,999,999,0,0,<a_59><b_178><c_7>,Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer,0,1,1,35,2,1405,51,36,-1.0,1->0
1760,A5526,2047,Ginsco 160pcs Nylon Fully Insulated Male / Female Spade Wire Crimp Quick Disconnects Wire Terminals Connector Set,Ginsco,9,19,<a_202><b_27><c_50>,999,0,0.0,999,999,0,0,<a_225><b_126><c_244>,"HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 5/16"" x 25' Length, 0.3125"" ID, Black",0,1,0,167,2,11775,34,19,<a_191><b_135><c_232>,999,0,0.0,9,38,0,0,<a_59><b_178><c_7>,Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer,0,1,0,117,7,8937,187,19,0.0,0->0
1761,A5526,1708,Dow Corning Vacuum Lubricant 5.3oz Tube,Dow Corning,10,33,<a_225><b_125><c_59>,999,0,0.0,3,999,0,0,<a_51><b_147><c_85>,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers wit",0,1,0,83,1,5783,33,33,<a_173><b_191><c_24>,999,0,0.0,44,999,0,0,<a_191><b_115><c_245>,520 Piece Electrical Terminal Assortment with Storage Box,0,0,0,76,1,3522,33,33,0.0,0->0
1762,A5526,2709,PASSION Glass Graduated Droppers Pipettes 5 ml pack of 3,juneTree,10,8,<a_172><b_57><c_14>,999,0,0.0,999,999,0,0,<a_165><b_84><c_225>,"Control Devices ST Series Brass ASME Safety Valve, 150 psi Set Pressure, 1/4"" Male NPT",0,1,0,47,2,2507,15,8,<a_105><b_200><c_1>,999,0,0.0,999,999,0,0,<a_191><b_135><c_3>,Yueton 100pcs Female Fully Insulated Wire Crimp Terminal Nylon Quick Connectors Wiring Spa,0,0,0,62,2,3042,15,8,0.0,0->0
1763,A5831,2106,"Noga NG8150 Heavy Duty Deburr Tool, with 10 S10 blades",Noga,1,10,<a_248><b_93><c_254>,999,0,0.0,37,999,0,0,<a_50><b_135><c_14>,"Industrial & Scientific"" />",0,0,0,33,1,958,10,10,<a_71><b_131><c_125>,999,0,0.0,4,999,0,0,<a_88><b_109><c_44>,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch,0,0,0,125,1,5886,10,10,0.0,0->0
1764,A5831,338,"Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black",Etekcity,2,348,<a_31><b_214><c_175>,49,0,0.0,4,49,0,0,<a_50><b_135><c_14>,"Industrial & Scientific"" />",0,0,0,61,2,7390,727,348,<a_59><b_178><c_1>,36,0,0.0,16,22,0,0,<a_134><b_148><c_69>,"Industrial & Scientific"" />",0,0,0,80,7,8035,1201,348,0.0,0->0
