idx,user_id,item_id,item_title,family,brand,target_sid,target_l1,target_l2,target_l1_bucket_size,target_l2_bucket_size,target_l1_family_purity,target_l2_family_purity,target_l1_dominant_family,target_l2_dominant_family,history_len,target_l1_in_history,target_l2_in_history,rank,rank_found,hit1,hit3,hit5,hit10,hit20,hit50,ndcg10,ndcg50,top1_sid,top1_item_repr,top1_item_titles,top1_families,top1_brands,top1_same_l1,top1_same_l2,top1_same_family,top1_same_brand,top1_history_repeat,top10_history_repeat_count,top50_history_repeat_count,top10_has_target_l1,top10_has_target_l2,top50_has_target_l1,top50_has_target_l2,failure_type_at10,top5_predictions
4137,A4024,525,"WD-40 Specialist&nbsp; Spray and Stay Gel Lubricant No-Drip Formula with SMART STRAW&nbsp;SPRAYS 2 WAYS, 10 OZ",other,WD-40,<a_173><b_98><c_193>,<a_173>,<a_173><b_98>,64,1,0.75,1.0,other,other,6,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,0,0,0,0,1,1,2,1,0,1,0,l2_routing_miss_after_l1_hit,<a_107><b_93><c_0> || <a_107><b_135><c_157> || <a_107><b_133><c_57> || <a_107><b_90><c_50> || <a_173><b_93><c_124>
4138,A7492,3112,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",3d_filament,3D Solutech,<a_223><b_80><c_3>,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,3d_filament,3d_filament,4,1,1,3,1,0,1,1,1,1,1,0.5,0.5,<a_223><b_198><c_173>,2507,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver",3d_filament,HATCHBOX,1,0,1,0,0,1,3,1,1,1,1,hit10,<a_223><b_198><c_173> || <a_223><b_80><c_0> || <a_223><b_80><c_3> || <a_223><b_80><c_84> || <a_223><b_198><c_100>
4139,A7656,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,HATCHBOX,<a_223><b_198><c_34>,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,3d_filament,3d_filament,3,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_160><c_251>,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,BAMtack!,1,0,1,0,0,2,2,1,0,1,1,l2_routing_miss_after_l1_hit,<a_223><b_160><c_251> || <a_223><b_86><c_176> || <a_223><b_89><c_224> || <a_91><b_162><c_93> || <a_223><b_89><c_223>
4140,A7656,1123,Smooth-On XTC-3D High Performance 3D Print Coating - 24oz. Unit,other,Smooth-On,<a_223><b_197><c_42>,<a_223>,<a_223><b_197>,247,1,0.9676113360323887,1.0,3d_filament,other,4,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_86><c_176>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,SainSmart,1,0,0,0,0,0,2,1,0,1,0,l2_routing_miss_after_l1_hit,<a_223><b_86><c_176> || <a_223><b_160><c_251> || <a_223><b_89><c_224> || <a_223><b_201><c_101> || <a_223><b_198><c_182>
4141,A4210,1119,TEKTON 4-Inch Drill Press Vise | 53994,fastener,TEKTON,<a_193><b_237><c_76>,<a_193>,<a_193><b_237>,133,2,0.8045112781954887,1.0,other,fastener,10,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_42><b_225><c_133>,310,"SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps",other,SE,0,0,0,0,0,1,3,0,0,1,0,l1_routing_miss,<a_42><b_225><c_133> || <a_71><b_242><c_21> || <a_228><b_187><c_137> || <a_67><b_127><c_152> || <a_173><b_60><c_25>
4142,A5094,2608,"Inkbird Pre-Wired Dual Stage Digital Temperature Controller Outlet Thermostat 110V, 1100W Heating and Cooling for Fermentation Kegerator Heating Mat ect",gauge_meter,Inkbird,<a_107><b_35><c_187>,<a_107>,<a_107><b_35>,66,7,0.7575757575757576,0.7142857142857143,gauge_meter,gauge_meter,4,1,0,40,1,0,0,0,0,0,1,0.0,0.18665241123894338,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,1,0,1,0,1,2,2,1,0,1,1,l2_routing_miss_after_l1_hit,<a_107><b_93><c_0> || <a_109><b_74><c_57> || <a_210><b_231><c_0> || <a_107><b_133><c_57> || <a_107><b_135><c_157>
4143,A5650,850,"HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 3/8"" x 25' Length, 0.375"" ID, Black",connector_fitting,HBD Thermoid,<a_79><b_169><c_0>,<a_79>,<a_79><b_169>,60,2,0.4,1.0,other,connector_fitting,3,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,0,0,0,0,0,1,2,0,0,0,0,l1_routing_miss,<a_107><b_93><c_0> || <a_210><b_156><c_39> || <a_44><b_182><c_228> || <a_44><b_9><c_196> || <a_44><b_9><c_168>
4144,A5650,2302,"HBD Thermoid NBR/PVC SAE30R6 Fuel Line Hose, 5/16"" x 25' Length, 0.3125"" ID, Black",connector_fitting,HBD Thermoid,<a_228><b_169><c_207>,<a_228>,<a_228><b_169>,96,1,0.5625,1.0,other,connector_fitting,4,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_228><b_45><c_149>,170,URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS),other,URBEST,1,0,0,0,0,1,2,1,0,1,0,l2_routing_miss_after_l1_hit,<a_228><b_45><c_149> || <a_107><b_93><c_0> || <a_73><b_231><c_56> || <a_210><b_156><c_39> || <a_44><b_9><c_196>
4145,A6892,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,HATCHBOX,<a_223><b_198><c_34>,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,3d_filament,3d_filament,10,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_158><b_72><c_88>,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,Inland,0,0,1,0,1,7,9,0,0,1,0,l1_routing_miss,<a_158><b_72><c_88> || <a_158><b_72><c_232> || <a_158><b_72><c_70> || <a_158><b_72><c_76> || <a_158><b_72><c_213>
4146,A6892,3049,Stronghero3d 1.75mm PLA 3D Printer Filament Metal GREY- 1kg Spool (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,Stronghero3d,<a_223><b_96><c_193>,<a_223>,<a_223><b_96>,247,8,0.9676113360323887,1.0,3d_filament,3d_filament,10,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_158><b_72><c_88>,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,Inland,0,0,1,0,1,5,9,1,0,1,1,l2_routing_miss_after_l1_hit,<a_158><b_72><c_88> || <a_158><b_72><c_232> || <a_158><b_72><c_219> || <a_158><b_72><c_76> || <a_158><b_72><c_70>
4147,A7319,2333,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",3d_filament,eSUN,<a_91><b_162><c_93>,<a_91>,<a_91><b_162>,72,1,0.9305555555555556,1.0,3d_filament,3d_filament,4,0,0,31,1,0,0,0,0,0,1,0.0,0.2,<a_223><b_198><c_6>,2472,"HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",3d_filament,HATCHBOX,0,0,1,0,0,1,2,0,0,1,1,l1_routing_miss,<a_223><b_198><c_6> || <a_223><b_198><c_230> || <a_223><b_198><c_114> || <a_223><b_160><c_251> || <a_223><b_198><c_165>
4148,A7491,2697,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,3D Solutech,<a_223><b_80><c_159>,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,3d_filament,3d_filament,1,1,1,5,1,0,0,1,1,1,1,0.38685280723454163,0.38685280723454163,<a_223><b_80><c_84>,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,3D Solutech,1,1,1,1,0,1,1,1,1,1,1,hit10,<a_223><b_80><c_84> || <a_223><b_80><c_3> || <a_223><b_80><c_0> || <a_223><b_80><c_158> || <a_223><b_80><c_159>
4149,A7491,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,3D Solutech,<a_223><b_80><c_84>,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,3d_filament,3d_filament,2,1,1,1,1,1,1,1,1,1,1,1.0,1.0,<a_223><b_80><c_84>,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,3D Solutech,1,1,1,1,0,2,2,1,1,1,1,hit10,<a_223><b_80><c_84> || <a_223><b_80><c_0> || <a_223><b_80><c_3> || <a_223><b_80><c_159> || <a_223><b_80><c_91>
4150,A7491,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",3d_filament,3D Solutech,<a_223><b_80><c_165>,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,3d_filament,3d_filament,3,1,1,11,1,0,0,0,0,1,1,0.0,0.27894294565112987,<a_223><b_80><c_140>,2161,"3D Solutech Natural Clear 1.75mm 3D Printer PLA Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,3D Solutech,1,1,1,1,0,3,3,1,1,1,1,leaf_or_ranking_miss_after_l2_hit,<a_223><b_80><c_140> || <a_223><b_80><c_101> || <a_223><b_80><c_91> || <a_223><b_80><c_23> || <a_223><b_80><c_0>
4151,A7491,3683,"3D Solutech Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,3D Solutech,<a_223><b_80><c_155>,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,3d_filament,3d_filament,4,1,1,24,1,0,0,0,0,0,1,0.0,0.21533827903669653,<a_223><b_80><c_0>,2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) || 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG) || 3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)",3d_filament,3D Solutech,1,1,1,1,0,3,4,1,1,1,1,leaf_or_ranking_miss_after_l2_hit,<a_223><b_80><c_0> || <a_223><b_80><c_101> || <a_223><b_80><c_3> || <a_223><b_80><c_84> || <a_223><b_80><c_140>
4152,A7491,3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,3D Solutech,<a_223><b_80><c_23>,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,3d_filament,3d_filament,5,1,1,15,1,0,0,0,0,1,1,0.0,0.25,<a_223><b_80><c_0>,2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) || 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG) || 3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)",3d_filament,3D Solutech,1,1,1,1,0,3,5,1,1,1,1,leaf_or_ranking_miss_after_l2_hit,<a_223><b_80><c_0> || <a_223><b_80><c_140> || <a_223><b_80><c_3> || <a_223><b_80><c_91> || <a_223><b_80><c_128>
4153,A7491,2721,"3D Solutech Navy Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,3D Solutech,<a_223><b_246><c_2>,<a_223>,<a_223><b_246>,247,2,0.9676113360323887,1.0,3d_filament,3d_filament,6,1,0,20,1,0,0,0,0,1,1,0.0,0.227670248696953,<a_223><b_80><c_0>,2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) || 3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG) || 3D Solutech Skin 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)",3d_filament,3D Solutech,1,0,1,1,0,4,6,1,0,1,1,l2_routing_miss_after_l1_hit,<a_223><b_80><c_0> || <a_223><b_80><c_101> || <a_223><b_80><c_3> || <a_223><b_80><c_128> || <a_223><b_80><c_140>
4154,A7599,3474,3D Solutech See Through Red 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3d_filament,3D Solutech,<a_223><b_187><c_125>,<a_223>,<a_223><b_187>,247,4,0.9676113360323887,1.0,3d_filament,3d_filament,1,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_44><b_9><c_196>,780,"Dynarex 2513 SafeTouch Nitrile Exam Gloves, Non-Latex, Powder Free, Large, Blue (Pack of 100)",other,Dynarex,0,0,0,0,0,1,1,0,0,0,0,l1_routing_miss,<a_44><b_9><c_196> || <a_44><b_9><c_168> || <a_44><b_71><c_57> || <a_44><b_9><c_244> || <a_44><b_9><c_69>
4155,A7693,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,Inland,<a_158><b_72><c_88>,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,3d_filament,3d_filament,1,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_240><c_225>,3267,"Filabot TB1 Taulman BRIDGE Filament, 1.75 mm, White",3d_filament,Filabot,0,0,1,0,1,1,1,1,0,1,0,l2_routing_miss_after_l1_hit,<a_223><b_240><c_225> || <a_223><b_93><c_212> || <a_223><b_126><c_0> || <a_223><b_242><c_216> || <a_223><b_93><c_161>
4156,A7693,3579,Inland 1.75mm Natural PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),3d_filament,Inland,<a_158><b_72><c_4>,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,3d_filament,3d_filament,2,1,1,26,1,0,0,0,0,0,1,0.0,0.2103099178571525,<a_158><b_72><c_88>,2979,Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,Inland,1,1,1,1,1,1,2,1,1,1,1,leaf_or_ranking_miss_after_l2_hit,<a_158><b_72><c_88> || <a_158><b_245><c_180> || <a_158><b_72><c_191> || <a_158><b_72><c_76> || <a_158><b_72><c_141>
4157,A435,1252,"3M Steri-Strip Reinforced Sterile Skin Closures, 10 Pack Variety Pack",3d_filament,Steri-Strip,<a_122><b_227><c_166>,<a_122>,<a_122><b_227>,35,1,0.4,1.0,adhesive_epoxy,3d_filament,5,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_202><b_147><c_0>,168,"Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft",tape,3M,0,0,0,0,0,2,4,0,0,0,0,l1_routing_miss,<a_202><b_147><c_0> || <a_202><b_62><c_79> || <a_202><b_160><c_184> || <a_202><b_218><c_58> || <a_202><b_52><c_171>
4158,A2245,170,URBEST 328 Pcs Assorted Heat Shrink Tube 5 Colors 8 Sizes Tubing Wrap Sleeve Set Combo (328PCS),other,URBEST,<a_228><b_45><c_149>,<a_228>,<a_228><b_45>,96,7,0.5625,1.0,other,other,6,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_165><b_197><c_168>,199,J-B Weld 50133 Plastic Bonder Structural Adhesive Syringe - Dries Tan - 25 ml,adhesive_epoxy,J-B Weld,0,0,0,0,1,2,4,0,0,0,0,l1_routing_miss,<a_165><b_197><c_168> || <a_71><b_34><c_83> || <a_165><b_107><c_20> || <a_71><b_102><c_21> || <a_71><b_162><c_173>
4159,A3230,415,"Miller Electric 229895 Gage, Wire Metal Sizes",other,Miller Electric,<a_104><b_251><c_25>,<a_104>,<a_104><b_251>,60,1,0.5,1.0,other,other,4,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,0,0,0,0,1,2,2,1,0,1,0,l2_routing_miss_after_l1_hit,<a_107><b_93><c_0> || <a_104><b_186><c_66> || <a_193><b_42><c_1> || <a_15><b_155><c_49> || <a_193><b_196><c_0>
4160,A3371,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,HATCHBOX,<a_223><b_198><c_34>,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,3d_filament,3d_filament,8,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_86><c_176>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,SainSmart,1,0,1,0,0,1,2,1,0,1,0,l2_routing_miss_after_l1_hit,<a_223><b_86><c_176> || <a_223><b_126><c_0> || <a_107><b_93><c_0> || <a_158><b_245><c_180> || <a_158><b_211><c_119>
4161,A3371,2333,"eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning",3d_filament,eSUN,<a_91><b_162><c_93>,<a_91>,<a_91><b_162>,72,1,0.9305555555555556,1.0,3d_filament,3d_filament,9,0,0,10,1,0,0,0,1,1,1,0.2890648263178879,0.2890648263178879,<a_223><b_86><c_176>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,SainSmart,0,0,1,0,0,0,0,1,1,1,1,hit10,<a_223><b_86><c_176> || <a_158><b_245><c_180> || <a_223><b_201><c_101> || <a_223><b_232><c_186> || <a_158><b_72><c_88>
4162,A5821,774,DuPont Teflon Non-Stick,other,DuPont,<a_197><b_204><c_0>,<a_197>,<a_197><b_204>,60,2,0.4666666666666667,1.0,other,other,3,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,0,0,0,0,0,0,2,0,0,0,0,l1_routing_miss,<a_107><b_93><c_0> || <a_165><b_59><c_69> || <a_107><b_225><c_126> || <a_236><b_119><c_11> || <a_73><b_233><c_141>
4163,A5821,140,DuPont Teflon Silicone Lubricant,other,DuPont,<a_173><b_201><c_145>,<a_173>,<a_173><b_201>,64,1,0.75,1.0,other,other,4,0,0,2,1,0,1,1,1,1,1,0.6309297535714575,0.6309297535714575,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,0,0,0,0,0,1,3,1,1,1,1,hit10,<a_107><b_93><c_0> || <a_173><b_201><c_145> || <a_197><b_204><c_0> || <a_173><b_93><c_124> || <a_109><b_225><c_156>
4164,A5876,43,4 Pack Caster Wheels Swivel Plate Stem Brake Casters On Red Polyurethane Wheels (4 inch with brake),other,Online Best Service,<a_87><b_0><c_203>,<a_87>,<a_87><b_0>,71,2,0.7746478873239436,0.5,other,other,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_193><b_176><c_173>,365,Dremel EZ506CU 1-1/2-Inch Premium Metal Cutting Rotary Wheel,other,Dremel,0,0,1,0,1,1,1,0,0,0,0,l1_routing_miss,<a_193><b_176><c_173> || <a_107><b_93><c_0> || <a_193><b_78><c_170> || <a_193><b_64><c_16> || <a_193><b_226><c_166>
4165,A7667,3415,Function Generator DIY KIT by JYE Tech FG085,other,JYETech,<a_30><b_149><c_83>,<a_30>,<a_30><b_149>,68,2,0.75,1.0,other,other,3,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_232><c_186>,3414,"eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White",3d_filament,eSUN,0,0,0,0,1,1,1,0,0,0,0,l1_routing_miss,<a_223><b_232><c_186> || <a_223><b_198><c_114> || <a_223><b_198><c_230> || <a_223><b_198><c_6> || <a_223><b_160><c_251>
4166,A7667,220,Tach-It B-1 Single Edge Industrial Razor Blade (Pack of 100),other,Tach-It,<a_17><b_91><c_139>,<a_17>,<a_17><b_91>,99,3,0.6363636363636364,1.0,other,other,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_232><c_186>,3414,"eSUN 1.75mm White ABS+ 3D Printer filament 1kg Spool (2.2lbs), White",3d_filament,eSUN,0,0,0,0,1,1,2,0,0,1,0,l1_routing_miss,<a_223><b_232><c_186> || <a_223><b_198><c_114> || <a_158><b_245><c_180> || <a_223><b_198><c_230> || <a_223><b_201><c_101>
4167,A1822,1246,"Keeper (02604 6' x 1"" Lift Sling, 1 Ply",other,Keeper,<a_71><b_28><c_190>,<a_71>,<a_71><b_28>,118,1,0.6271186440677966,1.0,other,other,5,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_165><b_247><c_68>,57,"Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear",adhesive_epoxy,Gorilla,0,0,0,0,0,2,3,0,0,1,0,l1_routing_miss,<a_165><b_247><c_68> || <a_42><b_33><c_16> || <a_165><b_59><c_69> || <a_228><b_45><c_149> || <a_107><b_90><c_50>
4168,A2094,2356,Inkbird Dual Stage 12V(DC) Digital Temperature Controller Fahrenheit Thermostat,gauge_meter,Inkbird,<a_107><b_35><c_141>,<a_107>,<a_107><b_35>,66,7,0.7575757575757576,0.7142857142857143,gauge_meter,gauge_meter,10,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_107><b_93><c_0>,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator || AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,AcuRite,1,0,1,0,0,2,3,1,0,1,0,l2_routing_miss_after_l1_hit,<a_107><b_93><c_0> || <a_73><b_231><c_56> || <a_107><b_68><c_91> || <a_94><b_35><c_31> || <a_36><b_92><c_177>
4169,A4275,731,"ARROW 160376 1-1/4"" Cup Hooks (Pack of 18), Rubbed Bronze",other,Arrow,<a_71><b_174><c_31>,<a_71>,<a_71><b_174>,118,2,0.6271186440677966,1.0,other,other,3,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_73><b_9><c_0>,502,Uxcell a10073000ux0031 2 Pcs 8 Position Double Row Screw Terminal Covered Barrier Strip 600V 25A,connector_fitting,uxcell,0,0,0,0,0,0,0,0,0,1,0,l1_routing_miss,<a_73><b_9><c_0> || <a_73><b_8><c_168> || <a_228><b_194><c_156> || <a_202><b_218><c_58> || <a_73><b_231><c_56>
4170,A5784,176,URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,other,URBEST,<a_17><b_80><c_8>,<a_17>,<a_17><b_80>,99,1,0.6363636363636364,1.0,other,other,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_96><c_140>,3537,Smartbuy 1.75mm Yellow PLA 3D Printer Filament - 1kg Spool/Roll (2.2 lbs) - Dimensional Accuracy +/- 0.05mm,3d_filament,Smartbuy,0,0,0,0,0,0,2,0,0,0,0,l1_routing_miss,<a_223><b_96><c_140> || <a_223><b_198><c_214> || <a_223><b_20><c_170> || <a_223><b_198><c_182> || <a_223><b_126><c_0>
4171,A6209,1995,"Spectra PAR12-02 Parker Laboratories 360 Electrode Gel, 2 oz. Tube",other,Spectra,<a_44><b_4><c_61>,<a_44>,<a_44><b_4>,65,4,0.9230769230769231,1.0,other,other,4,0,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_42><b_139><c_33>,2114,Zulco International (n) Operating Scissors- Sharp/Sharp- 5 1/2 Straight,other,Physician Supplies,0,0,1,0,0,2,2,0,0,1,0,l1_routing_miss,<a_42><b_139><c_33> || <a_79><b_152><c_3> || <a_180><b_183><c_255> || <a_42><b_139><c_27> || <a_180><b_226><c_22>
4172,A6948,2916,"Taulman BRIDGE Filament, 1.75 mm, BLACK",3d_filament,Taulman 3D,<a_223><b_240><c_129>,<a_223>,<a_223><b_240>,247,2,0.9676113360323887,1.0,3d_filament,3d_filament,10,1,0,999,0,0,0,0,0,0,0,0.0,0.0,<a_223><b_86><c_176>,2544,"SainSmart Clear Flexible TPU 3D Printing Filament, 1.75 mm, 0.8 kg, Dimensional Accuracy +/- 0.05 mm",3d_filament,SainSmart,1,0,1,0,1,1,5,1,0,1,0,l2_routing_miss_after_l1_hit,<a_223><b_86><c_176> || <a_223><b_160><c_251> || <a_223><b_206><c_84> || <a_223><b_172><c_97> || <a_223><b_80><c_101>
4173,A7221,2912,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,Inland,<a_158><b_72><c_141>,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,3d_filament,3d_filament,3,0,0,27,1,0,0,0,0,0,1,0.0,0.20801459767650948,<a_223><b_160><c_251>,2477,BAMtack! 1.75mm Black PLA 3D Printer Filament - 1kg (2.2 lbs) - Dimensional Accuracy +/- 0.03mm,3d_filament,BAMtack!,0,0,1,0,0,1,3,1,1,1,1,leaf_or_ranking_miss_after_l2_hit,<a_223><b_160><c_251> || <a_223><b_80><c_159> || <a_223><b_80><c_84> || <a_223><b_80><c_3> || <a_223><b_80><c_0>
