item_id,item_title,family,eval_count,orig_failure_type,orig_l1_in_history,sem_l1_in_history,orig_l2_in_history,sem_l2_in_history,orig_l1_bucket_size,sem_l1_bucket_size,orig_l2_bucket_size,sem_l2_bucket_size,orig_l1_purity,sem_l1_purity,orig_l2_purity,sem_l2_purity,orig_target_l1,sem_target_l1,orig_target_l2,sem_target_l2,delta_l1_hist,delta_l2_hist
3052,"Electronics-Salon 30 Types 74HCxx Series Logic IC Assortment Kit, High-Speed Si-Gate CMOS IC.",other,1,l1_routing_miss,0.0,1.0,0.0,0.0,68,35,1,1,0.75,0.37142857142857144,1.0,1.0,<a_30>,<a_166>,<a_30><b_183>,<a_166><b_91>,1.0,0.0
3298,"Malida 1/4 inch Quick Connect Check Valve for RO purifiers Water Reverse Osmosis System,5PCS",connector_fitting,1,l1_routing_miss,0.0,1.0,0.0,0.0,143,23,1,1,0.5384615384615384,0.5217391304347826,1.0,1.0,<a_108>,<a_125>,<a_108><b_39>,<a_125><b_12>,1.0,0.0
3334,Ajax Scientific 7 Piece Plastic Gear and Bushing Set,other,1,l1_routing_miss,0.0,1.0,0.0,0.0,52,29,1,1,0.5192307692307693,0.7586206896551724,1.0,1.0,<a_159>,<a_253>,<a_159><b_117>,<a_253><b_248>,1.0,0.0
3363,Rotometals Kilo Bismuth Metal 99.99% Premium Grade,other,1,l1_routing_miss,0.0,1.0,0.0,0.0,60,13,1,1,0.4,1.0,1.0,1.0,<a_79>,<a_89>,<a_79><b_101>,<a_89><b_35>,1.0,0.0
3512,Addicore 2 Pack ESP8266 ESP-01 WiFi Wireless Tranceiver Module 1MB Flash in Antistatic Foam Arduino Compatible,fastener,1,l2_routing_miss_after_l1_hit,0.0,1.0,0.0,0.0,68,35,1,1,0.75,0.37142857142857144,1.0,1.0,<a_30>,<a_166>,<a_30><b_251>,<a_166><b_204>,1.0,0.0
1132,"XYZprinting ABS Filament Refill, 1.75 mm Diameter, 600 g, Nature",3d_filament,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,1.0,247,128,1,3,0.9676113360323887,1.0,1.0,1.0,<a_223>,<a_235>,<a_223><b_155>,<a_235><b_114>,0.0,1.0
1317,"RMP .125 6061 T6 Aluminum Sheet 12"" x 12",other,1,l1_routing_miss,1.0,1.0,0.0,1.0,92,20,1,3,0.6956521739130435,0.65,1.0,1.0,<a_251>,<a_3>,<a_251><b_18>,<a_3><b_117>,0.0,1.0
1607,"Rubbermaid Commercial Products Slim Jim Trash Can Waste Receptacle with Venting Channels, 23 Gallons, Gray (FG354060GRAY)",other,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,1.0,95,74,4,4,0.9052631578947369,0.7297297297297297,1.0,1.0,<a_210>,<a_232>,<a_210><b_98>,<a_232><b_250>,0.0,1.0
1911,uxcell 1 Meter 65 Flat width 40mm Dia Ratio 2:1 Heat Shrinkable Shrinking Tube Black,connector_fitting,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,1.0,96,76,1,3,0.5625,0.5921052631578947,1.0,1.0,<a_228>,<a_247>,<a_228><b_137>,<a_247><b_123>,0.0,1.0
2294,PRO-SYS&reg; Interdental Brush Narrow Spaces - 8 brushes (2 packs &ndash; 4 brushes per pack) &ndash; with DuPont&trade; Bristles,other,1,l1_routing_miss,1.0,1.0,0.0,1.0,119,47,1,2,0.7142857142857143,0.8936170212765957,1.0,1.0,<a_24>,<a_227>,<a_24><b_22>,<a_227><b_189>,0.0,1.0
2598,"3M All Weather Flashing Tape 8067 Tan, 6 in x 75 ft Slit Liner (Pack of 1)",adhesive_epoxy,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,1.0,60,98,3,3,0.5,0.336734693877551,0.3333333333333333,0.3333333333333333,<a_206>,<a_178>,<a_206><b_187>,<a_178><b_15>,0.0,1.0
2632,(100&Omega;&ndash;1M&Omega;) 130pcs 13 Values RoHS Variable Resistor Potentiometers Assortment Kit Assorted Set,other,1,l1_routing_miss,1.0,1.0,0.0,1.0,99,105,5,6,0.6363636363636364,0.5428571428571428,1.0,1.0,<a_17>,<a_223>,<a_17><b_255>,<a_223><b_183>,0.0,1.0
2872,Install Bay Heat Shrink Tubing 3M 1/2 Inch 8G - 4 Feet,other,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,1.0,96,76,1,6,0.5625,0.5921052631578947,1.0,1.0,<a_228>,<a_247>,<a_228><b_218>,<a_247><b_87>,0.0,1.0
3009,Yosoo 5Pcs HSS CNC Lathe Straight Shank 4 Flute End Mill Cutter Drill Bit Tool 4/6/8/10/12mm,other,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,1.0,133,53,1,2,0.8045112781954887,0.6037735849056604,1.0,1.0,<a_193>,<a_121>,<a_193><b_169>,<a_121><b_201>,0.0,1.0
3564,"ATMEL ATTINY85-20PU MCU, 8BIT, ATTINY, 20MHZ, DIP-8 (10 pieces)",other,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,1.0,68,66,2,3,0.75,0.696969696969697,1.0,0.6666666666666666,<a_30>,<a_142>,<a_30><b_1>,<a_142><b_43>,0.0,1.0
11,"T&Uuml;RLEN DIAL INDICATOR 0-1"" AGD SPEC 0.001"" w/LUG BACK",other,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,60,27,1,2,0.5,0.6296296296296297,1.0,1.0,<a_104>,<a_255>,<a_104><b_152>,<a_255><b_231>,0.0,0.0
15,"Kreg SML-C2-250 Pocket Screws 2-Inch, 8 Coarse, Washer Head, 250 Count",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,191,52,7,2,0.7329842931937173,0.9230769230769231,1.0,1.0,<a_224>,<a_57>,<a_224><b_163>,<a_57><b_111>,0.0,0.0
16,PORTER-CABLE 740001201 4 1/2-Inch by 10yd 120 Grit Adhesive-Backed Sanding Roll,adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,133,47,3,2,0.8045112781954887,0.723404255319149,0.6666666666666666,1.0,<a_193>,<a_85>,<a_193><b_196>,<a_85><b_19>,0.0,0.0
18,Shop-Vac 9064900 2-1/2-to-1-1/2-Inch Conversion Unit,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,119,58,5,1,0.7142857142857143,0.6551724137931034,0.4,1.0,<a_24>,<a_44>,<a_24><b_173>,<a_44><b_169>,0.0,0.0
19,"BOSTITCH BT1309B-1M 1-Inch 18-Gauge Brads, 1000 per Box",fastener,1,l1_routing_miss,1.0,1.0,1.0,1.0,100,52,4,4,0.6,0.9230769230769231,1.0,1.0,<a_42>,<a_57>,<a_42><b_244>,<a_57><b_236>,0.0,0.0
22,"Eye-Vac EVPRO Tuxedo Black Touchless Stationary Vacuum &ndash; 1400 Watts Professional Vacuum with HEPA Filtration, Bag-less Canister. Floor Care",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,98,3,4,0.4666666666666667,0.336734693877551,1.0,1.0,<a_197>,<a_178>,<a_197><b_91>,<a_178><b_135>,0.0,0.0
33,Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only),other,1,l1_routing_miss,0.0,0.0,0.0,0.0,133,29,1,1,0.8045112781954887,0.6896551724137931,1.0,1.0,<a_193>,<a_126>,<a_193><b_97>,<a_126><b_34>,0.0,0.0
34,Racor LDL-1B Ladder Lift,fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,98,1,3,0.5,0.336734693877551,1.0,0.6666666666666666,<a_206>,<a_178>,<a_206><b_235>,<a_178><b_253>,0.0,0.0
44,"Permatex 51813 Anaerobic Gasket Maker, 50 ml Tube",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,46,2,1,0.8333333333333334,0.7608695652173914,0.5,1.0,<a_244>,<a_29>,<a_244><b_24>,<a_29><b_176>,0.0,0.0
46,POR-15 40204 Metal Prep - 1 quart,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,64,61,1,1,0.75,0.7049180327868853,1.0,1.0,<a_173>,<a_112>,<a_173><b_82>,<a_112><b_79>,0.0,0.0
47,"Brush Research FLEX-HONE Cylinder Hone, GB Series, Silicon Carbide Abrasive, 3-1/4"" (83 mm) Diameter, 240 Grit Size",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,133,39,2,2,0.8045112781954887,0.8974358974358975,1.0,1.0,<a_193>,<a_20>,<a_193><b_192>,<a_20><b_140>,0.0,0.0
48,New 12V 5A 12V 19mm Red LED Momentary Push Button Metal Switch Car Boat Speakers Bells Horn,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,109,105,2,3,0.5596330275229358,0.5428571428571428,1.0,0.6666666666666666,<a_158>,<a_223>,<a_158><b_14>,<a_223><b_51>,0.0,0.0
53,"T&uuml;rlen Precision TEST DIAL INDICATOR 7 JEWELS .0005"" 0-15-0",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,27,1,1,0.5,0.6296296296296297,1.0,1.0,<a_104>,<a_255>,<a_104><b_78>,<a_255><b_4>,0.0,0.0
55,CRC 5037 White Lithium Grease - 10 Wt Oz.,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,64,61,1,1,0.75,0.7049180327868853,1.0,1.0,<a_173>,<a_112>,<a_173><b_209>,<a_112><b_127>,0.0,0.0
61,B&K Precision 879B Dual Display Handheld Deluxe Universal LCR Meter with Backlit Display,gauge_meter,1,l1_routing_miss,0.0,0.0,0.0,0.0,54,45,2,1,0.5555555555555556,0.4888888888888889,1.0,1.0,<a_36>,<a_35>,<a_36><b_235>,<a_35><b_24>,0.0,0.0
62,"Anytime Tools Dial Caliper 6"" / 150mm DUAL Reading Scale METRIC SAE Standard INCH MM",gauge_meter,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,40,3,1,0.5,0.65,1.0,1.0,<a_104>,<a_77>,<a_104><b_17>,<a_77><b_89>,0.0,0.0
72,"Eagle 1654 Yellow Blow-Molded HDPE Salvage Drum with Metal Ring Lever-Lock Lid, 20 gallon Capacity, 21"" Height, 21"" Diameter",other,1,leaf_or_ranking_miss_after_l2_hit,1.0,1.0,1.0,1.0,60,98,3,3,0.5,0.336734693877551,1.0,1.0,<a_206>,<a_178>,<a_206><b_120>,<a_178><b_142>,0.0,0.0
90,Woodstock W1038 4-Inch Quick Connect and Disconnect,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,143,25,2,1,0.5384615384615384,0.76,1.0,1.0,<a_108>,<a_209>,<a_108><b_92>,<a_209><b_195>,0.0,0.0
100,"Dixon BCN100 Brass Fitting, Hex Nipple, 1"" NPT Male",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,143,35,3,1,0.5384615384615384,0.7428571428571429,1.0,1.0,<a_108>,<a_236>,<a_108><b_140>,<a_236><b_122>,0.0,0.0
106,Wago Wire Connector 600 V Clear 4 Conductor 100 / Box,connector_fitting,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,119,78,2,1,0.5714285714285714,0.6666666666666666,1.0,1.0,<a_67>,<a_243>,<a_67><b_46>,<a_243><b_59>,0.0,0.0
107,"Polycarbonate (PC) Sheet, Transparent Clear, Standard Tolerance, ASTM D3935, 0.093"" Thickness, 12"" Width, 24"" Length",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,99,47,5,2,0.6363636363636364,0.5319148936170213,1.0,1.0,<a_17>,<a_105>,<a_17><b_62>,<a_105><b_126>,0.0,0.0
111,"Hillman 830504 Stainless Steel 5/16-Inch Flat Washers, 100-Pack, 1 Pack",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,191,29,10,2,0.7329842931937173,0.6896551724137931,0.9,1.0,<a_224>,<a_19>,<a_224><b_209>,<a_19><b_151>,0.0,0.0
115,"Industrial & Scientific"" />",metadata_placeholder,1,l1_routing_miss,0.0,0.0,0.0,0.0,20,22,1,1,0.6,0.5,1.0,1.0,<a_233>,<a_206>,<a_233><b_203>,<a_206><b_79>,0.0,0.0
117,"Gorilla Original Gorilla Glue, Waterproof Polyurethane Glue, 8 ounce Bottle, Brown",3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,62,5,5,0.8055555555555556,0.7741935483870968,1.0,1.0,<a_165>,<a_175>,<a_165><b_107>,<a_175><b_219>,0.0,0.0
118,Grizzly G9849 Magnetic Base/Dial Indicator Combo - President's Special,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,27,1,1,0.5,0.6296296296296297,1.0,1.0,<a_104>,<a_255>,<a_104><b_118>,<a_255><b_213>,0.0,0.0
121,Magnum Media DUAL SCALE 0-32% Brix and 1.000-1.130SG Wort Refractometer RSG-100ATC Beer Home Brew,gauge_meter,1,l1_routing_miss,0.0,0.0,0.0,0.0,66,52,3,2,0.7575757575757576,0.5769230769230769,1.0,1.0,<a_107>,<a_51>,<a_107><b_26>,<a_51><b_96>,0.0,0.0
124,"Enkay 150 Carded Polishing Compound Kit, 4 Piece",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,28,47,1,2,0.6785714285714286,0.723404255319149,1.0,1.0,<a_52>,<a_85>,<a_52><b_196>,<a_85><b_121>,0.0,0.0
137,"Swordfish 31930 Stainless Steel Screw Assortment, 420 Piece",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,191,50,1,3,0.7329842931937173,0.92,1.0,1.0,<a_224>,<a_86>,<a_224><b_150>,<a_86><b_194>,0.0,0.0
140,DuPont Teflon Silicone Lubricant,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,64,61,1,1,0.75,0.7049180327868853,1.0,1.0,<a_173>,<a_112>,<a_173><b_201>,<a_112><b_249>,0.0,0.0
143,"GT-5000 (3 strips) Grip Tape for guns, cell phones, cameras, knives, tools - makes anything""Grippy"".",tape,1,l1_routing_miss,0.0,0.0,0.0,0.0,35,24,1,1,0.4,0.5416666666666666,1.0,1.0,<a_122>,<a_165>,<a_122><b_225>,<a_165><b_95>,0.0,0.0
144,3M Dual Lock Reclosable Fastener TB3561/TB3562 400/170 Clear 1 in x 10 ft (1 Mated Strip/Bag),adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,67,41,5,2,0.4925373134328358,0.5609756097560976,1.0,1.0,<a_68>,<a_24>,<a_68><b_32>,<a_24><b_170>,0.0,0.0
145,"Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,99,73,3,2,0.6363636363636364,0.726027397260274,1.0,1.0,<a_17>,<a_17>,<a_17><b_14>,<a_17><b_234>,0.0,0.0
150,Colgate Cavity Protection Toothpaste with Fluoride - 1 ounce (24 Pack),other,1,l1_routing_miss,0.0,0.0,0.0,0.0,40,46,1,2,0.875,0.8260869565217391,1.0,1.0,<a_66>,<a_2>,<a_66><b_78>,<a_2><b_235>,0.0,0.0
155,"JVCC EL7566-AW Synthetic Rubber Electrical Tape, 3 in. x 66 ft. (72mm x 20m), Black",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,117,41,1,2,0.5470085470085471,0.5609756097560976,1.0,0.5,<a_202>,<a_24>,<a_202><b_249>,<a_24><b_38>,0.0,0.0
161,"SA180 Adhesive Standoffs, 24 Pack, 0.180"" Height, Offset 0.6x0.6"" Base, Fits 0.125"" PCB Hole",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,114,20,1,1,0.5350877192982456,0.65,1.0,1.0,<a_73>,<a_3>,<a_73><b_249>,<a_3><b_251>,0.0,0.0
168,"Scotch Super 33+ Vinyl Electrical Tape, 3/4 in x 66 ft",tape,1,l1_routing_miss,0.0,0.0,0.0,0.0,117,30,2,1,0.5470085470085471,0.6333333333333333,1.0,1.0,<a_202>,<a_195>,<a_202><b_147>,<a_195><b_136>,0.0,0.0
171,Bulldog 131525 Multi-Screwdriver Holder Peg Hook,fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,52,19,1,1,0.5192307692307693,0.631578947368421,1.0,1.0,<a_159>,<a_149>,<a_159><b_203>,<a_149><b_19>,0.0,0.0
189,"316 Stainless Steel Machine Screw, Plain Finish, Flat Head, Phillips Drive, 1/2"" Length, #10-24 Threads (Pack of 25)",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,191,60,8,1,0.7329842931937173,0.9,0.75,1.0,<a_224>,<a_140>,<a_224><b_146>,<a_140><b_111>,0.0,0.0
190,"BSI BSI-202 Quick-Cure 5Min Epoxy Bob Smith Ind, 9 oz.",adhesive_epoxy,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,72,62,3,4,0.8055555555555556,0.7741935483870968,1.0,1.0,<a_165>,<a_175>,<a_165><b_170>,<a_175><b_82>,0.0,0.0
194,Oral-B Deep Sweep Toothbrush,other,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,119,8,1,1,0.7142857142857143,1.0,1.0,1.0,<a_24>,<a_41>,<a_24><b_141>,<a_41><b_95>,0.0,0.0
199,J-B Weld 50133 Plastic Bonder Structural Adhesive Syringe - Dries Tan - 25 ml,adhesive_epoxy,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,72,65,2,1,0.8055555555555556,0.9384615384615385,0.5,1.0,<a_165>,<a_254>,<a_165><b_197>,<a_254><b_222>,0.0,0.0
211,"Spears 497 Series PVC Pipe Fitting, Union with EPDM O-Ring, Schedule 40, 1"" Socket",connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,98,1,2,0.5,0.336734693877551,1.0,0.5,<a_206>,<a_178>,<a_206><b_178>,<a_178><b_22>,0.0,0.0
212,"Rutland Products 76C 500-Degree RTV High Heat Silicone Seal, 10.3-Ounce Cartridge, Clear",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,41,1,1,0.8333333333333334,0.9512195121951219,1.0,1.0,<a_244>,<a_59>,<a_244><b_129>,<a_59><b_8>,0.0,0.0
213,"Shoreline Marine GOOP, 3.7-Ounce, Clear",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,35,65,1,1,0.4,0.9384615384615385,1.0,1.0,<a_122>,<a_254>,<a_122><b_156>,<a_254><b_204>,0.0,0.0
218,Phresh Duct Silencer 8 in x 24 in,ventilation_fan,1,l1_routing_miss,0.0,0.0,0.0,0.0,40,6,2,1,0.675,0.3333333333333333,1.0,1.0,<a_109>,<a_157>,<a_109><b_74>,<a_157><b_195>,0.0,0.0
224,"Senco L15BAB 18 Gauge by 1/4-inch Crown by 1-1/4-inch Length Electro Galvanized Staples (5,000 per box)",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,100,52,2,1,0.6,0.9230769230769231,1.0,1.0,<a_42>,<a_57>,<a_42><b_74>,<a_57><b_35>,0.0,0.0
228,"Duck Brand 240201 MAX Strength Duct Tape, 1.88 Inches by 45 Yards, Silver, Single Roll",adhesive_epoxy,1,l2_routing_miss_after_l1_hit,1.0,1.0,0.0,0.0,117,85,3,4,0.5470085470085471,0.5294117647058824,1.0,0.75,<a_202>,<a_18>,<a_202><b_161>,<a_18><b_162>,0.0,0.0
231,"Polar Ice PI125200CT 125 Count Plastic Jello Shot Cups with Lids, 2-Ounce",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,39,64,1,3,0.7692307692307693,0.890625,1.0,1.0,<a_14>,<a_117>,<a_14><b_227>,<a_117><b_207>,0.0,0.0
237,"American Educational Cast Iron Support Ring Stand with Triangular Base, 7-3/4"" Legs, 7/16"" Diameter x 23"" Length Rod Size",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,71,23,1,1,0.7746478873239436,0.5217391304347826,1.0,1.0,<a_87>,<a_125>,<a_87><b_22>,<a_125><b_10>,0.0,0.0
253,"Blue Magic 16002TRI QuikSteel Steel Reinforced Epoxy Putty Repair, Blister Pack - 2 oz.",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,46,2,1,0.8055555555555556,0.7608695652173914,1.0,1.0,<a_165>,<a_29>,<a_165><b_6>,<a_29><b_40>,0.0,0.0
260,Dap 18120 Alex Plus Brown (18112) Raw Building Material,adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,46,2,1,0.8333333333333334,0.7608695652173914,1.0,1.0,<a_244>,<a_29>,<a_244><b_112>,<a_29><b_79>,0.0,0.0
268,WD-40 300052 Specialist Dirt and Dust Resistant Dry Lube PTFE Spray 10 OZ (Pack of 1),other,1,l1_routing_miss,0.0,0.0,0.0,0.0,64,61,1,5,0.75,0.7049180327868853,1.0,1.0,<a_173>,<a_112>,<a_173><b_174>,<a_112><b_137>,0.0,0.0
285,Z&T Solderless Flexible Breadboard Jumper Wires M/M 100pcs,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,114,35,2,1,0.5350877192982456,0.37142857142857144,0.5,1.0,<a_73>,<a_166>,<a_73><b_8>,<a_166><b_181>,0.0,0.0
287,"KYDEX V Sheet - 0.028"" Thick, Black, 12&rdquo;x12&rdquo; Nominal",3d_filament,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,36,2,2,0.4,0.5277777777777778,1.0,1.0,<a_79>,<a_151>,<a_79><b_152>,<a_151><b_169>,0.0,0.0
291,"Colgate Optic White Whitening Toothpaste, Sparkling Mint - 5 ounce (6 Pack)",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,40,61,2,2,0.875,0.7049180327868853,1.0,1.0,<a_66>,<a_112>,<a_66><b_82>,<a_112><b_5>,0.0,0.0
294,Graham Conderser Kit,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,28,22,1,1,0.6785714285714286,0.4090909090909091,1.0,1.0,<a_52>,<a_214>,<a_52><b_204>,<a_214><b_218>,0.0,0.0
307,ZING 6063 RecycLockout Mini Lockout Station - Stocked,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,118,20,3,2,0.6271186440677966,0.6,1.0,1.0,<a_71>,<a_187>,<a_71><b_135>,<a_187><b_77>,0.0,0.0
323,"6101 Aluminum Rectangular Bar, Unpolished (Mill) Finish, T61 Temper, ASTM B317, 1/4"" Thickness, 2"" Width, 12"" Length",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,92,59,2,3,0.6956521739130435,0.8983050847457628,1.0,1.0,<a_251>,<a_99>,<a_251><b_81>,<a_99><b_40>,0.0,0.0
329,DEWALT DW4961 4-Inch by 2-Inch by 5/8-Inch -11 Concrete/Masonry Grinding Steel Backed Cup Wheel,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,133,58,5,4,0.8045112781954887,0.6551724137931034,1.0,1.0,<a_193>,<a_44>,<a_193><b_67>,<a_44><b_129>,0.0,0.0
334,DEWALT DW4774 4-1/2-Inch Double-Row Diamond-Cup Grinding-Wheel,other,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,133,58,2,1,0.8045112781954887,0.6551724137931034,1.0,1.0,<a_193>,<a_44>,<a_193><b_229>,<a_44><b_150>,0.0,0.0
335,"Dewalt DW8061B5 4 x 0.045 Inch Metal and Stainless Steel Cutting Wheels , 4 Inch by 0.045-Inch",other,1,l2_routing_miss_after_l1_hit,0.0,0.0,0.0,0.0,133,39,1,3,0.8045112781954887,0.8974358974358975,1.0,1.0,<a_193>,<a_20>,<a_193><b_33>,<a_20><b_11>,0.0,0.0
348,"Kano Aerokroil Penetrating Oil, 10 oz. aerosol (AEROKROIL)",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,64,61,1,1,0.75,0.7049180327868853,1.0,1.0,<a_173>,<a_112>,<a_173><b_149>,<a_112><b_203>,0.0,0.0
358,"PORTER-CABLE PNS18100-1 1-Inch 18 Gauge Narrow Crown Staple, 1000-Pack",fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,100,52,5,2,0.6,0.9230769230769231,1.0,1.0,<a_42>,<a_57>,<a_42><b_226>,<a_57><b_46>,0.0,0.0
359,Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes,fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,191,52,7,1,0.7329842931937173,0.9230769230769231,1.0,1.0,<a_224>,<a_57>,<a_224><b_163>,<a_57><b_71>,0.0,0.0
360,Carrera Precision CP9806-TF Titanium 0-Inch to 6-Inch Electronic Fractional & Decimal Digital Caliper,gauge_meter,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,40,1,1,0.5,0.65,1.0,1.0,<a_104>,<a_77>,<a_104><b_190>,<a_77><b_227>,0.0,0.0
366,Lisle 52750 Stethoscope Kit,connector_fitting,1,l1_routing_miss,0.0,0.0,0.0,0.0,81,26,1,1,0.8888888888888888,0.8846153846153846,1.0,1.0,<a_180>,<a_217>,<a_180><b_233>,<a_217><b_195>,0.0,0.0
372,"Stainless Steel 316 Wire Rope on Reel, 7x7 Strand Core, 1/8"" Bare OD, 250' Length, 340 lbs Breaking Strength",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,92,59,1,1,0.6956521739130435,0.8983050847457628,1.0,1.0,<a_251>,<a_99>,<a_251><b_61>,<a_99><b_59>,0.0,0.0
374,"M-D Building Products 2758 High Density Foam Tape, White",adhesive_epoxy,1,l1_routing_miss,0.0,0.0,0.0,0.0,72,41,3,2,0.8333333333333334,0.5609756097560976,1.0,1.0,<a_244>,<a_24>,<a_244><b_0>,<a_24><b_7>,0.0,0.0
380,"eSeasongear SALT-3050 Waterproof Tester, Digital Salinity PPM Temperature Meter for Salt Water Pool and Koi Fish Pond",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,66,52,1,1,0.7575757575757576,0.5769230769230769,1.0,1.0,<a_107>,<a_51>,<a_107><b_31>,<a_51><b_34>,0.0,0.0
383,"EnviroCare Replacement Vacuum Bags for Panasonic Types U, U-3, U-6-9 Pack",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,119,19,1,1,0.7142857142857143,0.7368421052631579,1.0,1.0,<a_24>,<a_69>,<a_24><b_74>,<a_69><b_155>,0.0,0.0
385,"Eclectic Supply B36-24 Cobalt Glass Bottles with Glass Eye Dropper, 1 oz Capacity, Blue (Pack of 24)",other,1,l1_routing_miss,0.0,0.0,0.0,0.0,116,64,3,2,0.7586206896551724,0.890625,1.0,1.0,<a_150>,<a_117>,<a_150><b_14>,<a_117><b_244>,0.0,0.0
391,Senco A209909 18-Gauge-by-1-2-Inch Electro Galvanized Variety Pack Brads,fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,100,50,2,1,0.6,0.92,1.0,1.0,<a_42>,<a_86>,<a_42><b_74>,<a_86><b_255>,0.0,0.0
394,NATIONAL MFG CO #N104-349 #10SGL Box Rail Bracket Galvanized,fastener,1,l1_routing_miss,0.0,0.0,0.0,0.0,118,29,1,1,0.6271186440677966,0.7586206896551724,1.0,1.0,<a_71>,<a_253>,<a_71><b_154>,<a_253><b_197>,0.0,0.0
395,Arctic Silver 5 AS5-3.5G Thermal Paste,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,60,31,1,2,0.4,0.8064516129032258,1.0,1.0,<a_79>,<a_119>,<a_79><b_24>,<a_119><b_136>,0.0,0.0
399,Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES,other,1,l1_routing_miss,0.0,0.0,0.0,0.0,96,76,3,3,0.5625,0.5921052631578947,1.0,1.0,<a_228>,<a_247>,<a_228><b_187>,<a_247><b_200>,0.0,0.0
409,"Scotch Super 33+ Vinyl Electrical Tape, .75-Inch x 66-Foot x 0.007-Inch, Pack of 10",tape,1,l1_routing_miss,1.0,1.0,0.0,0.0,117,41,2,1,0.5470085470085471,0.5609756097560976,1.0,1.0,<a_202>,<a_24>,<a_202><b_147>,<a_24><b_47>,0.0,0.0
