idx,item_id,item_title,family,orig_failure_type_at10,orig_hit10,orig_hit1,orig_target_l1,orig_target_l2,orig_l1_bucket_size,orig_l2_bucket_size,orig_l1_family_purity,orig_l2_family_purity,orig_l1_in_history,orig_l2_in_history,sem_target_l1,sem_target_l2,sem_l1_bucket_size,sem_l2_bucket_size,sem_l1_family_purity,sem_l2_family_purity,sem_l1_in_history,sem_l2_in_history,delta_l1_in_history,delta_l2_in_history,delta_l1_purity,delta_l2_purity,delta_l1_bucket_size,delta_l2_bucket_size
2276,1744,270 PCS Heat Shrink Wire Connector Kit Electrical Insulated Crimp Marine Automotive Terminals Set,connector_fitting,l1_routing_miss,0,0,<a_17>,<a_17><b_96>,99,3,0.6363636363636364,1.0,0,0,<a_223>,<a_223><b_102>,105,4,0.5428571428571428,0.75,0,0,0,0,-0.09350649350649354,-0.25,6,1
2277,1163,"AUTOTOOLHOME 1/8"" 3/16"" 1/4"" 5/16"" 3/8"" 1/2""high Speed Steel HSS 4 Flute Straight End Mill Cutter Set of 6",other,l1_routing_miss,0,0,<a_193>,<a_193><b_19>,133,6,0.8045112781954887,0.6666666666666666,0,0,<a_121>,<a_121><b_201>,53,2,0.6037735849056604,1.0,0,0,0,0,-0.20073769328982838,0.33333333333333337,-80,-4
2278,1384,"RJ45 Tester, Continuity Tester, Coax Tester, LAN Scout Jr. Continuity Tester Klein Tools VDV526-052",fastener,l1_routing_miss,0,0,<a_211>,<a_211><b_233>,45,2,0.4222222222222222,0.5,0,0,<a_71>,<a_71><b_42>,35,1,0.5428571428571428,1.0,0,0,0,0,0.1206349206349206,0.5,-10,-1
2279,504,HDE RJ45 RJ11 RJ12 Cat5 Cat6 UTP Network Cable Tester for LAN Phone Wire Test Tool,other,l1_routing_miss,0,0,<a_158>,<a_158><b_209>,109,1,0.5596330275229358,1.0,0,0,<a_223>,<a_223><b_112>,105,2,0.5428571428571428,1.0,0,0,0,0,-0.01677588466579294,0.0,-4,1
2280,1204,Loctite Extra Time Control Super Glue  4-Gram (1503241),adhesive_epoxy,l1_routing_miss,0,0,<a_165>,<a_165><b_15>,72,2,0.8055555555555556,1.0,1,0,<a_175>,<a_175><b_162>,62,3,0.7741935483870968,1.0,1,0,0,0,-0.03136200716845883,0.0,-10,1
2281,2826,"Dynarex D1415 Povidone Iodine Prep Solution USP, 16 Fluid Ounce",other,l1_routing_miss,0,0,<a_44>,<a_44><b_52>,65,1,0.9230769230769231,1.0,0,0,<a_41>,<a_41><b_38>,8,1,1.0,1.0,0,0,0,0,0.07692307692307687,0.0,-57,0
2282,2729,URBEST Heat Gun kit Fast Heating 1500W Hot Air Blower with 150Pcs 8 Various Heat Shrink Tubing,fastener,l1_routing_miss,0,0,<a_79>,<a_79><b_208>,60,1,0.4,1.0,0,0,<a_214>,<a_214><b_36>,22,1,0.4090909090909091,1.0,0,0,0,0,0.009090909090909094,0.0,-38,0
2283,487,"VIVOSUN 4 inch Inline Duct Booster Fan 100 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord",ventilation_fan,l1_routing_miss,0,0,<a_158>,<a_158><b_198>,109,2,0.5596330275229358,1.0,0,0,<a_17>,<a_17><b_113>,73,3,0.726027397260274,1.0,1,0,1,0,0.16639436973733823,0.0,-36,1
2284,3454,Wangdd22 3D Printer J-head Hotend with Fan for 1.75mm 12v V6 Direct Filament Wade Extruder 0.4mm Nozzle+Volcano kit,3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_91>,<a_91><b_54>,72,1,0.9305555555555556,1.0,0,0,<a_23>,<a_23><b_38>,28,1,0.9642857142857143,1.0,0,0,0,0,0.03373015873015872,0.0,-44,0
2285,649,BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5,other,l2_routing_miss_after_l1_hit,0,0,<a_17>,<a_17><b_118>,99,3,0.6363636363636364,0.6666666666666666,0,0,<a_223>,<a_223><b_123>,105,1,0.5428571428571428,1.0,0,0,0,0,-0.09350649350649354,0.33333333333333337,6,-2
2286,3312,"TEMCo 3/4"" Marine Heat Shrink Tube 3:1 Adhesive Glue Lined 4 ft BLACK",adhesive_epoxy,hit10,1,0,<a_228>,<a_228><b_198>,96,6,0.5625,1.0,1,1,<a_247>,<a_247><b_37>,76,7,0.5921052631578947,1.0,1,1,0,0,0.02960526315789469,0.0,-20,1
2287,3279,SEOH Graduated Cylinder Borosilicate Glass Round Base - Capacity (ml) 100 -,other,l2_routing_miss_after_l1_hit,0,0,<a_94>,<a_94><b_79>,111,1,0.7747747747747747,1.0,1,0,<a_106>,<a_106><b_96>,56,1,0.8214285714285714,1.0,1,0,0,0,0.04665379665379665,0.0,-55,0
2288,3563,"High Temperature Tape 1/2"" Wide, Kapton No Residue Heat Tape for Sublimation and Heat Transfe",tape,l1_routing_miss,0,0,<a_233>,<a_233><b_195>,20,1,0.6,1.0,0,0,<a_105>,<a_105><b_140>,47,1,0.5319148936170213,1.0,0,0,0,0,-0.06808510638297871,0.0,27,0
2289,2704,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent Orange",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_198>,128,26,1.0,1.0,0,0,-1,0,0.03238866396761131,0.0,-119,-21
2290,1841,"Karter Scientific 211Z3 Standard Microscope Cover Slip, 1 Thick, 22x22mm (Pack of 200)",other,l1_routing_miss,0,0,<a_14>,<a_14><b_169>,39,1,0.7692307692307693,1.0,0,0,<a_189>,<a_189><b_198>,19,1,0.8421052631578947,1.0,0,0,0,0,0.07287449392712542,0.0,-20,0
2291,2204,"Proto-pasta CFP11705 The Original Carbon Fiber Spool , PLA 1.75 mm, 500 g , Black",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_89>,247,2,0.9676113360323887,1.0,1,0,<a_66>,<a_66><b_95>,85,2,0.9882352941176471,1.0,1,0,0,0,0.02062395808525841,0.0,-162,0
2292,486,"Premiere 9411 Disposable Scalpels with #11 High-Carbon Steel Blades, Plastic Handle, Sterile, Individually Foil Wrapped, Box of 10 pcs",other,l2_routing_miss_after_l1_hit,0,0,<a_180>,<a_180><b_227>,81,2,0.8888888888888888,1.0,1,0,<a_72>,<a_72><b_147>,6,1,1.0,1.0,0,0,-1,0,0.11111111111111116,0.0,-75,-1
2293,2130,uxcell 100 Pcs Zinc Plated Carbon Steel Rivet Nut Flat Head Insert Nutsert 1/4-20UNC,fastener,l2_routing_miss_after_l1_hit,0,0,<a_224>,<a_224><b_253>,191,2,0.7329842931937173,0.5,0,0,<a_140>,<a_140><b_160>,60,1,0.9,1.0,0,0,0,0,0.16701570680628275,0.5,-131,-1
2294,1922,"5 Inch 1500 Grit High Performance Hook and Loop Wet / Dry Film Sanding Discs, 10 Pack",other,l1_routing_miss,0,0,<a_68>,<a_68><b_137>,67,1,0.4925373134328358,1.0,0,0,<a_153>,<a_153><b_222>,33,1,0.7575757575757576,1.0,0,0,0,0,0.26503844414292177,0.0,-34,0
2295,1134,FiberFix 10x Tape- 10x Stonger Than Duct Tape- Weight Bearing Untearable Water Resistant Repair Tape,adhesive_epoxy,l2_routing_miss_after_l1_hit,0,0,<a_122>,<a_122><b_121>,35,1,0.4,1.0,0,0,<a_18>,<a_18><b_85>,85,1,0.5294117647058824,1.0,1,0,1,0,0.12941176470588234,0.0,50,0
2296,1609,"3M 38191 Static Mixing Nozzle for 50 ml Cartridges, 12 Nozzles",3d_filament,l1_routing_miss,0,0,<a_99>,<a_99><b_151>,32,1,0.53125,1.0,0,0,<a_13>,<a_13><b_44>,44,1,0.75,1.0,0,0,0,0,0.21875,0.0,12,0
2297,616,"Hard-to-Find Fastener 014973291433 Phillips Flat TwinFast Wood Screws, 6 x 1/2-Inch, 100-Piece",fastener,l1_routing_miss,0,0,<a_224>,<a_224><b_44>,191,2,0.7329842931937173,1.0,0,0,<a_86>,<a_86><b_151>,50,1,0.92,1.0,0,0,0,0,0.18701570680628277,0.0,-141,-1
2298,3330,"Online Best Service 3"" Swivel Caster Wheels Rubber Base with Top Plate & Bearing Heavy Duty , Pack of 4",other,l1_routing_miss,0,0,<a_87>,<a_87><b_74>,71,3,0.7746478873239436,1.0,0,0,<a_232>,<a_232><b_89>,74,3,0.7297297297297297,1.0,0,0,0,0,-0.044918157594213914,0.0,3,0
2299,159,"Etekcity Lasergrip 774 Non-contact Digital Laser Infrared Thermometer Temperature Gun -58~ 716 (-50 ~ 380), Yellow and Black",gauge_meter,l1_routing_miss,0,0,<a_107>,<a_107><b_90>,66,2,0.7575757575757576,1.0,0,0,<a_35>,<a_35><b_182>,45,2,0.4888888888888889,1.0,0,0,0,0,-0.2686868686868687,0.0,-21,0
2300,32,"4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel",other,l1_routing_miss,0,0,<a_193>,<a_193><b_36>,133,1,0.8045112781954887,1.0,0,0,<a_20>,<a_20><b_99>,39,1,0.8974358974358975,1.0,0,0,0,0,0.09292461924040873,0.0,-94,0
2301,1959,"Gorilla Super Glue Gel, 20 Gram, Clear",adhesive_epoxy,l1_routing_miss,0,0,<a_165>,<a_165><b_210>,72,2,0.8055555555555556,0.5,0,0,<a_175>,<a_175><b_78>,62,3,0.7741935483870968,1.0,0,0,0,0,-0.03136200716845883,0.5,-10,1
2302,2215,J-B Weld 50172 MarineWeld Marine Adhesive Epoxy Syringe - Dries White - 25ml,adhesive_epoxy,l1_routing_miss,0,0,<a_165>,<a_165><b_174>,72,1,0.8055555555555556,1.0,1,0,<a_254>,<a_254><b_162>,65,2,0.9384615384615385,1.0,0,0,-1,0,0.13290598290598288,0.0,-7,1
2303,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,0,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,0,0,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,0,0,0,0,0.17099567099567103,0.0,-52,0
2304,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,1,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,1,1,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,1,1,0,0,0.17099567099567103,0.0,-52,0
2305,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",gauge_meter,hit10,1,1,<a_107>,<a_107><b_93>,66,2,0.7575757575757576,1.0,1,1,<a_252>,<a_252><b_88>,14,2,0.9285714285714286,1.0,1,1,0,0,0.17099567099567103,0.0,-52,0
2306,1520,"Loos Stainless Steel 302/304 Wire Rope, 7x7 Strand Core, 1/8"" Bare OD, 25' Length, 1700 lbs Breaking Strength",other,l1_routing_miss,0,0,<a_71>,<a_71><b_119>,118,5,0.6271186440677966,1.0,0,0,<a_99>,<a_99><b_128>,59,3,0.8983050847457628,1.0,0,0,0,0,0.27118644067796616,0.0,-59,-2
2307,1749,10 pcs New A3144 A3144E OH3144E 3144 Hall Effect Sensor,other,l1_routing_miss,0,0,<a_73>,<a_73><b_154>,114,1,0.5350877192982456,1.0,0,0,<a_246>,<a_246><b_231>,17,1,0.7058823529411765,1.0,0,0,0,0,0.1707946336429309,0.0,-97,0
2308,3104,Uxcell a15011600ux0239 2 Sets 1K 2K 5K 10K Ohm Linear Taper Rotary Potentiometer Pot,tape,l1_routing_miss,0,0,<a_73>,<a_73><b_123>,114,5,0.5350877192982456,0.8,1,0,<a_130>,<a_130><b_2>,68,3,0.4117647058823529,0.6666666666666666,0,0,-1,0,-0.12332301341589269,-0.13333333333333341,-46,-2
2309,2912,Inland 1.75mm Black PLA 3D Printer Filament - 1kg Spool (2.2 lbs),3d_filament,l1_routing_miss,0,0,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,0,0,<a_223>,<a_223><b_240>,105,20,0.5428571428571428,1.0,0,0,0,0,-0.01677588466579294,0.0,-4,1
2310,3470,SCStyle 5 Meters GT2 2mm Pitch 6mm Wide Timing Belt for 3D Printer CNC,3d_filament,l1_routing_miss,0,0,<a_23>,<a_23><b_192>,50,1,0.46,1.0,0,0,<a_65>,<a_65><b_14>,28,1,0.6428571428571429,1.0,0,0,0,0,0.18285714285714288,0.0,-22,0
2311,3547,3D Solutech See Through Blue 1.75mm PETG 3D Printer Filament 2.2 LBS (1.0KG),3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_187>,247,4,0.9676113360323887,1.0,0,0,<a_235>,<a_235><b_202>,128,24,1.0,1.0,0,0,0,0,0.03238866396761131,0.0,-119,20
2312,3155,"HATCHBOX PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_72>,247,10,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_154>,128,10,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,0
2313,3619,"eSUN 1.75mm Red PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Red, (Pantone 485C)",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_144>,247,12,0.9676113360323887,1.0,1,0,<a_66>,<a_66><b_142>,85,7,0.9882352941176471,1.0,0,0,-1,0,0.02062395808525841,0.0,-162,-5
2314,438,"3M Construction Seaming Tape 8087 Red, 72 mm x 50M, 2 13/16 in x 55 yd (Pack of 1)",adhesive_epoxy,l2_routing_miss_after_l1_hit,0,0,<a_202>,<a_202><b_245>,117,1,0.5470085470085471,1.0,1,0,<a_24>,<a_24><b_66>,41,2,0.5609756097560976,1.0,0,0,-1,0,0.013967062747550552,0.0,-76,1
2315,473,"Oatey 30821 Cement, 8-Ounce, Milky-Clear",adhesive_epoxy,l2_routing_miss_after_l1_hit,0,0,<a_244>,<a_244><b_225>,72,2,0.8333333333333334,1.0,1,0,<a_29>,<a_29><b_54>,46,3,0.7608695652173914,0.6666666666666666,0,0,-1,0,-0.07246376811594202,-0.33333333333333337,-26,1
2316,1672,"Medline Skin integrity Wound Cleansers, 16 fl oz.",other,l1_routing_miss,0,0,<a_44>,<a_44><b_248>,65,1,0.9230769230769231,1.0,0,0,<a_41>,<a_41><b_167>,8,1,1.0,1.0,0,0,0,0,0.07692307692307687,0.0,-57,0
2317,1672,"Medline Skin integrity Wound Cleansers, 16 fl oz.",other,hit10,1,1,<a_44>,<a_44><b_248>,65,1,0.9230769230769231,1.0,1,1,<a_41>,<a_41><b_167>,8,1,1.0,1.0,1,1,0,0,0.07692307692307687,0.0,-57,0
2318,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",3d_filament,l1_routing_miss,0,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,0,0,<a_235>,<a_235><b_198>,128,26,1.0,1.0,0,0,0,0,0.03238866396761131,0.0,-119,-21
2319,2058,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Gray",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_198>,247,47,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_198>,128,26,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,-21
2320,47,"Brush Research FLEX-HONE Cylinder Hone, GB Series, Silicon Carbide Abrasive, 3-1/4"" (83 mm) Diameter, 240 Grit Size",other,l1_routing_miss,0,0,<a_193>,<a_193><b_192>,133,2,0.8045112781954887,1.0,0,0,<a_20>,<a_20><b_140>,39,2,0.8974358974358975,1.0,0,0,0,0,0.09292461924040873,0.0,-94,0
2321,410,"Century Drill and Tool 95107 Coarse Plug Hand Tap, 3/8-16",other,l1_routing_miss,0,0,<a_224>,<a_224><b_88>,191,3,0.7329842931937173,0.6666666666666666,1,0,<a_121>,<a_121><b_161>,53,3,0.6037735849056604,0.6666666666666666,1,0,0,0,-0.12921070828805692,0.0,-138,0
2322,152,"Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)",connector_fitting,l1_routing_miss,0,0,<a_228>,<a_228><b_113>,96,1,0.5625,1.0,0,0,<a_125>,<a_125><b_98>,23,1,0.5217391304347826,1.0,0,0,0,0,-0.040760869565217406,0.0,-73,0
2323,1807,RioRand&trade; Upgraded 6V-90V 15A DC Motor Pump Speed Controller,other,l1_routing_miss,0,0,<a_30>,<a_30><b_6>,68,1,0.75,1.0,0,0,<a_196>,<a_196><b_203>,43,1,0.9069767441860465,1.0,0,0,0,0,0.15697674418604646,0.0,-25,0
2324,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,gauge_meter,l1_routing_miss,0,0,<a_104>,<a_104><b_186>,60,2,0.5,0.5,0,0,<a_77>,<a_77><b_103>,40,2,0.65,1.0,0,0,0,0,0.15000000000000002,0.5,-20,0
2325,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,gauge_meter,l1_routing_miss,0,0,<a_104>,<a_104><b_186>,60,2,0.5,0.5,0,0,<a_77>,<a_77><b_103>,40,2,0.65,1.0,0,0,0,0,0.15000000000000002,0.5,-20,0
2326,3443,Inland 1.75mm Translucent Magenta PETG 3D Printer Filament - 1kg Spool (2.2 Lbs),3d_filament,l1_routing_miss,0,0,<a_158>,<a_158><b_72>,109,19,0.5596330275229358,1.0,0,0,<a_223>,<a_223><b_63>,105,10,0.5428571428571428,1.0,0,0,0,0,-0.01677588466579294,0.0,-4,-9
2327,2730,PTFE Teflon Bowden Tube for 1.75 Filament (2.0mm ID/4.0mm OD) &ndash; White Connector Tubing for 3D Printer - 2.0 Meters,3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_147>,247,2,0.9676113360323887,1.0,1,0,<a_23>,<a_23><b_94>,28,3,0.9642857142857143,1.0,0,0,-1,0,-0.00332562174667439,0.0,-219,1
2328,3115,"eSUN 1.75mm Gray PLA PRO (PLA+) 3D Printer Filament 1KG Spool (2.2lbs), Gray",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_144>,247,12,0.9676113360323887,1.0,1,0,<a_66>,<a_66><b_142>,85,7,0.9882352941176471,1.0,0,0,-1,0,0.02062395808525841,0.0,-162,-5
2329,958,"Bob Smith Industries BSI-109 Insta-Cure Gap Filling, 8 oz.",adhesive_epoxy,l1_routing_miss,0,0,<a_99>,<a_99><b_219>,32,2,0.53125,1.0,0,0,<a_175>,<a_175><b_230>,62,4,0.7741935483870968,1.0,0,0,0,0,0.24294354838709675,0.0,30,2
2330,697,Waterpik Sensonic Professional Toothbrush (SR-3000),other,l1_routing_miss,0,0,<a_24>,<a_24><b_165>,119,1,0.7142857142857143,1.0,0,0,<a_227>,<a_227><b_11>,47,2,0.8936170212765957,1.0,0,0,0,0,0.1793313069908814,0.0,-72,1
2331,3264,"Corning Pyrex 1000-600 Glass 600mL Graduated Low Form Griffin Beaker, 50mL Graduation Interval, with Double Scale",connector_fitting,l1_routing_miss,0,0,<a_17>,<a_17><b_99>,99,1,0.6363636363636364,1.0,0,0,<a_178>,<a_178><b_196>,98,2,0.336734693877551,0.5,0,0,0,0,-0.29962894248608535,-0.5,-1,1
2332,174,Heat Shrink Tape Black 180 foot,tape,l2_routing_miss_after_l1_hit,0,0,<a_17>,<a_17><b_187>,99,3,0.6363636363636364,0.6666666666666666,1,0,<a_105>,<a_105><b_22>,47,2,0.5319148936170213,0.5,0,0,-1,0,-0.10444874274661509,-0.16666666666666663,-52,-1
2333,697,Waterpik Sensonic Professional Toothbrush (SR-3000),other,l1_routing_miss,0,0,<a_24>,<a_24><b_165>,119,1,0.7142857142857143,1.0,0,0,<a_227>,<a_227><b_11>,47,2,0.8936170212765957,1.0,0,0,0,0,0.1793313069908814,0.0,-72,1
2334,699,"POWERTEC 15501 1/2"" Arbor 60-Grit Silicon Carbide Grinding Wheel, 6"" by 3/4",adhesive_epoxy,l1_routing_miss,0,0,<a_193>,<a_193><b_177>,133,3,0.8045112781954887,0.3333333333333333,0,0,<a_20>,<a_20><b_95>,39,2,0.8974358974358975,0.5,0,0,0,0,0.09292461924040873,0.16666666666666669,-94,-1
2335,699,"POWERTEC 15501 1/2"" Arbor 60-Grit Silicon Carbide Grinding Wheel, 6"" by 3/4",adhesive_epoxy,hit10,1,0,<a_193>,<a_193><b_177>,133,3,0.8045112781954887,0.3333333333333333,1,1,<a_20>,<a_20><b_95>,39,2,0.8974358974358975,0.5,1,1,0,0,0.09292461924040873,0.16666666666666669,-94,-1
2336,3633,"[STAR] Alchement - TPU Series, 3D Filament, 1.75mm, 1kg (Dark Orange-TPU)",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_242>,247,3,0.9676113360323887,1.0,1,0,<a_235>,<a_235><b_107>,128,2,1.0,1.0,1,0,0,0,0.03238866396761131,0.0,-119,-1
2337,2335,100Pcs M3 3mm Female Thread Hex Metal Nut Fastener Silver Tone,fastener,l2_routing_miss_after_l1_hit,0,0,<a_224>,<a_224><b_8>,191,1,0.7329842931937173,1.0,1,0,<a_140>,<a_140><b_243>,60,3,0.9,1.0,0,0,-1,0,0.16701570680628275,0.0,-131,2
2338,810,"Koch 002023 1/16 by 500-Feet 7 by 7 Cable, Galvanized",other,l1_routing_miss,0,0,<a_23>,<a_23><b_178>,50,2,0.46,1.0,0,0,<a_99>,<a_99><b_84>,59,2,0.8983050847457628,1.0,1,0,1,0,0.43830508474576274,0.0,9,0
2339,997,"The Hillman Group 4839 1/8 Wire Rope Clip, 10-Pack",fastener,l1_routing_miss,0,0,<a_71>,<a_71><b_46>,118,1,0.6271186440677966,1.0,1,0,<a_96>,<a_96><b_69>,28,1,0.5714285714285714,1.0,0,0,-1,0,-0.05569007263922521,0.0,-90,0
2340,3599,"3D Solutech Aqua Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_240>,128,1,1.0,1.0,1,0,0,-1,0.03238866396761131,0.0,-119,-23
2341,3466,"3D Solutech Real Red 3D Printer PLA Filament 1.75MM, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - RA-I00I-DQUY",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
2342,2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,hit10,1,1,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
2343,3112,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_66>,<a_66><b_154>,85,1,0.9882352941176471,1.0,0,0,-1,-1,0.02062395808525841,0.0,-162,-23
2344,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_66>,<a_66><b_63>,85,3,0.9882352941176471,1.0,1,0,0,-1,0.02062395808525841,0.0,-162,-21
2345,3522,"3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_66>,<a_66><b_63>,85,3,0.9882352941176471,1.0,1,1,0,0,0.02062395808525841,0.0,-162,-21
2346,3494,"3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,hit10,1,1,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
2347,3453,"3D Solutech Real Gold 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
2348,3468,"3D Solutech Real Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,l2_routing_miss_after_l1_hit,0,0,<a_223>,<a_223><b_246>,247,2,0.9676113360323887,1.0,1,0,<a_129>,<a_129><b_41>,11,2,0.45454545454545453,1.0,0,0,-1,0,-0.5130658814869342,0.0,-236,0
2349,3683,"3D Solutech Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
2350,3112,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_66>,<a_66><b_154>,85,1,0.9882352941176471,1.0,0,0,-1,-1,0.02062395808525841,0.0,-162,-23
2351,2697,"3D Solutech Real White 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
2352,3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",3d_filament,leaf_or_ranking_miss_after_l2_hit,0,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_235>,<a_235><b_202>,128,24,1.0,1.0,1,1,0,0,0.03238866396761131,0.0,-119,0
2353,2909,"3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS",3d_filament,hit10,1,0,<a_223>,<a_223><b_80>,247,24,0.9676113360323887,1.0,1,1,<a_66>,<a_66><b_63>,85,3,0.9882352941176471,1.0,1,0,0,-1,0.02062395808525841,0.0,-162,-21
