row_id,item_id,item_title,user_id,history_len,baseline_target_sid,hierarchy_target_sid,baseline_rank,hierarchy_rank,baseline_rank_bucket,hierarchy_rank_bucket,baseline_target_l2_fanout,hierarchy_target_l2_fanout,baseline_target_l1_fanout,hierarchy_target_l1_fanout,baseline_collision_group_size,hierarchy_collision_group_size,baseline_fanout_bucket,baseline_pred1_lcp,hierarchy_pred1_lcp,baseline_top1_hit,hierarchy_top1_hit,baseline_best_lcp_top1,hierarchy_best_lcp_top1,baseline_top1_same_l1,baseline_top1_same_l2,hierarchy_top1_same_l1,hierarchy_top1_same_l2,improved_at_1,worsened_at_1,baseline_top3_hit,hierarchy_top3_hit,baseline_best_lcp_top3,hierarchy_best_lcp_top3,baseline_top3_same_l1,baseline_top3_same_l2,hierarchy_top3_same_l1,hierarchy_top3_same_l2,improved_at_3,worsened_at_3,baseline_top5_hit,hierarchy_top5_hit,baseline_best_lcp_top5,hierarchy_best_lcp_top5,baseline_top5_same_l1,baseline_top5_same_l2,hierarchy_top5_same_l1,hierarchy_top5_same_l2,improved_at_5,worsened_at_5,baseline_top10_hit,hierarchy_top10_hit,baseline_best_lcp_top10,hierarchy_best_lcp_top10,baseline_top10_same_l1,baseline_top10_same_l2,hierarchy_top10_same_l1,hierarchy_top10_same_l2,improved_at_10,worsened_at_10,baseline_top20_hit,hierarchy_top20_hit,baseline_best_lcp_top20,hierarchy_best_lcp_top20,baseline_top20_same_l1,baseline_top20_same_l2,hierarchy_top20_same_l1,hierarchy_top20_same_l2,improved_at_20,worsened_at_20,baseline_top50_hit,hierarchy_top50_hit,baseline_best_lcp_top50,hierarchy_best_lcp_top50,baseline_top50_same_l1,baseline_top50_same_l2,hierarchy_top50_same_l1,hierarchy_top50_same_l2,improved_at_50,worsened_at_50
2210,1174,"Nashua 2280 Polyethylene Coated Cloth Multi-Purpose Duct Tape, 55m Length x 48mm Width, Tan",A2205,4,<a_177><b_32><c_221>,<a_177><b_32><c_221>,999,999,>50,>50,4,4,34,34,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2211,499,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.125"" Thickness, 12"" Width, 24"" Length",A2210,2,<a_73><b_140><c_159>,<a_73><b_140><c_159>,999,999,>50,>50,4,4,20,20,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2212,500,"HDPE (High Density Polyethylene) Sheet, Opaque Off-White, Standard Tolerance, ASTM D4976-245, 0.250"" Thickness, 12"" Width, 12"" Length",A2210,3,<a_137><b_51><c_36>,<a_137><b_51><c_36>,1,1,1,1,2,2,10,10,1,1,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2213,723,"4"" x 6"" 4 Mil (Heavy Duty) Plymor Brand Zipper Reclosable Storage Bags, DispenserBag Pack of 100",A2210,4,<a_72><b_39><c_123>,<a_72><b_39><c_123>,999,999,>50,>50,1,1,27,27,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,1122,"Halulu 8"" x 10"" Resealable Poly Bags Reclosable Plastic Bags Zip Bags, Clear, 2 Mil, Pack of 100",A2210,5,<a_72><b_17><c_77>,<a_72><b_17><c_77>,999,999,>50,>50,2,2,27,27,1,1,l2<=2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2215,160,"LASCO 11-1033 PTFE Pipe Sealant Tape, 1/2-Inch x 100-Inch, White",A2446,5,<a_106><b_118><c_139>,<a_106><b_118><c_139>,999,999,>50,>50,1,1,26,26,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2216,84,Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion,A3145,3,<a_198><b_187><c_97>,<a_198><b_187><c_97>,999,999,>50,>50,1,1,19,19,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,3311,Uxcell a10081700ux0008 20pcs 1mm Twisted Drilling Bit Tip for Electric Drill (Pack of 20),A3428,10,<a_98><b_127><c_203>,<a_98><b_127><c_203>,999,999,>50,>50,1,1,21,21,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,2703,"eSUN 3D 1.75mm PETG Black Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque Black",A3619,5,<a_211><b_35><c_13>,<a_211><b_35><c_13>,999,999,>50,>50,7,7,38,38,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,591,Nubee Temperature Gun Non-contact Infrared Thermometer MAX Display & EMS Adjustable,A3896,4,<a_209><b_220><c_178>,<a_209><b_220><c_178>,999,999,>50,>50,3,3,28,28,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,3599,"3D Solutech Aqua Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A4265,10,<a_112><b_122><c_45>,<a_112><b_122><c_45>,999,999,>50,>50,25,25,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0
2221,3112,"3D Solutech Real Black 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175RBLK",A7503,3,<a_112><b_122><c_191>,<a_112><b_122><c_191>,999,32,>50,21-50,25,25,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,3,1,0,1,1,1,0
2222,618,"Dap 18354 Seal 'N Peel Removable Caulk, 10.1-Ounce",A422,8,<a_128><b_109><c_254>,<a_128><b_109><c_254>,999,999,>50,>50,1,1,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2223,1527,"XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape",A474,5,<a_223><b_32><c_127>,<a_223><b_32><c_127>,999,999,>50,>50,3,3,22,22,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,1836,"VIVOSUN 6 inch Inline Duct Booster Fan 240 CFM, Low Noise & Extra Long 5.5' Grounded Power Cord",A592,4,<a_141><b_141><c_182>,<a_141><b_141><c_182>,999,999,>50,>50,2,2,12,12,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2225,1218,"POWERTEC 15505 White Aluminum Oxide Grinding Wheel, 8-Inch by 1-Inch, 5/8-Inch Arbor, 120 Grit",A1169,10,<a_136><b_250><c_208>,<a_136><b_250><c_208>,999,999,>50,>50,1,1,25,25,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2226,2659,"3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A1285,6,<a_112><b_122><c_248>,<a_112><b_122><c_248>,999,999,>50,>50,25,25,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2227,2660,"3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A1285,7,<a_112><b_122><c_4>,<a_112><b_122><c_4>,999,999,>50,>50,25,25,97,97,1,1,l2>=4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,1,2,1,0,1,1,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0
2228,1767,"Anderson Metals 56101 Brass Pipe Fitting, Barstock Tee, 1/4"" x 1/4"" x 1/4"" NPT Female Pipe",A1551,10,<a_122><b_21><c_0>,<a_122><b_21><c_0>,999,999,>50,>50,5,5,31,31,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,2213,"Zenport DPG200 Zen-Tek Dry Air Pressure Gauge, 200 PSI",A1551,10,<a_206><b_57><c_225>,<a_206><b_57><c_225>,999,999,>50,>50,1,1,14,14,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,1847,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White",A2222,8,<a_45><b_249><c_244>,<a_45><b_249><c_244>,5,999,4-5,>50,3,3,19,19,1,1,l2=3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,1,0,3,0,1,1,0,0,0,1,1,0,3,0,1,1,0,0,0,1,1,0,3,1,1,1,1,0,0,1
2231,1107,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark",A2222,9,<a_112><b_65><c_187>,<a_112><b_65><c_187>,7,3,6-10,2-3,23,23,97,97,1,1,l2>=4,0,2,0,0,0,2,0,0,1,1,0,0,0,1,2,3,1,1,1,1,1,0,0,1,2,3,1,1,1,1,1,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2232,151,"Monoprice Hook & Loop Fastening Tape 5 yard/roll, 0.75-inch - Blue (105830)",A2255,3,<a_47><b_233><c_195>,<a_47><b_233><c_195>,999,999,>50,>50,1,1,17,17,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2233,1807,RioRand&trade; Upgraded 6V-90V 15A DC Motor Pump Speed Controller,A2272,2,<a_57><b_145><c_67>,<a_57><b_145><c_67>,999,999,>50,>50,1,1,13,13,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,1218,"POWERTEC 15505 White Aluminum Oxide Grinding Wheel, 8-Inch by 1-Inch, 5/8-Inch Arbor, 120 Grit",A2584,5,<a_136><b_250><c_208>,<a_136><b_250><c_208>,999,999,>50,>50,1,1,25,25,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,266,"iGaging ABSOLUTE ORIGIN 0-6"" Digital Electronic Caliper - IP54 Protection/Extreme Accuracy",A3563,3,<a_198><b_16><c_136>,<a_198><b_16><c_136>,999,999,>50,>50,2,2,19,19,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
2236,465,"Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack",A3563,4,<a_184><b_38><c_71>,<a_184><b_38><c_71>,999,999,>50,>50,1,1,27,27,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2237,969,DEWALT DW4901 1-Inch Crimped End Wire Brush,A3563,5,<a_53><b_233><c_244>,<a_53><b_233><c_244>,999,999,>50,>50,1,1,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2238,814,"DEWALT DW4902 1-Inch by 1/4-Inch High Performance Carbon Knot Wire End Brush, 0.020-Inch Wire",A3563,6,<a_214><b_26><c_43>,<a_214><b_26><c_43>,34,18,21-50,11-20,1,1,19,19,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,1,1,0,1,1,3,3,1,1,1,1,0,0
2239,2643,"Peachtree 1118 UHMW Slick Tape - 3"" X 48",A3563,7,<a_234><b_212><c_193>,<a_234><b_212><c_193>,999,999,>50,>50,1,1,15,15,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2240,365,Dremel EZ506CU 1-1/2-Inch Premium Metal Cutting Rotary Wheel,A3563,8,<a_53><b_190><c_161>,<a_53><b_190><c_161>,999,36,>50,21-50,1,1,16,16,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,3,1,0,1,1,1,0
2241,2610,Big Horn 11726PK 2-1/2-Inch Key Hose Clamp (2 Packs of 5),A3563,9,<a_84><b_76><c_20>,<a_84><b_76><c_20>,999,999,>50,>50,1,1,29,29,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,1619,"Round Spacer, Aluminum, Plain Finish, #10 Screw Size, 3/8"" OD, 0.192"" ID, 1/8"" Length, Made in US (Pack of 10)",A3741,6,<a_58><b_229><c_108>,<a_58><b_229><c_108>,999,999,>50,>50,1,1,37,37,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,114,"Super Glue 15187 Super Glue, 12-Pack",A4034,3,<a_65><b_21><c_113>,<a_65><b_21><c_113>,999,999,>50,>50,1,1,18,18,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,1415,"SE 8436MVC 3"" Universal Table Vise",A4243,3,<a_29><b_31><c_243>,<a_29><b_31><c_243>,999,999,>50,>50,1,1,22,22,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,1415,"SE 8436MVC 3"" Universal Table Vise",A4243,4,<a_29><b_31><c_243>,<a_29><b_31><c_243>,1,1,1,1,1,1,22,22,1,1,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2246,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4886,2,<a_154><b_37><c_0>,<a_154><b_37><c_0>,6,3,6-10,2-3,2,2,12,12,2,2,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,0,1,0,3,0,0,1,1,1,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2247,181,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4886,3,<a_154><b_37><c_0>,<a_154><b_37><c_0>,1,1,1,1,2,2,12,12,2,2,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2248,182,"AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator",A4886,4,<a_154><b_37><c_0>,<a_154><b_37><c_0>,1,1,1,1,2,2,12,12,2,2,l2<=2,3,3,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2249,2893,"eSUN 3D 1.75mm PETG White Filament 1kg (2.2lb), PETG 3D Printer Filament, 1.75mm Solid Opaque White",A5918,8,<a_211><b_35><c_200>,<a_211><b_35><c_200>,999,24,>50,21-50,7,7,38,38,1,1,l2>=4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,2,1,1,1,1,0,0,0,0,1,2,3,1,1,1,1,1,0
2250,562,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Black",A6067,1,<a_112><b_65><c_64>,<a_112><b_65><c_64>,999,999,>50,>50,23,23,97,97,1,1,l2>=4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,1851,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow",A6067,2,<a_112><b_65><c_164>,<a_112><b_65><c_164>,1,4,1,4-5,23,23,97,97,1,1,l2>=4,3,2,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2252,1755,BIQU GT2 20Teeth 5mm Bore Aluminum Timing Belt Idler Pulley for 3D Printer 6mm Width Timing Belt (Pack of 5pcs),A6067,3,<a_182><b_119><c_182>,<a_182><b_119><c_182>,999,999,>50,>50,1,1,17,17,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,3560,uxcell 10 Pcs 17mm x 6mm x 6mm Single Row Shielded Deep Groove Ball Bearing 606ZZ,A6067,4,<a_0><b_232><c_15>,<a_0><b_232><c_15>,999,999,>50,>50,1,1,24,24,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2254,2655,"Stainless Steel Tumbling Media Pins - 0.047"" Diameter, 0.255"" Length (2.5 lb Pack)",A6114,5,<a_115><b_187><c_195>,<a_115><b_187><c_195>,999,999,>50,>50,2,2,15,15,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2255,102,"Stainless Steel Tumbling Media Pins - 0.047"" Diameter, 0.255"" Length (5 lb Pack)",A6864,7,<a_115><b_187><c_1>,<a_115><b_187><c_1>,999,999,>50,>50,2,2,15,15,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256,2976,SEOH Plastic Hexagonal Weigh Boats Micro Dish 100pk,A7061,4,<a_249><b_57><c_156>,<a_249><b_57><c_156>,999,999,>50,>50,2,2,13,13,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2257,1850,"HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red",A7083,10,<a_112><b_65><c_53>,<a_112><b_65><c_53>,3,999,2-3,>50,23,23,97,97,1,1,l2>=4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,1,0,0,0,1,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1
2258,3475,"3D Solutech Real Orange 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A7490,1,<a_112><b_122><c_213>,<a_112><b_122><c_213>,2,17,2-3,11-20,25,25,97,97,1,1,l2>=4,0,2,0,0,0,2,0,0,1,1,0,0,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,0,3,2,1,1,1,1,0,1,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2259,2660,"3D Solutech Real Grey 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A7490,2,<a_112><b_122><c_4>,<a_112><b_122><c_4>,11,10,11-20,6-10,25,25,97,97,1,1,l2>=4,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,0,1,2,3,1,1,1,1,1,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2260,3442,"3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A7490,3,<a_112><b_122><c_38>,<a_112><b_122><c_38>,11,19,11-20,11-20,25,25,97,97,1,1,l2>=4,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2261,1552,"3D Solutech Teal Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)",A7490,4,<a_112><b_122><c_8>,<a_112><b_122><c_8>,7,9,6-10,6-10,25,25,97,97,1,1,l2>=4,2,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,0,0,2,2,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0,1,1,3,3,1,1,1,1,0,0
2262,2096,Bob Smith Industries BSI-157H Maxi Cure/Insta-Set Combo Pack (3 oz. Combined),A7558,3,<a_102><b_137><c_156>,<a_102><b_137><c_156>,999,999,>50,>50,2,2,14,14,1,1,l2<=2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
